,id,18~19_ride_id_mean,18~19_ride_id_sum
1848,5658,1.6818181818181819,259
1849,5659,1.43,143
1850,5660,1.0,1
1851,5661,1.0,1
1852,5671,1.3636363636363635,15
1853,5677,1.0,7
1854,5680,1.0,1
1855,5681,2.6285714285714286,92
1856,5682,1.0,2
1857,5687,1.3703703703703705,37
1858,5688,1.1428571428571428,16
1859,5689,1.5,9
1860,5690,1.2352941176470589,21
1861,5691,2.883720930232558,124
1862,5692,1.59375,51
1863,5693,1.0,2
1864,5694,1.0,1
1865,5697,1.5432098765432098,125
1866,5698,2.1333333333333333,64
1867,5699,1.7142857142857142,120
1868,5700,3.506172839506173,852
1869,5701,11.867647058823529,2421
1870,5702,5.2,1456
1871,5703,7.464406779661017,2202
1872,5704,17.183673469387756,1684
1873,5705,1.0,2
1874,5706,2.8947368421052633,330
1875,5707,6.837320574162679,1429
1876,5708,5.1415094339622645,545
1877,5709,3.142857142857143,396
1878,5710,15.031578947368422,1428
1879,5711,28.54861111111111,4111
1880,5713,2.4210526315789473,92
1881,5714,4.171568627450981,851
1882,5715,2.1153846153846154,220
1883,5716,1.6296296296296295,88
1884,5717,4.891402714932127,1081
1885,5721,3.4152542372881354,403
1886,5722,1.9019607843137254,97
1887,5727,5.136792452830188,1089
1888,5728,4.7592592592592595,1028
1889,5729,1.705128205128205,133
1890,5730,4.296875,550
1891,5731,1.2295081967213115,75
1892,5732,6.195804195804196,886
1893,5733,1.2,6
1894,5734,6.242424242424242,1442
1895,5735,2.4710743801652892,299
1896,5736,5.897321428571429,1321
1897,5738,2.1530612244897958,211
1898,5740,3.841463414634146,315
1899,5741,1.0,1
1900,5742,14.725,3534
1901,5743,6.688311688311688,1545
1902,5744,1.0,4
1903,5745,37.170833333333334,8921
1904,5746,1.5,42
1905,5747,1.0,1
1906,5748,1.5588235294117647,53
1907,5751,7.686746987951807,638
1908,5752,1.5901639344262295,97
1909,5753,8.112903225806452,1509
1910,5754,5.571428571428571,507
1911,5755,2.6493506493506493,204
1912,5759,3.763157894736842,143
1913,5760,1.0,4
1914,5761,2.473684210526316,188
1915,5762,1.7608695652173914,81
1916,5763,2.8333333333333335,221
1917,5764,4.674418604651163,402
1918,5765,2.366412213740458,310
1919,5766,2.906832298136646,468
1920,5767,16.666666666666668,2400
1921,5768,7.0,980
1922,5771,1.0,3
1923,5772,1.0,2
1924,5774,1.0,5
1925,5776,1.125,9
1926,5778,1.0,4
1927,5780,1.2857142857142858,9
1928,5782,1.0,2
1929,5784,1.2142857142857142,17
1930,5786,1.6666666666666667,5
1931,5787,1.2,6
1932,5790,1.0,5
1933,5792,1.911764705882353,65
1934,5798,2.451219512195122,201
1935,5799,1.2380952380952381,26
1936,5800,2.1511627906976742,185
1937,5801,1.6237623762376239,164
1938,5802,4.45859872611465,700
1939,5803,1.9565217391304348,90
1940,5804,1.930232558139535,83
1941,5806,2.0,2
1942,5850,7.110169491525424,839
1943,5851,1.0204081632653061,50
1944,5852,1.25,10
1945,5853,1.8095238095238095,38
1946,5854,2.097560975609756,86
1947,5859,1.0,1
1948,5863,1.0,2
1949,5864,1.3333333333333333,4
1950,5865,1.0,2
1951,5866,2.0,2
1952,5868,7.635416666666667,733
1953,5869,1.2222222222222223,22
1954,5871,2.808219178082192,205
1955,5872,1.8611111111111112,201
1956,5875,2.0,2
1957,5878,1.0,1
1958,5879,1.0,2
1959,5881,2.0,2
1960,5883,8.1125,649
1961,5885,5.455882352941177,371
1962,5887,7.9605263157894735,605
1963,5889,3.8275862068965516,222
1964,5890,1.0,1
1965,5891,5.080645161290323,315
1966,5892,1.7560975609756098,72
1967,5894,1.5333333333333334,46
1968,5896,2.58974358974359,101
1969,5898,1.7027027027027026,63
1970,5900,2.0,2
1971,5901,11.047619047619047,464
1972,5902,14.545454545454545,640
1973,5903,1.0,1
1974,5904,4.0,152
1975,5905,1.0,1
1976,5906,3.484848484848485,115
1977,5908,4.384615384615385,171
1978,5910,1.375,11
1979,5911,2.893617021276596,136
1980,5913,1.3680555555555556,197
1981,5915,1.0,1
1982,5924,2.9393939393939394,97
1983,5925,6.525,261
1984,5926,3.2325581395348837,139
1985,5927,3.477272727272727,153
1986,5928,4.125,165
1987,5929,6.883720930232558,296
1988,5930,4.05,162
1989,5931,4.425,177
1990,5936,5.979166666666667,287
1991,5937,4.295454545454546,189
1992,5942,1.0,2
1993,5948,2.388888888888889,86
1994,5950,1.6,56
1995,5953,4.032967032967033,367
1996,5954,1.0,1
1997,5955,1.5757575757575757,52
1998,5956,1.6923076923076923,22
1999,5957,3.858695652173913,355
2000,5958,2.5365853658536586,104
2001,5959,8.893617021276595,418
2002,5961,4.233333333333333,381
2003,5962,4.77906976744186,411
2004,5963,2.5822784810126582,204
2005,5964,1.5789473684210527,30
2006,5966,1.0,1
2007,5967,1.0,5
2008,5968,4.375,420
2009,5969,2.303030303030303,76
2010,5970,1.3076923076923077,17
2011,5972,1.0,1
2012,5973,1.0,2
2013,5975,1.1428571428571428,8
2014,5976,1.0,3
2015,5977,1.7666666666666666,53
2016,5978,1.7777777777777777,32
2017,5980,1.7692307692307692,46
2018,5985,1.0,9
2019,5994,2.8484848484848486,94
2020,6002,1.2222222222222223,11
2021,6003,1.0,3
2022,6005,1.0,10
2023,6007,1.3636363636363635,15
2024,6008,2.3666666666666667,71
2025,6009,1.5172413793103448,44
2026,6010,1.0,6
2027,6011,1.5294117647058822,26
2028,6012,1.0,1
2029,6014,1.0,4
2030,6015,1.0,4
2031,6017,1.0,6
2032,6018,1.0,1
2033,6019,1.0,5
2034,6020,2.4722222222222223,89
2035,6021,1.0,1
2036,6022,1.1071428571428572,31
2037,6023,1.7777777777777777,32
2038,6025,1.0,2
2039,6028,1.1818181818181819,13
2040,6030,1.3,13
2041,6033,2.0,4
2042,6035,1.0,1
2043,6037,1.0,8
2044,6038,4.5,135
2045,6040,1.0,1
2046,6042,1.0,6
2047,6044,1.2222222222222223,11
2048,6047,2.05,41
2049,6052,1.5,15
2050,6053,2.6486486486486487,98
2051,6054,1.0,1
2052,6055,11.25,495
2053,6057,1.0,1
2054,6059,2.1785714285714284,61
2055,6063,1.0,3
2056,6064,2.7142857142857144,57
2057,6065,10.043478260869565,462
2058,6066,4.2,21
2059,6068,1.0,2
2060,6069,2.9473684210526314,112
2061,6072,1.6,8
2062,6073,1.0,3
2063,6074,1.0,1
2064,6080,1.2727272727272727,14
2065,6081,1.25,10
2066,6083,1.25,5
2067,6086,1.4210526315789473,27
2068,6092,1.0,1
2069,6093,1.0,1
2070,6094,1.1666666666666667,7
2071,6096,1.0833333333333333,13
2072,6098,1.0,2
2073,6099,1.6486486486486487,61
2074,6100,1.0,2
2075,6101,1.0,1
2076,6103,1.0,3
2077,6106,1.0,3
2078,6110,1.2222222222222223,11
2079,6113,1.1111111111111112,10
2080,6115,1.1666666666666667,14
2081,6116,1.0,1
2082,6117,1.0,1
2083,6118,3.5217391304347827,162
2084,6119,1.0,3
2085,6120,1.0,1
2086,6126,1.1111111111111112,10
2087,6127,1.0,2
2088,6128,2.128205128205128,83
2089,6129,1.8333333333333333,11
2090,6130,1.3333333333333333,4
2091,6131,1.0,9
2092,6138,1.9333333333333333,29
2093,6139,2.0,2
2094,6142,1.7241379310344827,50
2095,6143,1.0,1
2096,6144,1.6,8
2097,6148,1.5,24
2098,6150,1.962962962962963,53
2099,6171,1.3333333333333333,8
2100,6175,1.1111111111111112,10
2101,6177,1.25,5
2102,6181,1.0,1
2103,6182,1.1666666666666667,7
2104,6185,1.1111111111111112,30
2105,6187,1.25,45
2106,6189,1.0,1
2107,6190,2.2,77
2108,6192,1.3235294117647058,45
2109,6193,1.0,1
2110,6194,1.2058823529411764,41
2111,6213,2.0,2
2112,6215,1.0,1
2113,6223,1.0,8
2114,6224,1.0,1
2115,6225,1.0,6
2116,6227,1.0,2
2117,6230,1.0,1
2118,6236,1.0,1
2119,6238,1.4615384615384615,38
2120,6239,1.0,2
2121,6240,1.0,2
2122,6243,1.0,5
2123,6256,2.0,2
2124,6292,1.0,1
2125,6294,1.0,1
2126,6335,1.5,12
2127,6336,1.0,1
2128,6340,1.6363636363636365,54
2129,6343,1.0,1
2130,6344,1.0,5
2131,6345,1.12,28
2132,6346,1.0,4
2133,6351,1.0,10
2134,6357,1.5,12
2135,6367,1.76,44
2136,6369,2.641025641025641,103
2137,6377,1.2142857142857142,17
2138,6378,1.6,16
2139,6379,1.0,13
2140,6380,1.7096774193548387,53
2141,6381,1.0,5
2142,6382,1.4285714285714286,30
2143,6383,2.871794871794872,112
2144,6384,1.0,2
2145,6385,3.520661157024793,426
2146,6386,2.1186440677966103,125
2147,6389,1.375,11
2148,6390,1.3333333333333333,4
2149,6391,3.7818181818181817,208
2150,6392,3.6,234
2151,6393,1.5151515151515151,50
2152,6394,6.876190476190477,722
2153,6395,5.813953488372093,250
2154,6396,1.3333333333333333,4
2155,6397,1.0833333333333333,13
2156,6398,1.0,1
2157,6399,1.3846153846153846,54
2158,6400,2.297872340425532,108
2159,6401,1.3,39
2160,6402,2.5952380952380953,218
2161,6407,1.6666666666666667,45
2162,6408,1.0,6
2163,6409,1.3333333333333333,8
2164,6410,1.5490196078431373,79
2165,6411,1.935483870967742,60
2166,6417,1.0,3
2167,6419,1.3333333333333333,36
2168,6422,1.0,2
2169,6426,1.0,26
2170,6427,1.5,3
2171,6428,1.9565217391304348,45
2172,6429,1.0,3
2173,6434,1.3333333333333333,4
2174,6436,1.0,2
2175,6443,1.0,1
2176,6444,1.0,3
2177,6445,1.0,3
2178,6446,33.395833333333336,1603
2179,6449,1.7272727272727273,19
2180,6450,39.25,1884
2181,6451,50.104166666666664,2405
2182,6457,1.1176470588235294,19
2183,6461,1.0,4
2184,6462,1.6153846153846154,42
2185,6464,1.0,1
2186,6466,2.0344827586206895,59
2187,6468,3.6222222222222222,163
2188,6469,1.0,1
2189,6470,1.3333333333333333,8
2190,6602,2.0,6
2191,6604,1.2,6
2192,6606,1.125,9
2193,6608,1.8333333333333333,55
2194,6610,1.8387096774193548,57
2195,6612,1.7741935483870968,55
2196,6618,1.46875,47
2197,6619,1.5,36
2198,6620,1.105263157894737,42
2199,6621,1.0,2
2200,6622,17.145833333333332,823
