,route_id_weekday,18~19_ride_route_id_weekday_mean,18~19_ride_route_id_weekday_sum
34247,일곡28_1027_1,5.0,35
34248,일곡28_1027_2,4.0,28
34249,일곡28_1027_3,6.285714285714286,44
34250,일곡28_1027_4,4.857142857142857,34
34251,일곡28_1027_5,2.857142857142857,20
34252,일곡28_1027_6,1.25,5
34253,일곡28_1047_0,24.0,168
34254,일곡28_1047_1,15.428571428571429,108
34255,일곡28_1047_2,16.0,112
34256,일곡28_1047_3,17.714285714285715,124
34257,일곡28_1047_4,13.714285714285714,96
34258,일곡28_1047_5,3.6666666666666665,22
34259,일곡28_1047_6,3.1666666666666665,19
34260,일곡28_1056_0,9.428571428571429,66
34261,일곡28_1056_1,7.142857142857143,50
34262,일곡28_1056_2,9.857142857142858,69
34263,일곡28_1056_3,11.571428571428571,81
34264,일곡28_1056_4,8.571428571428571,60
34265,일곡28_1056_5,3.3333333333333335,20
34266,일곡28_1056_6,2.0,12
34267,일곡28_1057_0,9.857142857142858,69
34268,일곡28_1057_1,8.857142857142858,62
34269,일곡28_1057_2,9.571428571428571,67
34270,일곡28_1057_3,8.142857142857142,57
34271,일곡28_1057_4,11.0,77
34272,일곡28_1057_5,3.4285714285714284,24
34273,일곡28_1057_6,3.0,15
34274,일곡28_1141_0,13.571428571428571,95
34275,일곡28_1141_1,10.857142857142858,76
34276,일곡28_1141_2,15.142857142857142,106
34277,일곡28_1141_3,12.714285714285714,89
34278,일곡28_1141_4,12.428571428571429,87
34279,일곡28_1141_5,7.714285714285714,54
34280,일곡28_1141_6,5.0,25
34281,일곡28_1142_0,9.571428571428571,67
34282,일곡28_1142_1,10.285714285714286,72
34283,일곡28_1142_2,10.0,70
34284,일곡28_1142_3,11.714285714285714,82
34285,일곡28_1142_4,11.714285714285714,82
34286,일곡28_1142_5,4.714285714285714,33
34287,일곡28_1142_6,5.166666666666667,31
34288,일곡28_1148_0,42.142857142857146,295
34289,일곡28_1148_1,33.0,231
34290,일곡28_1148_2,36.714285714285715,257
34291,일곡28_1148_3,29.285714285714285,205
34292,일곡28_1148_4,23.142857142857142,162
34293,일곡28_1148_5,5.285714285714286,37
34294,일곡28_1148_6,6.0,36
34295,일곡28_1153_0,2.857142857142857,20
34296,일곡28_1153_1,3.4285714285714284,24
34297,일곡28_1153_2,3.7142857142857144,26
34298,일곡28_1153_3,2.857142857142857,20
34299,일곡28_1153_4,5.142857142857143,36
34300,일곡28_1153_5,3.2857142857142856,23
34301,일곡28_1153_6,2.6,13
34302,일곡28_1183_0,11.142857142857142,78
34303,일곡28_1183_1,7.571428571428571,53
34304,일곡28_1183_2,8.714285714285714,61
34305,일곡28_1183_3,7.857142857142857,55
34306,일곡28_1183_4,8.428571428571429,59
34307,일곡28_1183_5,1.2,6
34308,일곡28_1183_6,2.4,12
34309,일곡28_2092_0,1.7142857142857142,12
34310,일곡28_2092_1,2.6666666666666665,16
34311,일곡28_2092_2,1.8571428571428572,13
34312,일곡28_2092_3,3.5714285714285716,25
34313,일곡28_2092_4,1.4,7
34314,일곡28_2092_5,3.4,17
34315,일곡28_2092_6,2.0,8
34316,일곡28_2094_0,7.0,49
34317,일곡28_2094_1,4.428571428571429,31
34318,일곡28_2094_2,5.0,35
34319,일곡28_2094_3,7.142857142857143,50
34320,일곡28_2094_4,5.571428571428571,39
34321,일곡28_2094_5,2.0,12
34322,일곡28_2094_6,1.5,3
34323,일곡28_2100_0,4.428571428571429,31
34324,일곡28_2100_1,5.285714285714286,37
34325,일곡28_2100_2,2.857142857142857,20
34326,일곡28_2100_3,3.857142857142857,27
34327,일곡28_2100_4,3.2857142857142856,23
34328,일곡28_2100_5,3.0,15
34329,일곡28_2100_6,3.5,14
34330,일곡28_2109_0,1.5,6
34331,일곡28_2109_1,1.0,2
34332,일곡28_2109_2,1.0,1
34333,일곡28_2109_3,1.3333333333333333,4
34334,일곡28_2109_4,1.25,5
34335,일곡28_2109_6,1.0,3
34336,일곡28_2155_0,6.571428571428571,46
34337,일곡28_2155_1,8.571428571428571,60
34338,일곡28_2155_2,7.285714285714286,51
34339,일곡28_2155_3,8.285714285714286,58
34340,일곡28_2155_4,6.142857142857143,43
34341,일곡28_2155_5,4.142857142857143,29
34342,일곡28_2155_6,3.0,18
34343,일곡28_2243_0,43.42857142857143,304
34344,일곡28_2243_1,41.57142857142857,291
34345,일곡28_2243_2,18.285714285714285,128
34346,일곡28_2243_3,42.142857142857146,295
34347,일곡28_2243_4,40.714285714285715,285
34348,일곡28_2243_5,2.2857142857142856,16
34349,일곡28_2243_6,2.0,12
34350,일곡28_2244_0,1.0,1
34351,일곡28_2244_1,1.0,2
34352,일곡28_2244_2,1.2,6
34353,일곡28_2244_3,1.0,1
34354,일곡28_2244_4,1.3333333333333333,4
34355,일곡28_2250_0,3.5714285714285716,25
34356,일곡28_2250_1,2.3333333333333335,14
34357,일곡28_2250_2,2.6666666666666665,16
34358,일곡28_2250_3,2.857142857142857,20
34359,일곡28_2250_4,3.4285714285714284,24
34360,일곡28_2250_5,2.2,11
34361,일곡28_2250_6,1.25,5
34362,일곡28_3082_0,2.857142857142857,20
34363,일곡28_3082_1,4.142857142857143,29
34364,일곡28_3082_2,3.4285714285714284,24
34365,일곡28_3082_3,4.333333333333333,26
34366,일곡28_3082_4,4.0,28
34367,일곡28_3082_5,2.857142857142857,20
34368,일곡28_3082_6,1.5,3
34369,일곡28_3084_0,4.285714285714286,30
34370,일곡28_3084_1,5.857142857142857,41
34371,일곡28_3084_2,7.428571428571429,52
34372,일곡28_3084_3,8.285714285714286,58
34373,일곡28_3084_4,5.857142857142857,41
34374,일곡28_3084_5,1.8333333333333333,11
34375,일곡28_3084_6,2.1666666666666665,13
34376,일곡28_3085_0,2.1666666666666665,13
34377,일곡28_3085_1,3.5714285714285716,25
34378,일곡28_3085_2,4.285714285714286,30
34379,일곡28_3085_3,4.428571428571429,31
34380,일곡28_3085_4,6.714285714285714,47
34381,일곡28_3085_5,2.5,15
34382,일곡28_3085_6,3.5,21
34383,일곡28_3088_0,4.571428571428571,32
34384,일곡28_3088_1,4.285714285714286,30
34385,일곡28_3088_2,3.4285714285714284,24
34386,일곡28_3088_3,4.714285714285714,33
34387,일곡28_3088_4,5.285714285714286,37
34388,일곡28_3088_5,3.857142857142857,27
34389,일곡28_3088_6,3.25,13
34390,일곡28_3089_0,4.571428571428571,32
34391,일곡28_3089_1,5.857142857142857,41
34392,일곡28_3089_2,5.142857142857143,36
34393,일곡28_3089_3,5.571428571428571,39
34394,일곡28_3089_4,4.571428571428571,32
34395,일곡28_3089_5,2.2857142857142856,16
34396,일곡28_3089_6,2.8,14
34397,일곡28_3106_0,6.857142857142857,48
34398,일곡28_3106_1,6.428571428571429,45
34399,일곡28_3106_2,4.857142857142857,34
34400,일곡28_3106_3,7.428571428571429,52
34401,일곡28_3106_4,6.428571428571429,45
34402,일곡28_3106_5,3.1666666666666665,19
34403,일곡28_3106_6,4.2,21
34404,일곡28_3107_0,7.0,49
34405,일곡28_3107_1,10.857142857142858,76
34406,일곡28_3107_2,10.285714285714286,72
34407,일곡28_3107_3,6.857142857142857,48
34408,일곡28_3107_4,11.0,77
34409,일곡28_3107_5,10.857142857142858,76
34410,일곡28_3107_6,7.5,45
34411,일곡28_3116_0,15.571428571428571,109
34412,일곡28_3116_1,12.714285714285714,89
34413,일곡28_3116_2,13.857142857142858,97
34414,일곡28_3116_3,13.857142857142858,97
34415,일곡28_3116_4,14.428571428571429,101
34416,일곡28_3116_5,9.285714285714286,65
34417,일곡28_3116_6,7.5,45
34418,일곡28_3117_0,9.428571428571429,66
34419,일곡28_3117_1,14.428571428571429,101
34420,일곡28_3117_2,13.142857142857142,92
34421,일곡28_3117_3,13.285714285714286,93
34422,일곡28_3117_4,13.0,91
34423,일곡28_3117_5,5.428571428571429,38
34424,일곡28_3117_6,8.333333333333334,50
34425,일곡28_3118_0,24.571428571428573,172
34426,일곡28_3118_1,24.0,168
34427,일곡28_3118_2,13.142857142857142,92
34428,일곡28_3118_3,20.857142857142858,146
34429,일곡28_3118_4,20.428571428571427,143
34430,일곡28_3118_5,6.0,42
34431,일곡28_3118_6,7.666666666666667,46
34432,일곡28_3119_0,13.285714285714286,93
34433,일곡28_3119_1,17.714285714285715,124
34434,일곡28_3119_2,12.0,84
34435,일곡28_3119_3,16.0,112
34436,일곡28_3119_4,17.857142857142858,125
34437,일곡28_3119_5,12.0,84
34438,일곡28_3119_6,9.833333333333334,59
34439,일곡28_3122_0,5.571428571428571,39
34440,일곡28_3122_1,5.857142857142857,41
34441,일곡28_3122_2,5.428571428571429,38
34442,일곡28_3122_3,5.571428571428571,39
34443,일곡28_3122_4,6.0,42
34444,일곡28_3122_5,1.7142857142857142,12
34445,일곡28_3122_6,2.5,15
34446,일곡28_3125_0,12.857142857142858,90
34447,일곡28_3125_1,14.857142857142858,104
34448,일곡28_3125_2,15.571428571428571,109
34449,일곡28_3125_3,15.714285714285714,110
34450,일곡28_3125_4,16.571428571428573,116
34451,일곡28_3125_5,17.571428571428573,123
34452,일곡28_3125_6,13.333333333333334,80
34453,일곡28_3126_0,14.571428571428571,102
34454,일곡28_3126_1,15.142857142857142,106
34455,일곡28_3126_2,19.857142857142858,139
34456,일곡28_3126_3,15.142857142857142,106
34457,일곡28_3126_4,15.0,105
34458,일곡28_3126_5,14.857142857142858,104
34459,일곡28_3126_6,13.5,81
34460,일곡28_3129_0,12.857142857142858,90
34461,일곡28_3129_1,13.714285714285714,96
34462,일곡28_3129_2,9.428571428571429,66
34463,일곡28_3129_3,13.0,91
34464,일곡28_3129_4,11.857142857142858,83
34465,일곡28_3129_5,9.571428571428571,67
34466,일곡28_3129_6,7.666666666666667,46
34467,일곡28_3130_0,10.714285714285714,75
34468,일곡28_3130_1,10.0,70
34469,일곡28_3130_2,13.428571428571429,94
34470,일곡28_3130_3,12.857142857142858,90
34471,일곡28_3130_4,14.857142857142858,104
34472,일곡28_3130_5,9.285714285714286,65
34473,일곡28_3130_6,8.666666666666666,52
34474,일곡28_3135_0,8.285714285714286,58
34475,일곡28_3135_1,11.857142857142858,83
34476,일곡28_3135_2,13.0,91
34477,일곡28_3135_3,11.714285714285714,82
34478,일곡28_3135_4,12.714285714285714,89
34479,일곡28_3135_5,8.285714285714286,58
34480,일곡28_3135_6,5.666666666666667,34
34481,일곡28_3136_0,40.285714285714285,282
34482,일곡28_3136_1,40.142857142857146,281
34483,일곡28_3136_2,42.57142857142857,298
34484,일곡28_3136_3,45.57142857142857,319
34485,일곡28_3136_4,44.142857142857146,309
34486,일곡28_3136_5,40.857142857142854,286
34487,일곡28_3136_6,26.5,159
34488,일곡28_3149_0,1.0,2
34489,일곡28_3149_1,1.25,5
34490,일곡28_3149_2,1.25,5
34491,일곡28_3149_3,1.25,5
34492,일곡28_3149_4,1.0,3
34493,일곡28_3149_5,1.5,3
34494,일곡28_3150_0,4.571428571428571,32
34495,일곡28_3150_1,3.5714285714285716,25
34496,일곡28_3150_2,2.5714285714285716,18
34497,일곡28_3150_3,4.0,28
34498,일곡28_3150_4,3.7142857142857144,26
34499,일곡28_3150_5,2.5,10
34500,일곡28_3150_6,1.75,7
34501,일곡28_3155_0,7.571428571428571,53
34502,일곡28_3155_1,8.142857142857142,57
34503,일곡28_3155_2,8.714285714285714,61
34504,일곡28_3155_3,9.571428571428571,67
34505,일곡28_3155_4,10.428571428571429,73
34506,일곡28_3155_5,4.571428571428571,32
34507,일곡28_3155_6,3.5,21
34508,일곡28_3156_0,1.25,5
34509,일곡28_3156_1,1.3333333333333333,4
34510,일곡28_3156_2,1.4,7
34511,일곡28_3156_3,1.6666666666666667,5
34512,일곡28_3156_4,1.75,7
34513,일곡28_3156_5,1.25,5
34514,일곡28_3156_6,1.5,3
34515,일곡28_3159_0,5.142857142857143,36
34516,일곡28_3159_1,5.285714285714286,37
34517,일곡28_3159_2,7.285714285714286,51
34518,일곡28_3159_3,7.142857142857143,50
34519,일곡28_3159_4,7.0,49
34520,일곡28_3159_5,5.0,35
34521,일곡28_3159_6,1.8,9
34522,일곡28_3160_0,1.6666666666666667,5
34523,일곡28_3160_1,2.1666666666666665,13
34524,일곡28_3160_2,1.5,6
34525,일곡28_3160_3,1.6666666666666667,5
34526,일곡28_3160_4,1.6,8
34527,일곡28_3160_5,1.75,7
34528,일곡28_3160_6,1.0,2
34529,일곡28_3161_0,3.0,6
34530,일곡28_3161_1,3.75,15
34531,일곡28_3161_2,4.6,23
34532,일곡28_3161_3,4.333333333333333,13
34533,일곡28_3161_4,2.75,11
34534,일곡28_3161_5,2.0,2
34535,일곡28_3161_6,1.0,1
34536,일곡28_3162_0,3.142857142857143,22
34537,일곡28_3162_1,3.0,12
34538,일곡28_3162_2,2.5714285714285716,18
34539,일곡28_3162_3,4.4,22
34540,일곡28_3162_4,1.8333333333333333,11
34541,일곡28_3162_6,1.0,1
34542,일곡28_3206_0,12.571428571428571,88
34543,일곡28_3206_1,8.571428571428571,60
34544,일곡28_3206_2,8.571428571428571,60
34545,일곡28_3206_3,9.285714285714286,65
34546,일곡28_3206_4,8.714285714285714,61
34547,일곡28_3206_5,4.428571428571429,31
34548,일곡28_3206_6,3.0,18
34549,일곡28_3209_0,19.571428571428573,137
34550,일곡28_3209_1,20.571428571428573,144
34551,일곡28_3209_2,20.285714285714285,142
34552,일곡28_3209_3,32.0,224
34553,일곡28_3209_4,24.571428571428573,172
34554,일곡28_3209_5,14.714285714285714,103
34555,일곡28_3209_6,9.166666666666666,55
34556,일곡28_3210_0,2.4285714285714284,17
34557,일곡28_3210_1,3.142857142857143,22
34558,일곡28_3210_2,2.2,11
34559,일곡28_3210_3,2.8333333333333335,17
34560,일곡28_3210_4,2.857142857142857,20
34561,일곡28_3210_5,1.6666666666666667,10
34562,일곡28_3210_6,1.6,8
34563,일곡28_3212_0,7.857142857142857,55
34564,일곡28_3212_1,9.285714285714286,65
34565,일곡28_3212_2,5.857142857142857,41
34566,일곡28_3212_3,7.0,49
34567,일곡28_3212_4,6.857142857142857,48
34568,일곡28_3212_5,3.4285714285714284,24
34569,일곡28_3212_6,3.1666666666666665,19
34570,일곡28_3213_0,3.7142857142857144,26
34571,일곡28_3213_1,3.0,21
34572,일곡28_3213_2,5.142857142857143,36
34573,일곡28_3213_3,4.714285714285714,33
34574,일곡28_3213_4,5.166666666666667,31
34575,일곡28_3213_5,3.0,18
34576,일곡28_3213_6,3.0,15
34577,일곡28_3214_0,5.571428571428571,39
34578,일곡28_3214_1,4.857142857142857,34
34579,일곡28_3214_2,6.142857142857143,43
34580,일곡28_3214_3,6.0,42
34581,일곡28_3214_4,8.857142857142858,62
34582,일곡28_3214_5,4.571428571428571,32
34583,일곡28_3214_6,2.0,10
34584,일곡28_3216_0,2.2,11
34585,일곡28_3216_1,2.0,10
34586,일곡28_3216_2,1.75,7
34587,일곡28_3216_3,1.75,7
34588,일곡28_3216_4,1.4,7
34589,일곡28_3216_5,1.6666666666666667,10
34590,일곡28_3216_6,1.5,3
34591,일곡28_3217_0,7.714285714285714,54
34592,일곡28_3217_1,8.714285714285714,61
34593,일곡28_3217_2,5.571428571428571,39
34594,일곡28_3217_3,6.571428571428571,46
34595,일곡28_3217_4,6.714285714285714,47
34596,일곡28_3217_5,3.142857142857143,22
34597,일곡28_3217_6,2.5,10
34598,일곡28_3218_0,2.857142857142857,20
34599,일곡28_3218_1,5.571428571428571,39
34600,일곡28_3218_2,3.4285714285714284,24
34601,일곡28_3218_3,4.428571428571429,31
34602,일곡28_3218_4,5.142857142857143,36
34603,일곡28_3218_5,2.5714285714285716,18
34604,일곡28_3218_6,2.6,13
34605,일곡28_3228_0,7.285714285714286,51
34606,일곡28_3228_1,5.285714285714286,37
34607,일곡28_3228_2,8.285714285714286,58
34608,일곡28_3228_3,14.0,98
34609,일곡28_3228_4,6.571428571428571,46
34610,일곡28_3228_5,5.428571428571429,38
34611,일곡28_3228_6,2.3333333333333335,14
34612,일곡28_3235_0,2.0,10
34613,일곡28_3235_1,2.7142857142857144,19
34614,일곡28_3235_2,2.2,11
34615,일곡28_3235_3,3.0,18
34616,일곡28_3235_4,4.571428571428571,32
34617,일곡28_3235_5,2.6,13
34618,일곡28_3235_6,1.0,2
34619,일곡28_3236_0,24.285714285714285,170
34620,일곡28_3236_1,25.571428571428573,179
34621,일곡28_3236_2,23.285714285714285,163
34622,일곡28_3236_3,29.142857142857142,204
34623,일곡28_3236_4,29.714285714285715,208
34624,일곡28_3236_5,17.0,119
34625,일곡28_3236_6,9.833333333333334,59
34626,일곡28_3240_0,1.8333333333333333,11
34627,일곡28_3240_1,1.6,8
34628,일곡28_3240_2,3.1666666666666665,19
34629,일곡28_3240_3,1.5,6
34630,일곡28_3240_4,2.0,10
34631,일곡28_3240_5,1.3333333333333333,4
34632,일곡28_3240_6,1.0,1
34633,일곡28_3241_0,12.0,84
34634,일곡28_3241_1,13.142857142857142,92
34635,일곡28_3241_2,14.285714285714286,100
34636,일곡28_3241_3,16.285714285714285,114
34637,일곡28_3241_4,15.285714285714286,107
34638,일곡28_3241_5,5.428571428571429,38
34639,일곡28_3241_6,3.6666666666666665,22
34640,일곡28_3242_0,3.2857142857142856,23
34641,일곡28_3242_1,2.8333333333333335,17
34642,일곡28_3242_2,3.7142857142857144,26
34643,일곡28_3242_3,3.0,21
34644,일곡28_3242_4,3.0,21
34645,일곡28_3242_5,1.5,6
34646,일곡28_3242_6,2.0,6
34647,일곡28_3243_0,26.142857142857142,183
34648,일곡28_3243_1,23.142857142857142,162
34649,일곡28_3243_2,32.0,224
34650,일곡28_3243_3,26.857142857142858,188
34651,일곡28_3243_4,26.714285714285715,187
34652,일곡28_3243_5,22.142857142857142,155
34653,일곡28_3243_6,15.333333333333334,92
34654,일곡28_3280_0,7.0,49
34655,일곡28_3280_1,5.0,35
34656,일곡28_3280_2,5.428571428571429,38
34657,일곡28_3280_3,4.714285714285714,33
34658,일곡28_3280_4,6.142857142857143,43
34659,일곡28_3280_5,4.0,28
34660,일곡28_3280_6,2.0,8
34661,일곡28_4159_0,4.166666666666667,25
34662,일곡28_4159_1,4.0,24
34663,일곡28_4159_2,4.166666666666667,25
34664,일곡28_4159_3,3.142857142857143,22
34665,일곡28_4159_4,4.714285714285714,33
34666,일곡28_4159_5,4.142857142857143,29
34667,일곡28_4159_6,3.2,16
34668,일곡28_4160_0,5.571428571428571,39
34669,일곡28_4160_1,5.571428571428571,39
34670,일곡28_4160_2,8.0,56
34671,일곡28_4160_3,8.0,56
34672,일곡28_4160_4,9.714285714285714,68
34673,일곡28_4160_5,7.285714285714286,51
34674,일곡28_4160_6,5.5,33
34675,일곡28_4161_0,7.714285714285714,54
34676,일곡28_4161_1,6.571428571428571,46
34677,일곡28_4161_2,5.0,35
34678,일곡28_4161_3,5.142857142857143,36
34679,일곡28_4161_4,7.142857142857143,50
34680,일곡28_4161_5,3.5,21
34681,일곡28_4161_6,3.2,16
34682,일곡28_4162_0,2.3333333333333335,14
34683,일곡28_4162_1,1.8333333333333333,11
34684,일곡28_4162_2,2.142857142857143,15
34685,일곡28_4162_3,3.0,21
34686,일곡28_4162_4,2.857142857142857,20
34687,일곡28_4162_5,1.75,7
34688,일곡28_4162_6,1.3333333333333333,4
34689,일곡28_4163_0,9.142857142857142,64
34690,일곡28_4163_1,7.571428571428571,53
34691,일곡28_4163_2,5.428571428571429,38
34692,일곡28_4163_3,6.714285714285714,47
34693,일곡28_4163_4,10.285714285714286,72
34694,일곡28_4163_5,5.428571428571429,38
34695,일곡28_4163_6,3.6666666666666665,22
34696,일곡28_4166_0,8.571428571428571,60
34697,일곡28_4166_1,8.714285714285714,61
34698,일곡28_4166_2,10.428571428571429,73
34699,일곡28_4166_3,8.142857142857142,57
34700,일곡28_4166_4,7.571428571428571,53
34701,일곡28_4166_5,5.666666666666667,34
34702,일곡28_4166_6,2.75,11
34703,일곡28_4167_0,7.857142857142857,55
34704,일곡28_4167_1,7.428571428571429,52
34705,일곡28_4167_2,11.285714285714286,79
34706,일곡28_4167_3,9.0,63
34707,일곡28_4167_4,11.571428571428571,81
34708,일곡28_4167_5,3.2857142857142856,23
34709,일곡28_4167_6,4.75,19
34710,일곡28_4188_0,15.285714285714286,107
34711,일곡28_4188_1,18.714285714285715,131
34712,일곡28_4188_2,17.571428571428573,123
34713,일곡28_4188_3,19.285714285714285,135
34714,일곡28_4188_4,23.857142857142858,167
34715,일곡28_4188_5,10.714285714285714,75
34716,일곡28_4188_6,7.833333333333333,47
34717,일곡28_4258_0,3.5714285714285716,25
34718,일곡28_4258_1,2.5,15
34719,일곡28_4258_2,4.714285714285714,33
34720,일곡28_4258_3,4.285714285714286,30
34721,일곡28_4258_4,4.0,24
34722,일곡28_4258_5,4.857142857142857,34
34723,일곡28_4258_6,2.8,14
34724,일곡28_4259_1,1.0,1
34725,일곡28_4259_4,1.0,1
34726,일곡28_4260_0,2.6666666666666665,16
34727,일곡28_4260_1,2.0,12
34728,일곡28_4260_2,2.0,14
34729,일곡28_4260_3,2.2857142857142856,16
34730,일곡28_4260_4,2.6666666666666665,16
34731,일곡28_4260_5,1.6,8
34732,일곡28_4260_6,1.6,8
34733,일곡28_4261_0,4.285714285714286,30
34734,일곡28_4261_1,3.142857142857143,22
34735,일곡28_4261_2,4.714285714285714,33
34736,일곡28_4261_3,4.142857142857143,29
34737,일곡28_4261_4,4.857142857142857,34
34738,일곡28_4261_5,4.857142857142857,34
34739,일곡28_4261_6,2.8333333333333335,17
34740,일곡28_4356_0,1.0,2
34741,일곡28_4356_1,2.0,8
34742,일곡28_4356_2,1.6666666666666667,10
34743,일곡28_4356_3,1.0,3
34744,일곡28_4356_4,1.0,2
34745,일곡28_4356_5,1.5,3
34746,일곡28_4357_0,6.428571428571429,45
34747,일곡28_4357_1,9.142857142857142,64
34748,일곡28_4357_2,9.714285714285714,68
34749,일곡28_4357_3,8.285714285714286,58
34750,일곡28_4357_4,13.0,91
34751,일곡28_4357_5,7.857142857142857,55
34752,일곡28_4357_6,5.333333333333333,32
34753,일곡28_4360_0,2.25,9
34754,일곡28_4360_1,1.25,5
34755,일곡28_4360_2,1.4,7
34756,일곡28_4360_3,1.25,5
34757,일곡28_4360_4,1.8,9
34758,일곡28_4360_5,1.5,3
34759,일곡28_4360_6,1.5,6
34760,일곡28_4361_0,3.2857142857142856,23
34761,일곡28_4361_1,3.142857142857143,22
34762,일곡28_4361_2,4.0,28
34763,일곡28_4361_3,4.0,20
34764,일곡28_4361_4,4.333333333333333,26
34765,일곡28_4361_5,2.75,11
34766,일곡28_4361_6,1.25,5
34767,일곡28_4370_0,4.285714285714286,30
34768,일곡28_4370_1,6.571428571428571,46
34769,일곡28_4370_2,5.285714285714286,37
34770,일곡28_4370_3,6.285714285714286,44
34771,일곡28_4370_4,6.857142857142857,48
34772,일곡28_4370_5,4.285714285714286,30
34773,일곡28_4370_6,3.1666666666666665,19
34774,일곡28_4371_0,1.8571428571428572,13
34775,일곡28_4371_1,2.0,8
34776,일곡28_4371_2,2.2857142857142856,16
34777,일곡28_4371_3,2.0,10
34778,일곡28_4371_4,1.2,6
34779,일곡28_4371_5,1.6,8
34780,일곡28_4371_6,1.4,7
34781,일곡28_4372_0,4.285714285714286,30
34782,일곡28_4372_1,3.4285714285714284,24
34783,일곡28_4372_2,3.5714285714285716,25
34784,일곡28_4372_3,3.0,21
34785,일곡28_4372_4,3.857142857142857,27
34786,일곡28_4372_5,2.4285714285714284,17
34787,일곡28_4372_6,1.5,9
34788,일곡28_4377_0,7.285714285714286,51
34789,일곡28_4377_1,6.571428571428571,46
34790,일곡28_4377_2,9.571428571428571,67
34791,일곡28_4377_3,8.142857142857142,57
34792,일곡28_4377_4,9.571428571428571,67
34793,일곡28_4377_5,7.428571428571429,52
34794,일곡28_4377_6,3.1666666666666665,19
34795,일곡28_4379_0,3.8333333333333335,23
34796,일곡28_4379_1,3.4285714285714284,24
34797,일곡28_4379_2,2.4285714285714284,17
34798,일곡28_4379_3,3.2857142857142856,23
34799,일곡28_4379_4,3.2857142857142856,23
34800,일곡28_4379_5,1.8333333333333333,11
34801,일곡28_4379_6,2.5,10
34802,일곡28_4380_0,11.714285714285714,82
34803,일곡28_4380_1,8.571428571428571,60
34804,일곡28_4380_2,10.142857142857142,71
34805,일곡28_4380_3,11.857142857142858,83
34806,일곡28_4380_4,8.285714285714286,58
34807,일곡28_4380_5,3.0,18
34808,일곡28_4380_6,3.8,19
34809,일곡28_4386_0,1.8,9
34810,일곡28_4386_1,1.25,5
34811,일곡28_4386_2,1.0,3
34812,일곡28_4386_3,2.0,14
34813,일곡28_4386_4,1.5,9
34814,일곡28_4386_5,1.6666666666666667,5
34815,일곡28_4386_6,1.5,6
34816,일곡28_4408_0,22.428571428571427,157
34817,일곡28_4408_1,26.571428571428573,186
34818,일곡28_4408_2,29.428571428571427,206
34819,일곡28_4408_3,25.571428571428573,179
34820,일곡28_4408_4,17.428571428571427,122
34821,일곡28_4408_5,10.428571428571429,73
34822,일곡28_4408_6,9.166666666666666,55
34823,일곡28_4409_0,10.714285714285714,75
34824,일곡28_4409_1,7.0,49
34825,일곡28_4409_2,11.857142857142858,83
34826,일곡28_4409_3,12.0,84
34827,일곡28_4409_4,8.571428571428571,60
34828,일곡28_4409_5,8.571428571428571,60
34829,일곡28_4409_6,6.833333333333333,41
34830,일곡28_4410_0,6.428571428571429,45
34831,일곡28_4410_1,7.142857142857143,50
34832,일곡28_4410_2,5.714285714285714,40
34833,일곡28_4410_3,7.571428571428571,53
34834,일곡28_4410_4,6.857142857142857,48
34835,일곡28_4410_5,3.857142857142857,27
34836,일곡28_4410_6,2.3333333333333335,14
34837,일곡28_4411_0,24.285714285714285,170
34838,일곡28_4411_1,24.142857142857142,169
34839,일곡28_4411_2,22.714285714285715,159
34840,일곡28_4411_3,21.714285714285715,152
34841,일곡28_4411_4,13.571428571428571,95
34842,일곡28_4411_5,7.714285714285714,54
34843,일곡28_4411_6,6.0,36
34844,일곡28_4416_0,10.0,70
34845,일곡28_4416_1,11.714285714285714,82
34846,일곡28_4416_2,8.857142857142858,62
34847,일곡28_4416_3,11.428571428571429,80
34848,일곡28_4416_4,9.571428571428571,67
34849,일곡28_4416_5,10.285714285714286,72
34850,일곡28_4416_6,10.666666666666666,64
34851,일곡28_4417_0,9.285714285714286,65
34852,일곡28_4417_1,8.714285714285714,61
34853,일곡28_4417_2,8.428571428571429,59
34854,일곡28_4417_3,9.714285714285714,68
34855,일곡28_4417_4,8.857142857142858,62
34856,일곡28_4417_5,6.857142857142857,48
34857,일곡28_4417_6,5.166666666666667,31
34858,일곡28_4466_0,2.0,4
34859,일곡28_4466_1,1.0,1
34860,일곡28_4466_2,1.5,3
34861,일곡28_4466_3,2.0,2
34862,일곡28_4466_4,4.0,8
34863,일곡28_4466_5,1.0,2
34864,일곡28_4466_6,1.0,1
34865,일곡28_4469_0,3.0,21
34866,일곡28_4469_1,2.6666666666666665,16
34867,일곡28_4469_2,2.6666666666666665,16
34868,일곡28_4469_3,2.4285714285714284,17
34869,일곡28_4469_4,3.0,21
34870,일곡28_4469_5,3.0,21
34871,일곡28_4469_6,2.0,6
34872,일곡28_4470_0,2.4,12
34873,일곡28_4470_1,4.0,12
34874,일곡28_4470_4,1.5,3
34875,일곡28_4471_4,1.0,1
34876,일곡28_4472_0,4.428571428571429,31
34877,일곡28_4472_1,4.142857142857143,29
34878,일곡28_4472_2,5.714285714285714,40
34879,일곡28_4472_3,6.857142857142857,48
34880,일곡28_4472_4,6.428571428571429,45
34881,일곡28_4472_5,4.714285714285714,33
34882,일곡28_4472_6,3.3333333333333335,20
34883,일곡28_4478_1,1.0,1
34884,일곡28_4478_3,1.0,1
34885,일곡28_4479_0,7.428571428571429,52
