idx,target,m,s
775,금호46_5743,3.528846154,3303
776,금호46_5767,4.714007782,4846
777,금호46_5768,3.342076503,3058
778,금호46_5273,7.978599222,8202
779,금호46_5274,5.908008658,5459
780,금호46_4023,1.781350482,554
781,금호46_2009,5.12142152,5188
782,금호46_2010,1.244094488,316
783,금호46_2076,1.405109489,385
784,금호46_2011,4.357988166,4419
785,금호46_2012,1.123287671,82
786,금호46_2213,3.608092486,3121
787,금호46_2214,5.138832998,5108
788,금호46_5765,1.377659574,259
789,금호46_5766,1.770089286,793
790,금호46_2351,1.109589041,81
791,금호46_2119,1.387862797,526
792,금호46_2320,2.114630468,1402
793,금호46_2317,3.400404449,3363
794,금호46_2064,2.592689295,1986
795,금호46_2065,4.304964539,4249
796,금호46_5296,2.518895349,1733
797,금호46_5297,2.70647482,1881
798,금호46_2325,1.810880829,699
799,금호46_2191,2.5,1920
800,금호46_2192,1.200757576,317
801,금호46_2079,2.196353436,1566
802,금호46_2081,2.054462935,1358
803,금호46_2228,2.263013699,1652
804,금호46_2068,2.641677255,2079
805,금호46_2069,3.622176591,3528
806,금호46_5745,12.49242424,13192
807,금호46_5700,2.178385417,1673
808,금호46_5701,3.520742358,3225
809,금호46_5727,2.748259861,2369
810,금호46_5728,2.636574074,2278
811,금호46_5702,3.047381546,2444
812,금호46_5703,3.280600462,2841
813,금호46_2232,3.003768844,2391
814,금호46_2233,3.314102564,1034
815,금호46_5311,1.853403141,1062
816,금호46_5312,2.125915081,1452
817,금호46_5305,4.416842105,4196
818,금호46_5306,3.68627451,3384
819,금호46_2088,2.455844156,1891
820,금호46_2089,2.92108508,2369
821,금호46_5315,2.712345679,2197
822,금호46_5316,2.811710677,2449
823,금호46_5313,3.288116592,2933
824,금호46_5314,5.056680162,4996
825,금호46_5406,1.401084011,517
826,금호46_5442,4.381390593,4285
827,금호46_5751,1.907730673,765
828,금호46_4125,1.555555556,364
829,금호46_5445,1.455525606,540
830,금호46_5446,8.656280428,8890
831,금호46_5417,4.910337553,4655
832,금호46_5449,1.359735974,412
833,금호46_5450,1.336734694,131
834,금호46_5451,3.973903967,3807
835,금호46_5452,3.512763596,3165
836,금호46_5453,1.392473118,259
837,금호46_5454,4.534102833,4321
838,금호46_5458,3.566850829,3228
839,금호46_5459,1.480519481,342
840,금호46_5424,2.141756549,1390
841,금호46_5288,3.948380567,3901
842,금호46_5321,2.917537747,2512
843,금호46_2237,3.839190628,3605
844,금호46_2238,4.864235056,4801
845,금호46_2239,5.527098831,5201
846,금호46_2241,1.792253521,1018
847,금호46_2242,1.802486188,1305
848,대촌170_6002,1.518072289,378
849,대촌170_6003,1.178947368,112
850,대촌170_1134,2.381088825,831
851,대촌170_6005,1.071428571,45
852,대촌170_6418,1.654545455,182
853,대촌170_3189,1.422680412,138
854,대촌170_6007,1.235714286,173
855,대촌170_6008,1.901639344,580
856,대촌170_6011,1.725761773,623
857,대촌170_6037,1.985018727,530
858,대촌170_3209,1.513409962,395
859,대촌170_3210,1.417218543,428
860,대촌170_3195,1.588235294,162
861,대촌170_3235,1.421212121,469
862,대촌170_3236,1.577854671,456
863,대촌170_1115,1.788844622,449
864,대촌170_3009,1.74559194,693
865,대촌170_6028,1.640552995,356
866,대촌170_1117,1.519434629,430
867,대촌170_3240,1.4,203
868,대촌170_3241,1.371212121,181
869,대촌170_1119,1.085714286,38
870,대촌170_6040,1.712643678,149
871,대촌170_6014,1.102564103,86
872,대촌170_3212,1.20952381,127
873,대촌170_3213,1.620462046,491
874,대촌170_3091,1.309090909,216
875,대촌170_3093,1.53877551,377
876,대촌170_6044,1.2,102
877,대촌170_3023,1.102564103,86
878,대촌170_3157,1.506329114,476
879,대촌170_3159,1.341085271,173
880,대촌170_3160,1.336842105,254
881,대촌170_3042,1.324324324,147
882,대촌170_6015,1.204819277,100
883,대촌170_6461,1.234375,237
884,대촌170_6462,1.379310345,200
885,대촌170_1126,1.473251029,358
886,대촌170_3045,1.313432836,88
887,대촌170_3053,1.108108108,41
888,대촌170_3166,4.452488688,984
889,대촌170_3242,1.616022099,585
890,대촌170_6047,2.880319149,1083
891,대촌170_6018,1.156626506,96
892,대촌170_3027,1.64893617,465
893,대촌170_6033,1.552238806,104
894,대촌270_2013,1.206521739,111
895,대촌270_2014,1.45,87
896,대촌270_2096,1.195652174,55
897,대촌270_2009,1.468965517,213
898,대촌270_2012,1,7
899,대촌270_3006,1.216216216,90
900,대촌270_2103,1.625,52
901,대촌270_2023,1.358490566,144
902,대촌270_2025,1.364864865,101
903,대촌270_2113,1.111111111,20
904,대촌270_2117,1.109090909,61
905,대촌270_2224,1.3125,168
906,대촌270_2081,1.158536585,95
907,대촌270_2032,1.221374046,160
908,대촌270_2126,1.4375,46
909,대촌270_2134,1.142857143,16
910,대촌270_2135,1.177631579,179
911,대촌270_3028,1.024390244,42
912,대촌270_3047,1.019230769,53
913,대촌270_3075,1.076923077,14
914,대촌69_2001,1.532934132,256
915,대촌69_2002,1.095890411,80
916,대촌69_2033,1.264957265,148
917,대촌69_2034,1.295774648,92
918,대촌69_2131,1.172727273,129
919,대촌69_2036,1.178217822,119
920,대촌69_3012,2.884259259,1246
921,대촌69_3013,1.125,9
922,대촌69_3016,1.206896552,70
923,대촌69_2164,1.68852459,103
924,대촌69_2103,1.311688312,101
925,대촌69_4521,1,3
926,대촌69_2066,1.62254902,331
927,대촌69_2117,1.578947368,120
928,대촌69_2224,1.516981132,402
929,대촌69_2081,1.333333333,240
930,대촌69_2075,1.24742268,242
931,대촌69_2091,1.196428571,134
932,대촌69_2046,1.041666667,25
933,대촌69_2047,1.25,90
934,대촌69_2128,1.425531915,134
935,대촌69_2135,1.541899441,276
936,대촌69_2070,1.322222222,119
937,대촌69_2165,1.47706422,161
938,대촌69_2073,1.378151261,164
939,대촌69_2087,1.840909091,486
940,대촌69_2143,1.184210526,45
941,대촌69_2145,1.380952381,116
942,대촌69_2146,1.142857143,16
943,대촌69_2148,1.056603774,56
944,대촌69_2150,1.395522388,187
945,대촌69_3060,1.583333333,342
946,대촌69_2074,1.376344086,128
947,대촌69_2205,1.480952381,311
948,대촌69_2278,1.505434783,277
949,대촌69_2008,1.607407407,434
950,대촌70_3228,1.604895105,459
951,대촌70_3189,1.569536424,237
952,대촌70_3190,2.013274336,455
953,대촌70_3150,1.305389222,218
954,대촌70_3209,2.024774775,899
955,대촌70_3210,1.988349515,1024
956,대촌70_3195,1.592178771,285
957,대촌70_5126,1.892966361,619
958,대촌70_3235,2.362976407,1302
959,대촌70_3236,2.039215686,936
960,대촌70_1115,1.434911243,485
961,대촌70_3025,1.350993377,204
962,대촌70_3067,1.725988701,611
963,대촌70_3008,2.294382022,1021
964,대촌70_3009,2.476772616,1013
965,대촌70_3012,2.314465409,736
966,대촌70_3013,3.366666667,1515
967,대촌70_1117,1.674473068,715
968,대촌70_3240,1.925081433,591
969,대촌70_3241,1.689530686,468
970,대촌70_1119,1.15942029,80
971,대촌70_3019,1.333333333,300
972,대촌70_3213,2.212723658,1113
973,대촌70_3091,1.539033457,414
974,대촌70_3093,1.94600939,829
975,대촌70_3020,1.127272727,62
976,대촌70_3063,1.453900709,205
977,대촌70_3157,1.882352941,832
978,대촌70_3159,1.67192429,530
979,대촌70_3160,1.315175097,338
980,대촌70_3032,1.31496063,167
981,대촌70_3034,2.921389397,1598
982,대촌70_3040,2.504970179,1260
983,대촌70_3042,1.449275362,300
984,대촌70_3044,1.660516605,450
985,대촌70_1126,1.786982249,604
986,대촌70_2172,2.710820896,1453
987,대촌70_3046,1.068181818,47
988,대촌70_3200,1.126984127,71
989,대촌70_3201,1.377990431,288
990,대촌70_3050,1.129310345,131
991,대촌70_3053,1.158730159,73
992,대촌70_3054,2.213822894,1025
993,대촌70_3056,1.181034483,137
994,대촌70_3166,2.629746835,831
995,대촌70_3167,1.871186441,552
996,대촌70_3242,2.436944938,1372
997,대촌70_3243,2.051918736,909
998,대촌70_1135,2.107061503,925
999,대촌70_3064,1.056603774,56
1000,대촌70_3071,1.909090909,651
1001,대촌70_3216,1.696850394,431
1002,대촌71_3004,1.428571429,100
1003,대촌71_3190,1.323529412,90
1004,대촌71_3006,1.369565217,63
1005,대촌71_2100,1.977777778,89
1006,대촌71_2246,1.362318841,94
1007,대촌71_3222,1.591666667,191
1008,대촌71_2135,1.323529412,45
1009,대촌71_4524,1.305882353,111
1010,대촌71_3201,1.133333333,17
1011,대촌71_3057,1.078125,69
1012,대촌71_2264,1.181034483,137
1013,두암181_6069,2.158333333,259
1014,두암181_4170,1.497142857,262
1015,두암181_4171,1.242424242,82
1016,두암181_6103,1.725490196,352
1017,두암181_4165,1.328358209,178
1018,두암181_4239,1.277108434,106
1019,두암181_6083,1.095238095,23
1020,두암181_4274,1.695652174,117
1021,두암181_6106,1.057471264,92
1022,두암181_6187,1.225806452,114
1023,두암181_4303,1.185714286,83
1024,두암181_6190,1.949579832,232
1025,두암181_6192,1.176470588,100
1026,두암181_6194,1.18,59
1027,두암181_6092,1.269230769,66
1028,두암81(각화초교)_4576,1.587179487,619
1029,두암81(각화초교)_4214,1.960122699,639
1030,두암81(각화초교)_4171,2.282336579,1641
1031,두암81(각화초교)_4333,1.32967033,242
1032,두암81(각화초교)_4513,1.669603524,379
1033,두암81(각화초교)_4215,2.198924731,1227
1034,두암81(각화초교)_1051,1.388461538,361
1035,두암81(각화초교)_1065,1.122807018,128
1036,두암81(각화초교)_1115,3.061933535,2027
1037,두암81(각화초교)_4184,1.068965517,62
1038,두암81(각화초교)_1015,1.601123596,570
1039,두암81(각화초교)_1117,2.218553459,1411
1040,두암81(각화초교)_4186,1.61849711,560
1041,두암81(각화초교)_1119,1.608955224,539
1042,두암81(각화초교)_4164,1.779381443,863
1043,두암81(각화초교)_4417,2.263959391,892
1044,두암81(각화초교)_4175,1.715189873,813
1045,두암81(각화초교)_1054,1.475609756,363
1046,두암81(각화초교)_4545,1.31779661,311
1047,두암81(각화초교)_4553,1.486607143,666
1048,두암81(각화초교)_1038,1.3125,105
1049,두암81(각화초교)_4192,1.137681159,157
1050,두암81(각화초교)_4342,1.375757576,454
1051,두암81(각화초교)_4534,1.894230769,1182
1052,두암81(각화초교)_1033,1.301369863,380
1053,두암81(각화초교)_4309,1.432,179
1054,두암81(각화초교)_4312,1.826366559,568
1055,두암81(각화초교)_4346,1.893081761,1204
1056,두암81(각화초교)_1128,2.089588378,863
1057,두암81(각화초교)_1070,1.32173913,152
1058,두암81(각화초교)_1071,1.455958549,281
1059,두암81(각화초교)_4556,1.290909091,284
1060,두암81(각화초교)_1039,1.276315789,194
1061,두암81(각화초교)_4655,1.448844884,439
1062,두암81(무등파크)_4173,1.744394619,778
1063,두암81(무등파크)_4576,1.738255034,259
1064,두암81(무등파크)_4170,1.478991597,528
1065,두암81(무등파크)_4334,1.608391608,460
1066,두암81(무등파크)_4512,1.715,343
1067,두암81(무등파크)_1014,1.41038961,543
1068,두암81(무등파크)_1064,2.301435407,1443
1069,두암81(무등파크)_1116,1.510144928,521
1070,두암81(무등파크)_4183,1.568364611,585
1071,두암81(무등파크)_1016,1.516320475,511
1072,두암81(무등파크)_1118,1.415492958,402
1073,두암81(무등파크)_4172,1.992,996
1074,두암81(무등파크)_4187,2.655791191,1628
1075,두암81(무등파크)_4520,1.278409091,225
1076,두암81(무등파크)_4165,1.882956879,917
1077,두암81(무등파크)_4416,1.477564103,461
1078,두암81(무등파크)_4174,1.525316456,482
1079,두암81(무등파크)_4178,1.770234987,678
1080,두암81(무등파크)_1055,1.82388664,901
1081,두암81(무등파크)_4554,2.215716487,1438
1082,두암81(무등파크)_4191,1.995294118,848
1083,두암81(무등파크)_4343,1.571084337,652
1084,두암81(무등파크)_4182,1.342756184,380
1085,두암81(무등파크)_4539,1.544364508,644
1086,두암81(무등파크)_4527,1.961464355,1018
1087,두암81(무등파크)_4193,2.15625,1311
1088,두암81(무등파크)_4310,1.041666667,25
1089,두암81(무등파크)_4312,1.848297214,597
1090,두암81(무등파크)_1035,1.296089385,232
1091,두암81(무등파크)_4347,2.307563025,1373
1092,두암81(무등파크)_1129,1.482866044,476
1093,두암81(무등파크)_1172,1.611510791,224
1094,두암81(무등파크)_1169,1.810077519,467
1095,두암81(무등파크)_4557,1.38,345
1096,두암81(무등파크)_1040,1.547101449,427
1097,두암81(무등파크)_4655,1.170731707,240
1098,마을700_4004,1.134615385,118
1099,마을700_4001,2.468468468,1644
1100,마을700_4002,1.689655172,294
1101,마을700_5734,3.623556582,3138
1102,마을700_5913,1.595121951,327
1103,마을700_5924,2.453125,628
1104,마을700_5925,3.311158798,1543
1105,마을700_5742,3.846572361,3535
1106,마을700_5743,2.696658098,2098
1107,마을700_5273,3.41108545,2954
1108,마을700_5274,4.481668774,3545
1109,마을700_5218,3.43873979,2947
1110,마을700_5219,2.496580027,1825
1111,마을700_5658,1.596287703,688
1112,마을700_5659,1.336870027,504
1113,마을700_5901,3.826262626,1894
1114,마을700_5292,2.621809745,1130
1115,마을700_5629,2.188191882,1186
1116,마을700_5220,1.472049689,711
1117,마을700_5221,1.695014663,578
1118,마을700_5427,3.103019538,1747
1119,마을700_5428,3.541390728,2139
1120,마을700_5906,2.926966292,1042
1121,마을700_5317,2.665841584,2154
1122,마을700_5318,3.203614458,2659
1123,마을700_5014,5.184901532,4739
1124,마을700_5015,2.335180055,843
1125,마을700_5508,1.699300699,243
1126,마을700_5509,1.273684211,121
1127,마을700_5397,1.344827586,312
1128,마을700_5930,2.586693548,1283
1129,마을700_5931,2.215846995,811
1130,마을700_5681,2.170807453,699
1131,마을700_5296,1.676148796,766
1132,마을700_5297,2.517295597,1601
1133,마을700_5431,2.20294599,1346
1134,마을700_5432,2.742200328,1670
1135,마을700_5435,1.492836676,521
1136,마을700_4033,1.05,21
1137,마을700_5098,1.81300813,892
1138,마을700_5099,1.391634981,366
1139,마을700_5936,4.027218935,3403
1140,마을700_5937,2.548076923,1855
1141,마을700_5398,2.572183099,1461
1142,마을700_5948,2.748826291,1171
1143,마을700_5100,4.869352869,3988
1144,마을700_5101,3.685610641,3048
1145,마을700_4617,4.241803279,3105
1146,마을700_4638,2.390596745,1322
1147,마을700_5928,2.132890365,642
1148,마을700_5929,2.750642674,1070
1149,마을700_5926,1.816770186,585
1150,마을700_5927,2.331111111,1049
1151,마을700_5245,1.520512821,593
1152,마을700_5246,2.118380062,1360
1153,마을700_5247,2.793357934,2271
1154,마을700_5248,3.203125,2665
1155,마을700_5156,1.781609195,775
1156,마을700_5157,3.321917808,2910
1157,마을700_5160,3.854460094,3284
1158,마을700_5161,1.992518703,799
1159,마을700_5010,1.769585253,384
1160,마을700_5011,2.586305278,1813
1161,마을700_5012,1.430508475,422
1162,마을700_5745,10.89180991,10772
1163,마을700_5735,2.080223881,1115
1164,마을700_5736,4.816542948,4542
1165,마을700_5754,2.2992,1437
1166,마을700_5755,2.366541353,1259
1167,마을700_5727,2.402349486,1636
1168,마을700_5728,1.889423077,1179
1169,마을700_5702,1.727440147,938
1170,마을700_5703,2.6998557,1871
1171,마을700_5399,2.11634349,764
1172,마을700_5400,1.807017544,824
1173,마을700_4054,2.796610169,1650
1174,마을700_4614,2.067698259,1069
1175,마을700_4615,3.478707783,2369
1176,마을700_5502,1.410447761,189
1177,마을700_5503,1.626811594,449
1178,마을700_5401,2.426027397,1771
1179,마을700_5402,1.851327434,1046
1180,마을700_4066,3.371364653,3014
1181,마을700_5258,2.152917505,1070
1182,마을700_5259,2.357740586,1127
1183,마을700_5167,5.10237069,4735
1184,마을700_5168,2.754385965,1570
1185,마을700_4084,1.202614379,184
1186,마을700_4085,4.396247241,3983
1187,마을700_5284,1.805054152,1000
1188,마을700_5305,4.365406644,3811
1189,마을700_5315,2.794076164,1981
1190,마을700_5316,2.535483871,1965
1191,마을700_5313,2.942138365,2339
1192,마을700_5314,4.431306306,3935
1193,마을700_5480,1.486238532,162
1194,마을700_5908,3.44516129,1602
1195,마을700_5911,2.117647059,1584
1196,마을700_5902,4.371225577,2461
1197,마을700_5904,2.678663239,1042
1198,마을700_5443,1.583333333,228
1199,마을700_5261,5.015730337,4464
1200,마을700_5262,3.79028436,3199
1201,마을700_5263,1.3,299
1202,마을700_5264,2.060096154,857
1203,마을700_5410,1.642,821
1204,마을700_5445,3.980725624,3511
1205,마을700_5446,6.728796844,6823
1206,마을700_4612,2.621333333,1966
1207,마을700_4613,4.396303901,4282
1208,마을700_5486,2.530487805,1660
1209,마을700_5910,2.3875,382
1210,마을700_5301,1.682819383,764
1211,마을700_5302,1.751533742,1142
1212,마을700_5562,2.711688312,1044
1213,마을700_5563,1.907335907,494
1214,마을700_5516,1.639285714,459
1215,마을700_5288,3.677309008,3225
1216,마을700_5321,3.027359781,2213
1217,마을700_5644,1.413793103,41
1218,마을715(대촌)_3342,1.36329588,364
1219,마을715(대촌)_3228,1.860215054,692
1220,마을715(대촌)_1110,1.041666667,25
1221,마을715(대촌)_4514,2.160818713,739
1222,마을715(대촌)_3344,1.549065421,663
1223,마을715(대촌)_3345,5.609062171,5323
1224,마을715(대촌)_3189,1.804347826,664
1225,마을715(대촌)_3190,1.745033113,527
1226,마을715(대촌)_3150,1.388646288,318
1227,마을715(대촌)_1014,1.318584071,298
1228,마을715(대촌)_1051,1.14516129,71
1229,마을715(대촌)_3209,2.601503759,1730
1230,마을715(대촌)_3210,2.248287671,1313
1231,마을715(대촌)_3195,1.827848101,722
1232,마을715(대촌)_5126,1.914473684,873
1233,마을715(대촌)_3235,3.091397849,2300
1234,마을715(대촌)_3236,2.559939302,1687
1235,마을715(대촌)_1007,1.664772727,586
1236,마을715(대촌)_1115,1.17218543,177
1237,마을715(대촌)_1116,1.703601108,615
1238,마을715(대촌)_3008,1.659090909,146
1239,마을715(대촌)_3009,2.594637224,1645
1240,마을715(대촌)_3013,2.932343234,1777
1241,마을715(대촌)_1117,1.403571429,393
1242,마을715(대촌)_1118,1.693877551,830
1243,마을715(대촌)_3240,2.464435146,1178
1244,마을715(대촌)_3241,2.017897092,902
1245,마을715(대촌)_1692,1.446254072,444
