idx,target,m,s
13130,4154_0,4.161054173,2842
13131,4149_0,3.885264342,3454
13132,4150_0,7.700322234,7169
13133,4228_0,4.719354839,1463
13134,4418_0,4.886214442,2233
13135,4419_0,4.427872861,1811
13136,4229_0,1,15
13137,4230_0,5.983240223,2142
13138,4180_0,2.933993399,889
13139,4223_0,1.654320988,134
13140,4233_0,1.404040404,139
13141,4231_0,1.739130435,40
13142,4244_0,11.26968974,4722
13143,4240_0,1.694570136,749
13144,5567_0,2.251497006,376
13145,5715_0,2.25,387
13146,4241_0,1.317073171,54
13147,4247_0,6.993846154,2273
13148,5524_0,4.709677419,584
13149,5887_0,4.274725275,389
13150,4248_0,5.704225352,2430
13151,4414_0,4.3412527,2010
13152,5957_0,2.235294118,266
13153,5891_0,1.826086957,168
13154,5178_0,2.147540984,917
13155,5300_0,1.482352941,378
13156,5878_0,1.214285714,17
13157,5570_0,2.87755102,564
13158,5571_0,1.111111111,20
13159,4249_0,8.77394636,4580
13160,4426_0,6.745454545,2968
13161,5883_0,3.242857143,454
13162,2177_0,1.724358974,269
13163,5393_0,4.777408638,1438
13164,4425_0,3.230579531,2620
13165,5298_0,3.124,1562
13166,5299_0,2.150793651,542
13167,4234_0,1.333333333,120
13168,4235_0,4.748743719,2835
13169,4236_0,1.55465587,384
13170,4237_0,7.743386243,5854
13171,5704_0,6.171206226,1586
13172,5706_0,2.10212766,494
13173,5708_0,3.671480144,1017
13174,2166_0,3.07239819,679
13175,2326_0,1.274853801,218
13176,2327_0,1.357142857,114
13177,4199_0,1.2,42
13178,4227_0,1.038461538,27
13179,4443_0,1.935828877,724
13180,4238_0,5.568503937,3536
13181,4201_0,2.8125,405
13182,4202_0,2.358490566,125
13183,4207_0,6.349693252,2070
13184,4208_0,2.09,209
13185,4209_0,7.676557864,2587
13186,4364_0,1.617424242,427
13187,4365_0,4.383429672,2275
13188,4366_0,1.315789474,175
13189,4367_0,5.330464716,3097
13190,4212_0,6.573076923,1709
13191,4213_0,4.010204082,786
13192,4461_0,5.4,2835
13193,4462_0,2.95990566,1255
13194,4560_0,3.807770961,1862
13195,4561_0,4.646788991,2026
13196,1020_0,2.296296296,992
13197,1021_0,2.738461538,1246
13198,4242_0,4.0875,327
13199,4245_0,1,3
13200,4246_0,5.141509434,545
13201,1026_0,3.920577617,3258
13202,1027_0,3.028050491,2159
13203,4422_0,1.111111111,70
13204,4358_0,1.428571429,10
13205,4359_0,2.287356322,199
13206,4362_0,1.19047619,25
13207,4363_0,1,14
13208,1132_0,1.090909091,24
13209,4567_0,1.590909091,210
13210,4568_0,1.606382979,151
13211,5394_0,1.134615385,59
13212,4562_0,3.088095238,1297
13213,4563_0,2.747368421,1044
13214,4602_0,2.924731183,272
13215,3207_0,5.628326996,5921
13216,3208_0,5.200617284,5055
13217,3114_0,5.692771084,2835
13218,3115_0,1.64516129,306
13219,4163_0,4.496932515,2199
13220,4188_0,7.058455115,3381
13221,5429_0,2.913333333,437
13222,5430_0,3.427672956,545
13223,5433_0,4.004329004,925
13224,5434_0,2.569767442,442
13225,5437_0,3.479553903,936
13226,5438_0,2.110091743,460
13227,5583_0,2.077922078,320
13228,5584_0,5.268965517,1528
13229,3254_0,4.587268994,2234
13230,3255_0,1.858974359,435
13231,3123_0,1.260869565,29
13232,3124_0,2.313131313,229
13233,3125_0,6.620560748,3542
13234,3126_0,3.262734584,1217
13235,5176_0,1.292993631,203
13236,4039_0,6.040816327,592
13237,5439_0,2.459854015,337
13238,5440_0,3.441860465,740
13239,1684_0,4.627705628,2138
13240,1682_0,2.146579805,659
13241,5404_0,1,7
13242,5405_0,2.252173913,259
13243,5425_0,3.156521739,363
13244,1048_0,1.818181818,20
13245,1183_0,3.890322581,2412
13246,5415_0,1.573770492,96
13247,5416_0,4.047619048,510
13248,5447_0,2.048780488,336
13249,5448_0,3.825,765
13250,4117_0,2.18877551,858
13251,5422_0,1.894308943,233
13252,5423_0,5.935897436,926
13253,4569_0,2.772413793,1608
13254,4570_0,3.891418564,2222
13255,4128_0,5.701195219,1431
13256,4444_0,1.575268817,293
13257,4445_0,1.215686275,124
13258,5252_0,2.07,621
13259,5253_0,1.276595745,120
13260,5293_0,3.029239766,518
13261,5225_0,3.994652406,747
13262,4429_0,2.837142857,993
13263,4430_0,3.053435115,400
13264,3118_0,6.76754386,3086
13265,3119_0,8.350604491,4835
13266,5228_0,1.315789474,25
13267,5229_0,1.166666667,49
13268,3106_0,3.700787402,1410
13269,3107_0,6.092130518,3174
13270,3084_0,2.094637224,664
13271,3085_0,2.687134503,919
13272,5236_0,6.171581769,2302
13273,5237_0,1.545454545,85
13274,3129_0,4.886039886,1715
13275,3130_0,3.393728223,974
13276,5239_0,6.5,39
13277,5240_0,1.575757576,260
13278,5242_0,4.280534351,2243
13279,5243_0,1.202380952,101
13280,3088_0,3.256756757,1205
13281,3089_0,2.598566308,725
13282,5250_0,1.618181818,89
13283,5249_0,1.423076923,74
13284,5256_0,1.335365854,219
13285,2275_0,8.516981132,2257
13286,1683_0,2.270676692,302
13287,1681_0,1.310344828,152
13288,1679_0,1.05,21
13289,1680_0,1.792307692,233
13290,5280_0,2.133757962,670
13291,5281_0,1.575418994,282
13292,5282_0,2.766197183,982
13293,5283_0,3.126344086,1163
13294,1685_0,2.761363636,486
13295,1153_0,1.560693642,270
13296,3082_0,1.721374046,451
13297,5265_0,14.3942446,10004
13298,5266_0,1.448275862,126
13299,3117_0,4.899521531,1024
13300,3292_0,1.16,29
13301,3285_0,1.922261484,544
13302,3286_0,6.363028953,2857
13303,1154_0,3.315992293,1721
13304,1162_0,5.608333333,2019
13305,1176_0,1.5,6
13306,1144_0,4.888888889,132
13307,3128_0,1.375,22
13308,1158_0,1.63880597,549
13309,3154_0,3.823754789,998
13310,3161_0,3.401408451,483
13311,3284_0,3.211726384,986
13312,3290_0,1.305882353,111
13313,3346_0,1.193548387,37
13314,1100_0,2.636752137,1851
13315,1160_0,4.968917471,4636
13316,3132_0,1.465116279,63
13317,3341_0,4.906666667,736
13318,3135_0,4.209424084,804
13319,3136_0,7.905882353,2688
13320,1163_0,4.968287526,4700
13321,1164_0,1.717241379,498
13322,1167_0,3.197026022,2580
13323,3287_0,5.519685039,2103
13324,3288_0,2.477876106,560
13325,2227_0,1.204545455,53
13326,2229_0,1.837837838,68
13327,2133_0,1.535714286,301
13328,5541_0,1.476635514,158
13329,2144_0,1.363636364,105
13330,5215_0,1.734899329,517
13331,2146_0,3.257142857,798
13332,2230_0,5.819639279,2904
13333,5203_0,1.747390397,837
13334,4204_0,18.39754098,4489
13335,4205_0,10.89837398,2681
13336,2215_0,3.253138075,1555
13337,2322_0,2.158333333,259
13338,4211_0,1.230769231,48
13339,2212_0,1.385416667,133
13340,2328_0,2.025062657,808
13341,4597_0,2.336633663,236
13342,2216_0,1.424242424,141
13343,2225_0,1.712871287,346
13344,2226_0,1.777777778,208
13345,2134_0,1.257918552,278
13346,2072_0,2.542553191,478
13347,4584_0,1.444444444,182
13348,4398_0,2.704663212,522
13349,4277_0,2.076923077,81
13350,4280_0,2.670212766,251
13351,4224_0,1,6
13352,4286_0,2.637362637,240
13353,4287_0,1.763888889,127
13354,4288_0,1.269230769,33
13355,4295_0,1.372093023,59
13356,4297_0,1.583333333,38
13357,4307_0,1.632653061,80
13358,4318_0,1.7,51
13359,4320_0,1.256410256,49
13360,4593_0,1.421052632,27
13361,5120_0,1,17
13362,5801_0,1.626666667,244
13363,5802_0,2.350806452,583
13364,5871_0,2.154320988,349
13365,5872_0,1.388888889,175
13366,5001_0,1.315789474,25
13367,5002_0,1.038461538,27
13368,5008_0,3.423129252,2516
13369,5226_0,3.047619048,64
13370,5618_0,1.090909091,12
13371,5634_0,1.142857143,16
13372,5128_0,1.635294118,139
13373,5154_0,2.360201511,937
13374,5155_0,1.313559322,155
13375,5968_0,3.28,574
13376,5868_0,4.162601626,1024
13377,5869_0,1.264705882,43
13378,5850_0,4.154069767,1429
13379,5851_0,1.464788732,104
13380,5138_0,1.306122449,64
13381,5139_0,1,2
13382,5150_0,1.583850932,255
13383,5151_0,2.517676768,997
13384,5255_0,1.027027027,38
13385,5853_0,1.444444444,91
13386,5854_0,1.844444444,166
13387,5698_0,2.1,84
13388,5697_0,1.503937008,191
13389,5761_0,3.132075472,498
13390,5762_0,1.381578947,105
13391,5164_0,2.014553015,969
13392,5165_0,1.906666667,286
13393,5969_0,1.519230769,79
13394,5970_0,1.15625,37
13395,5143_0,1.324324324,49
13396,5147_0,1.25,15
13397,5135_0,1.6,24
13398,5200_0,2.756756757,102
13399,5201_0,7.244274809,949
13400,5763_0,2.390804598,416
13401,5764_0,3.014423077,627
13402,5322_0,5.303088803,2747
13403,5578_0,3.012594458,1196
13404,5579_0,1.435,287
13405,5580_0,2.202857143,771
13406,2060_0,1.333333333,92
13407,2061_0,2.817021277,662
13408,2344_0,2.95,413
13409,2067_0,5.487603306,1992
13410,2220_0,2.231155779,444
13411,2281_0,2.650224215,591
13412,3155_0,3.41231593,2549
13413,3156_0,2.597302505,1348
13414,3249_0,1.068965517,31
13415,3250_0,1.208333333,29
13416,2292_0,4.123809524,1299
13417,2293_0,3.380952381,1065
13418,3297_0,4.327433628,489
13419,3298_0,1.178571429,33
13420,3229_0,14.09621993,4102
13421,3230_0,2.670886076,422
13422,4540_0,2.568306011,470
13423,3148_0,2.076502732,380
13424,3227_0,6.56443299,2547
13425,2243_0,9.534782609,4386
13426,2244_0,6.625287356,2882
13427,2094_0,2.425531915,684
13428,3299_0,1.73015873,109
13429,3300_0,1.787878788,59
13430,3273_0,5.817109145,1972
13431,4565_0,1.86013986,266
13432,3162_0,6.919354839,4290
13433,2249_0,1.470588235,50
13434,2250_0,2.175925926,470
13435,2251_0,1.259259259,204
13436,4558_0,1.4375,115
13437,4559_0,2.349462366,437
13438,3301_0,1.868131868,170
13439,3302_0,1.547945205,113
13440,2255_0,2.067137809,585
13441,5980_0,1.785714286,50
13442,5505_0,2.148571429,376
13443,5963_0,2.140495868,259
13444,3196_0,3.781609195,1316
13445,3197_0,1.981012658,313
13446,3198_0,1.885167464,394
13447,3199_0,2.053571429,460
13448,3258_0,1.706349206,215
13449,3283_0,1.403726708,226
13450,3202_0,1.394495413,152
13451,3203_0,1.304878049,107
13452,5804_0,1.630434783,75
13453,5710_0,4.774468085,1122
13454,5711_0,9.205955335,3710
13455,5852_0,1.066666667,16
13456,5738_0,3.509025271,972
13457,5721_0,2.313432836,620
13458,5722_0,1.653333333,124
13459,5731_0,1.386363636,122
13460,5732_0,3.917808219,1430
13461,4350_0,1.791304348,412
13462,2280_0,2.101449275,145
13463,2052_0,2.557065217,941
13464,2321_0,1.578947368,90
13465,5005_0,1.420600858,331
13466,2120_0,1.157894737,22
13467,2343_0,1.596774194,198
13468,5152_0,1.228346457,156
13469,3177_0,3.598639456,1587
13470,3178_0,2.61722488,1094
13471,5216_0,1.275229358,139
13472,2313_0,2.092592593,113
13473,2335_0,2.476190476,208
13474,3142_0,1.142857143,56
13475,2340_0,1.908045977,166
13476,2337_0,2.907563025,346
13477,2338_0,2.781609195,242
13478,5875_0,1.083333333,13
13479,5967_0,1.181818182,13
13480,5661_0,1,1
13481,5858_0,1,2
13482,5864_0,1,2
13483,5800_0,1.591549296,226
13484,4516_0,1.121212121,37
13485,4517_0,1.54,77
13486,4531_0,1.840707965,208
13487,2272_0,2.394871795,467
13488,2289_0,1.771428571,248
13489,2086_0,1.333333333,4
13490,2277_0,2.318181818,153
13491,2312_0,2.389473684,227
13492,4537_0,1.708333333,205
13493,4538_0,2.111111111,171
13494,2282_0,2.545454545,532
13495,2296_0,1.838028169,261
13496,6223_0,1,5
13497,6227_0,1.375,22
13498,5049_0,1.214285714,17
13499,5051_0,1.391304348,64
13500,5056_0,1.411764706,48
13501,6230_0,1.333333333,4
13502,6238_0,1.333333333,24
13503,6239_0,1,2
13504,6240_0,1.4,7
13505,5145_0,1.129032258,35
13506,5085_0,1.25,55
13507,5088_0,1.285714286,18
13508,6243_0,1.2,12
13509,4200_0,1.777777778,176
13510,5006_0,1.277310924,152
13511,5033_0,1.793103448,104
13512,5036_0,1.25,40
13513,5044_0,1.333333333,4
13514,5055_0,1.260869565,29
13515,5067_0,1.566666667,47
13516,5071_0,1.476190476,31
13517,5069_0,1.366666667,41
13518,5074_0,1.25,15
13519,5076_0,1.095238095,23
13520,5090_0,1.045454545,23
13521,4009_0,1.071428571,15
13522,4010_0,1.156862745,118
13523,5958_0,1.361111111,49
13524,5959_0,2.604938272,211
13525,5656_0,2.261290323,701
13526,5657_0,4.08681672,1271
13527,5961_0,2.515306122,493
13528,5962_0,2.591836735,508
13529,4453_0,1,34
13530,5267_0,2.349112426,397
13531,5268_0,2.027210884,298
13532,4620_0,3.869346734,770
13533,4639_0,1.318181818,29
13534,4075_0,3.340136054,491
13535,4076_0,2.170542636,280
13536,5269_0,2.977375566,658
13537,5270_0,4.017467249,920
13538,5403_0,3.855140187,825
13539,5441_0,4.694594595,1737
13540,4644_0,1.565217391,72
13541,4645_0,1.289473684,49
13542,4624_0,4.1171875,527
13543,4625_0,1.333333333,32
13544,5977_0,1.620689655,94
13545,5978_0,1.426229508,87
13546,5420_0,2.669144981,718
13547,5421_0,1.795454545,316
13548,5560_0,3.710526316,564
13549,5561_0,3.110294118,423
13550,4134_0,2.409836066,294
13551,4135_0,1.325581395,57
13552,4136_0,1.018181818,56
13553,4646_0,1,14
13554,4647_0,1.181818182,13
13555,5686_0,2,30
13556,5662_0,1,10
13557,5677_0,1,4
13558,5671_0,1.611111111,29
13559,5672_0,1.842105263,35
13560,5666_0,1.166666667,7
13561,5682_0,1.153846154,30
13562,5487_0,1.037037037,28
13563,5462_0,1.32,33
13564,5466_0,1.272727273,14
13565,5016_0,1.071428571,15
13566,5017_0,1.905109489,261
13567,5985_0,1.588235294,54
13568,6025_0,1,1
13569,5140_0,1.666666667,10
13570,5142_0,1.285714286,9
13571,5473_0,1.5,33
13572,5474_0,1.5,21
13573,5477_0,1.15,46
13574,5018_0,2.642857143,111
13575,5983_0,1.142857143,8
13576,5482_0,1.266666667,19
13577,5488_0,1.058823529,18
13578,5489_0,1.129032258,35
13579,5028_0,1.333333333,68
13580,5492_0,1.666666667,35
13581,5585_0,1.25,15
13582,5628_0,1.090909091,12
13583,5600_0,1.36,34
13584,5597_0,1,1
13585,5598_0,1.076923077,14
13586,5630_0,4.181818182,46
13587,5589_0,1.25,5
13588,5590_0,1.75862069,51
13589,5606_0,1,4
13590,5596_0,1,3
13591,5047_0,1.363636364,15
13592,5467_0,1.48,37
13593,5635_0,1.166666667,7
13594,5611_0,1,3
13595,5654_0,1,11
13596,5594_0,1.230769231,32
13597,5472_0,1.75,28
13598,5592_0,1.571428571,55
13599,5881_0,2,4
13600,5483_0,1,1
13601,3116_0,5.779411765,1572
13602,5319_0,3.476415094,737
13603,5320_0,3.77027027,837
13604,5627_0,2.412087912,439
13605,3147_0,8.535135135,1579
13606,3231_0,1.117647059,57
13607,3232_0,3.887323944,276
13608,3272_0,1.4,63
13609,3169_0,1.571428571,33
13610,2053_0,3.45,1035
13611,5729_0,1.623853211,177
13612,5730_0,3.207792208,988
13613,5964_0,1.4375,23
13614,2056_0,3.945578231,1160
13615,2057_0,1.965116279,507
13616,1101_0,1.135135135,42
13617,1161_0,1.169230769,76
13618,1157_0,1.895074946,885
13619,1166_0,1.646341463,135
13620,5713_0,2.469879518,205
13621,5748_0,1.394736842,53
13622,5307_0,3.289156627,273
13623,5308_0,1.161290323,36
13624,5179_0,2.863157895,272
13625,5180_0,1.512820513,59
13626,5746_0,1.147058824,39
13627,1168_0,1.205882353,123
13628,2231_0,1.869791667,359
13629,4420_0,1,5
13630,3211_0,5.338521401,1372
13631,2240_0,1.875,45
13632,2451_0,1.690140845,120
13633,4011_0,1.293650794,163
13634,4027_0,1.444444444,39
13635,4452_0,1.717647059,146
13636,4651_0,3.663865546,436
13637,4652_0,1.666666667,15
13638,4610_0,1.592592593,86
13639,4611_0,3.414473684,519
13640,4104_0,1.568281938,356
13641,4640_0,2.466666667,222
13642,4641_0,1.576923077,82
13643,4642_0,2.256410256,176
13644,4643_0,2.346938776,115
13645,4102_0,1.407079646,159
13646,4137_0,1.649769585,358
13647,4092_0,2.098684211,319
13648,4385_0,1.166666667,14
13649,4395_0,2.801801802,311
13650,4396_0,1,3
13651,4397_0,1,5
13652,4356_0,1.388349515,143
13653,4357_0,5.524647887,1569
13654,6109_0,1.285714286,9
13655,6110_0,1.2,30
13656,6159_0,1,13
13657,6467_0,1.277777778,23
13658,6468_0,3.541176471,301
13659,6113_0,1.1,22
13660,4042_0,1,1
13661,4370_0,3.405204461,916
13662,4371_0,1.450980392,296
13663,6115_0,1.714285714,60
13664,6171_0,1.235294118,42
13665,6174_0,1,27
13666,6175_0,2.132075472,113
13667,6117_0,1,7
13668,6118_0,2.106382979,99
13669,6419_0,1.176470588,20
13670,6420_0,1,1
13671,4360_0,1.415254237,167
13672,4372_0,2.112820513,412
13673,4258_0,2.466367713,550
13674,4259_0,1.6875,81
13675,4261_0,3.0234375,387
13676,4471_0,1.95,156
13677,6177_0,1.117647059,38
13678,6426_0,1.535714286,43
13679,4472_0,5.452702703,807
13680,4473_0,1,8
13681,4478_0,1.294117647,22
13682,4479_0,5.993670886,947
13683,4608_0,1.384615385,36
13684,6125_0,1.166666667,14
13685,6126_0,1.314285714,46
13686,6182_0,1.15,23
13687,6128_0,1.630434783,75
13688,6129_0,2.28,57
13689,6131_0,1.333333333,44
13690,4003_0,9.538461538,2480
13691,4018_0,1.163636364,64
13692,4454_0,1.452380952,122
13693,4035_0,2.87704918,351
13694,6138_0,1.575757576,52
13695,4050_0,1.477777778,133
13696,4053_0,1.698412698,107
13697,6139_0,1,6
13698,2161_0,1.117647059,19
13699,2169_0,2.147540984,131
13700,6142_0,1.485714286,52
13701,6144_0,1.19047619,25
13702,6148_0,1.304347826,30
13703,4103_0,1.101694915,65
13704,4618_0,1.222222222,66
13705,6149_0,1,1
13706,6150_0,1.466666667,44
13707,4120_0,1.411764706,24
13708,4121_0,1.476190476,62
13709,4063_0,1.214285714,51
13710,4064_0,3.153846154,164
13711,4072_0,2.207920792,223
13712,4668_0,3.108695652,143
13713,4098_0,1,2
13714,4221_0,1.888059701,253
13715,4256_0,1.46875,47
13716,4257_0,2.340659341,213
13717,4093_0,3.833333333,115
13718,1060_0,2.605263158,495
13719,1061_0,3.52173913,810
13720,1029_0,1.431372549,73
13721,1030_0,2.989795918,293
13722,3180_0,1.605263158,183
13723,3181_0,2.185628743,365
13724,3182_0,1.544642857,173
13725,3221_0,2.064516129,320
13726,3223_0,2.475308642,401
13727,3224_0,2.274725275,414
13728,3251_0,1.635514019,175
13729,2125_0,1.107142857,31
13730,2129_0,1.114285714,39
13731,2341_0,1.989690722,193
13732,3187_0,2.103448276,305
13733,3188_0,1.480392157,151
13734,4007_0,1.448275862,84
13735,4043_0,1.546218487,184
13736,5174_0,8.899521531,1860
13737,5110_0,2.141666667,514
13738,5193_0,7.859550562,1399
13739,4060_0,2.105960265,318
13740,4526_0,2.209677419,548
13741,4097_0,3.010638298,566
13742,4496_0,4.233333333,1651
13743,4497_0,3.890756303,1389
13744,4505_0,2.378181818,654
13745,4506_0,1.653846154,344
13746,4498_0,1.655913978,308
13747,4499_0,2.108108108,468
13748,5196_0,1.607142857,90
13749,5197_0,7.077777778,1274
13750,4133_0,1.2,6
13751,4572_0,1.47826087,34
13752,4210_0,1.709677419,53
13753,4335_0,1.333333333,4
13754,2039_0,2.055555556,37
13755,2157_0,1.727272727,76
13756,2200_0,1,1
13757,2202_0,1.158730159,73
13758,5733_0,1.142857143,8
13759,5498_0,1.333333333,60
13760,5545_0,1.272727273,56
13761,5975_0,1.230769231,16
13762,5956_0,1.571428571,11
13763,4470_0,2.296296296,62
13764,4260_0,2.131578947,405
13765,4590_0,1.446428571,81
13766,4591_0,1.85,111
13767,2211_0,2.214285714,124
13768,2355_0,1.136363636,25
13769,2356_0,1.269230769,33
13770,2234_0,1.365853659,112
13771,2235_0,1.470588235,100
13772,4535_0,1.5,3
13773,5276_0,1.666666667,5
13774,5222_0,1,2
13775,5349_0,1.258064516,39
13776,5353_0,1.375,11
13777,5366_0,1.285714286,9
13778,5548_0,3.36,336
13779,5976_0,1,1
13780,5324_0,1.388888889,25
13781,5326_0,1.25,10
13782,5327_0,1.266666667,57
13783,5334_0,1.333333333,12
13784,5338_0,1.2,18
13785,5339_0,1,15
13786,5341_0,1.1875,19
13787,5351_0,1.045454545,23
13788,5359_0,1.461538462,19
13789,5360_0,1,9
13790,5367_0,1.242424242,41
13791,5344_0,1.404255319,66
13792,5374_0,1.333333333,8
13793,5378_0,1.162790698,50
13794,5387_0,1.222222222,11
13795,5390_0,1.181818182,26
13796,5032_0,1.375,22
13797,5782_0,1,8
13798,5960_0,1.461538462,38
13799,5778_0,1.25,10
13800,5130_0,1.517241379,44
13801,5780_0,1.461538462,57
13802,5787_0,1.459459459,54
13803,5786_0,1.473684211,28
13804,5772_0,1.375,11
13805,5040_0,1.5625,25
13806,5043_0,2.105263158,40
13807,5048_0,1.285714286,18
13808,5050_0,1.636363636,36
13809,5052_0,2.333333333,112
13810,5053_0,1,4
13811,5057_0,1.296296296,35
13812,5058_0,2.076923077,81
13813,5060_0,1.103448276,32
13814,5127_0,1.142857143,8
13815,5238_0,1,9
13816,5065_0,1.384615385,36
13817,5144_0,1,3
13818,5784_0,1.56,78
13819,5079_0,1.333333333,12
13820,5381_0,1,7
13821,5081_0,1.636363636,18
13822,5774_0,1,10
13823,5792_0,1.3,13
13824,5086_0,1.727272727,19
13825,5514_0,1.25,15
13826,5687_0,1.222222222,33
13827,5094_0,2.026315789,231
13828,5103_0,3.051282051,595
13829,4037_0,4.578034682,792
13830,5356_0,1,3
13831,5357_0,1.266666667,19
13832,5534_0,1.888888889,17
13833,5391_0,1,8
13834,5414_0,1.644444444,74
13835,5202_0,1.862068966,54
13836,6446_0,7.197080292,986
13837,6450_0,12.95804196,1853
13838,5470_0,1.072727273,59
13839,5471_0,1.33,133
13840,6622_0,10.41428571,1458
13841,6451_0,10.77622378,1541
13842,6449_0,1.9,19
13843,1088_0,2.684466019,553
13844,4581_0,1.095238095,23
13845,6470_0,4.611940299,309
13846,1082_0,1.157894737,44
13847,6288_0,1,11
13848,6295_0,1.25,5
13849,6345_0,1.41025641,55
13850,6365_0,1.25,15
13851,6619_0,1.875,135
13852,6438_0,1,4
13853,6377_0,1.157894737,22
13854,6378_0,1.142857143,16
13855,6457_0,1.987179487,155
13856,6389_0,1.933333333,29
13857,6391_0,3.612903226,448
13858,6392_0,2.130952381,179
13859,6400_0,3.660714286,410
13860,6407_0,2.477272727,218
13861,6410_0,1.421052632,81
13862,6411_0,2.047619048,172
13863,6335_0,2.272727273,25
13864,6466_0,2.093023256,90
13865,6399_0,1.361111111,49
13866,2178_0,1.487804878,122
13867,2360_0,1.469135802,119
13868,2357_0,1.633802817,116
13869,2358_0,1.189189189,44
13870,2222_0,1.363636364,45
13871,2323_0,1.99122807,227
13872,2361_0,4.333333333,13
13873,2342_0,4.081632653,400
13874,1078_0,2.16,108
13875,3193_0,1,7
13876,1104_0,1.951219512,80
13877,1105_0,1.189189189,44
13878,1678_0,1.272727273,14
13879,1174_0,1.692307692,22
13880,5799_0,1.868852459,114
13881,6052_0,1.230769231,16
13882,6053_0,2.279069767,196
13883,6054_0,1.5,3
13884,6055_0,10.36363636,1026
13885,6057_0,1,17
13886,6019_0,1.090909091,24
13887,6020_0,1.481481481,80
13888,5896_0,1.551724138,90
13889,6022_0,1,10
13890,5950_0,1.965517241,57
13891,5898_0,1.333333333,56
13892,6059_0,1.54,77
13893,5894_0,1.260869565,29
13894,6023_0,1.255813953,54
13895,6064_0,2.594936709,205
13896,5022_0,1.294117647,22
13897,6065_0,5.616071429,629
13898,6066_0,2.333333333,14
13899,5892_0,1.5,36
13900,5955_0,1.235294118,42
13901,6068_0,1,11
13902,5026_0,1.2,12
13903,5027_0,1.166666667,7
13904,5574_0,2.878612717,498
13905,5030_0,1.583333333,76
13906,5576_0,1.909090909,105
13907,5759_0,1.903846154,99
13908,4168_0,1.30952381,55
13909,4169_0,2.068965517,60
13910,4176_0,1.75,126
13911,4177_0,3.684210526,420
13912,3233_0,1.691358025,137
13913,3234_0,1,10
13914,6612_0,1.454545455,32
13915,6610_0,1.325,53
13916,6357_0,1.285714286,36
13917,6358_0,1.166666667,7
13918,6602_0,1.1,11
13919,6608_0,1.714285714,36
13920,6606_0,1.142857143,8
13921,6369_0,1.946666667,146
13922,2359_0,1.441176471,49
13923,5004_0,1,5
13924,2319_0,2.179775281,194
13925,2318_0,1.991596639,237
13926,3276_0,1.638888889,59
13927,3277_0,2.035714286,114
13928,3244_0,2.521978022,459
13929,3215_0,2.12849162,381
13930,3248_0,2.401129944,425
13931,3246_0,1.922619048,323
13932,2333_0,1,9
13933,2352_0,1.4,21
13934,3164_0,1.153846154,15
13935,3151_0,1.903846154,99
13936,3289_0,2.025,162
13937,4129_0,1.214285714,17
13938,6196_0,2.555555556,23
13939,6197_0,1.1,11
13940,5095_0,2.688311688,414
13941,6209_0,1.125,9
13942,6215_0,1.125,18
13943,6216_0,1.666666667,20
13944,5413_0,1.176470588,60
13945,6221_0,1.166666667,14
13946,6245_0,1,9
13947,6246_0,1,5
13948,6250_0,1,1
13949,6252_0,1.5,18
13950,6257_0,1.1,11
13951,6260_0,1.083333333,13
13952,6263_0,1,9
13953,6265_0,1.833333333,33
13954,6266_0,1.2,12
13955,5409_0,1.4375,23
13956,5419_0,1.912087912,174
13957,6269_0,1.333333333,12
13958,5494_0,1.16,29
13959,5495_0,2.166666667,130
13960,5504_0,1.303030303,86
13961,5510_0,1.380952381,58
13962,5511_0,1.986486486,147
13963,5688_0,1.25,40
13964,5102_0,2.739495798,326
13965,5526_0,1.9,76
13966,5527_0,1.303030303,43
13967,5530_0,2.315068493,169
13968,5531_0,1,1
13969,5532_0,2.372093023,204
13970,5533_0,3.747663551,401
13971,5536_0,2.636363636,232
13972,5537_0,3.132653061,307
13973,5549_0,1.444444444,65
13974,5550_0,2.027027027,150
13975,5551_0,1.490909091,82
13976,5554_0,3.56122449,349
13977,5411_0,3.660493827,593
13978,5412_0,2.663043478,245
13979,4116_0,1.511627907,130
13980,4124_0,1.088235294,37
13981,5568_0,2.490196078,127
13982,5569_0,2.063492063,130
13983,5803_0,1.983606557,121
13984,5575_0,2.105263158,160
13985,5577_0,2,54
13986,2433_0,1,1
13987,2434_0,3.02173913,278
13988,4630_0,1.177777778,53
13989,2435_0,1.927083333,185
13990,2436_0,1.24137931,36
13991,4628_0,2.123076923,138
13992,2449_0,1,22
13993,2450_0,1.942307692,101
13994,4013_0,1.307692308,34
13995,4022_0,1.888888889,17
13996,4008_0,1.333333333,4
13997,4649_0,1.714285714,36
13998,5693_0,1.166666667,7
13999,5694_0,1,6
14000,4130_0,1.595744681,75
14001,4122_0,2.543859649,145
14002,5689_0,1.1,22
14003,5690_0,1.625,52
14004,5691_0,3.163265306,310
14005,5692_0,1.534482759,89
14006,5113_0,2.021276596,95
14007,5114_0,2.176470588,111
14008,4099_0,2.133333333,64
14009,4126_0,1.285714286,9
14010,4138_0,2.125,17
14011,5115_0,1,2
14012,5116_0,1.266666667,19
14013,5500_0,1.15,23
14014,5501_0,1.535714286,43
14015,5512_0,2,2
14016,5647_0,1,1
14017,5518_0,1.545454545,17
14018,5519_0,1.142857143,8
14019,5521_0,1.4,7
14020,5525_0,1.461538462,38
14021,5542_0,2.142857143,105
14022,5552_0,1,7
14023,5553_0,1.173913043,27
14024,5117_0,1.703703704,46
14025,5118_0,1.272727273,14
