idx,name,i,r,dong_name,dist
2481,삼정초교,4191,두암81(무등파크),두암3동, 북구 
2482,산수2동행정복지센터,1031,금호36,산수2동, 동구 
2483,월암,2143,운림50,마륵동,마륵동
2484,동산교차로(북),2119,진월17,매월동,매월동
2485,경신여고,4435,문흥18,운암2동, 북구 
2486,제2광천교,4509,일곡38,임동, 북구 
2487,장암마을,5215,지원45,우산동, 북구 
2488,장암마을,5215,지원45,우산동, 광산구 
2489,중흥초교,4532,1187,중흥1동, 북구 
2490,동원촌,5396,마을700,비아동, 광산구 
2491,전남대사거리(서),4351,매월26,신안동, 북구 
2492,KT&G광주공장,4077,용전84,양산동, 북구 
2493,월곡일신아파트,5314,진곡196,월곡1동, 광산구 
2494,우산시영2단지(동),5283,송정33,우산동, 북구 
2495,우산시영2단지(동),5283,송정33,우산동, 광산구 
2496,송화마을4단지,3259,송암68,노대동,노대동
2497,전자공고,5444,마을700,산월동,산월동
2498,송화마을3단지,3278,금남55,진월동, 남구 
2499,종합유통단지,2097,매월61(세하),매월동,매월동
2500,쌍암공원,5401,첨단30,첨단1동, 광산구 
2501,동산교차로(북),2119,지원25,매월동,매월동
2502,우산시영2단지(동),5282,봉선37,우산동, 북구 
2503,우산시영2단지(동),5282,봉선37,우산동, 광산구 
2504,빛고을노인건강타운,3238,송암47,행암동,행암동
2505,삼각그린타운,4252,첨단23,삼각동, 북구 
2506,신세계백화점,2276,봉선37,화정1동, 서구 
2507,광주은행북부지점,4510,송암72,유동,유동
2508,운암우미아파트,4457,운림51,운암3동, 북구 
2509,교대금호어울림,4563,일곡28,풍향동, 북구 
2510,문성고,3121,송암68,봉선2동, 남구 
2511,무양서원,5430,첨단92,월계동,월계동
2512,농성파출소,2054,금남59,농성2동, 서구 
2513,동천동행정복지센터,4145,228(화순전대병원),동천동, 서구 
2514,봉선삼익사거리,3130,지원56,봉선2동, 남구 
2515,단사공원,1065,두암81(각화초교),지산2동, 동구 
2516,도로교통공단 대신파크,4379,용전184,용봉동, 북구 
2517,대성여고,3236,마을715(대촌),진월동, 남구 
2518,성촌마을/전통문화관,1158,좌석02,운림동,운림동
2519,산수오거리,1026,수완03,산수1동, 동구 
2520,월산5동,3186,수완12,월산5동, 남구 
2521,조선대병원,1150,지원25,학동, 동구 
2522,진월대주아파트,3242,진월17,진월동, 남구 
2523,광주학생독립운동기념관,2077,매월61(세하),상무2동, 서구 
2524,마재부영아파트,2025,진월17,금호2동, 서구 
2525,오치1동행정복지센터,4372,일곡28,오치2동, 북구 
2526,상무지구입구,2081,매월16,상무2동, 서구 
2527,전남과학대학포스트비,4099,첨단40,월출동,월출동
2528,신가주공아파트,5186,첨단40,신가동, 광산구 
2529,광천초교,2034,대촌69,농성1동, 서구 
2530,무양서원,5430,봉선27,월계동,월계동
2531,전남대스포츠센터,4407,용전184,용봉동, 북구 
2532,대광여고,3210,송암73,주월1동, 남구 
2533,KT&G광주공장,4077,첨단23,양산동, 북구 
2534,화정중,2299,금남59,화정2동, 서구 
2535,남구청,3206,금남55,주월1동, 남구 
2536,국제고,4253,진월07,삼각동, 북구 
2537,시립장애인복지관,4158,봉선27,동림동, 북구 
2538,농성SK뷰,2045,1187,농성1동, 서구 
2539,운암시장,4449,매월16,운암2동, 북구 
2540,광주기아챔피언스필드,4490,운림51,임동, 북구 
2541,평화맨션,4557,두암81(무등파크),중흥3동, 북구 
2542,동구청,1041,518,서석동,서석동
2543,큰별초교,5180,수완49,신가동, 광산구 
2544,말바우시장(동),4165,운림54,두암1동, 북구 
2545,국립아시아문화전당(구.도청),1123,419,금남로2가,동구
2546,시청,2233,매월16,치평동, 서구 
2547,주월중입구,3217,운림50,주월1동, 남구 
2548,도로교통공단 대신파크,4379,마을788,용봉동, 북구 
2549,덕흥마을입구,2348,1187,덕흥동,서구
2550,말바우시장(서),4417,용봉83,우산동, 북구 
2551,말바우시장(서),4417,용봉83,우산동, 광산구 
2552,원삼각마을삼일아파트,4258,일곡28,삼각동, 북구 
2553,상무병원,2220,선운14,상무1동, 서구 
2554,산업인력공단사거리,4039,봉선27,대촌동, 남구 
2555,신용초등학교,4615,첨단22,신용동, 북구 
2556,광주은행양산동지점,4061,일곡10,양산동, 북구 
2557,지원2동행정복지센터입구,1099,228(화순전대병원),용산동,용산동
2558,운암초교,4433,수완49,운암3동, 북구 
2559,상무1동행정복지센터,2271,금호36,상무1동, 서구 
2560,문화전당역,1131,첨단09,서석동,서석동
2561,신동아아파트,5400,첨단20,비아동, 광산구 
2562,보건환경연구원,2354,매월61(세하),화정4동, 서구 
2563,31사단,4356,지원15,오치1동, 북구 
2564,어등초교,5309,진곡196,우산동, 북구 
2565,어등초교,5309,진곡196,우산동, 광산구 
2566,광주지방기상청,4446,봉선27,운암2동, 북구 
2567,계수초교,2230,지원45,치평동, 서구 
2568,오치한전,4377,진월07,오치2동, 북구 
2569,흑석사거리(남),5627,송정98,산정동,산정동
2570,남광주역,1141,일곡28,학동, 동구 
2571,계수,2175,일곡38,상무1동, 서구 
2572,신가우미아파트,5183,일곡10,신가동, 광산구 
2573,말바우시장(남),4425,석곡87,우산동, 북구 
2574,말바우시장(남),4425,석곡87,우산동, 광산구 
2575,고려고,4251,419,삼각동, 북구 
2576,살레시오여고,1018,운림35,동명동, 동구 
2577,해태아파트,2279,송암72,내방동,내방동
2578,월산4동,3177,지원56,월산4동, 남구 
2579,극락강역입구,5291,문흥18,운남동, 광산구 
2580,전남여고,1128,운림54,궁동,궁동
2581,고려고,4250,진월07,삼각동, 북구 
2582,전남대공과대학,4411,문흥80,용봉동, 북구 
2583,무양서원입구,5432,일곡10,산월동,산월동
2584,청명아파트,4166,일곡28,두암1동, 북구 
2585,문화아파트,4177,진월17,두암2동, 북구 
2586,용산지구모아엘가에듀파크,1682,지원56,용산동,용산동
2587,효천초교,3287,송암68,행암동,행암동
2588,문화전당역,1042,매월61(세하),남동,남동
2589,송정I.C,5207,첨단20,신촌동,신촌동
2590,광주중,2016,송암73,금호2동, 서구 
2591,송하삼익아파트,3159,일곡28,송하동,송하동
2592,두암주공입구,4163,봉선27,두암1동, 북구 
2593,광주농수산물유통센터(서),5729,수완12,신가동, 광산구 
2594,백운우체국,3091,매월06,백운2동, 남구 
2595,각화무등파크,4222,송암74,두암2동, 북구 
2596,광주그린카진흥원입구,5953,일곡10,하남동, 광산구 
2597,조선대공과대학,1148,송정98,학동, 동구 
2598,신창초교,5194,마을720,신창동, 광산구 
2599,영광통사거리,5168,마을700,송정2동, 광산구 
2600,현대교통,5644,마을700,월전동,광산구
2601,목련마을8단지,5299,송정98,운남동, 광산구 
2602,신안교입구,4387,매월26,용봉동, 북구 
2603,송하삼익아파트,3159,송암73,송하동,송하동
2604,임동행정복지센터,4498,운림51,임동, 북구 
2605,지원2동행정복지센터입구,1098,지원52,용산동,용산동
2606,연제외촌입구,4629,송정33,연제동,연제동
2607,백운초교(북),3095,진월79,백운2동, 남구 
2608,북구청,4553,봉선27,중흥3동, 북구 
2609,현대자동차,2008,마을760,광천동, 서구 
2610,오비맥주,4034,금남57,양산동, 북구 
2611,조선대공과대학,1148,진월17,학동, 동구 
2612,전남대병원오거리,1045,운림54,남동,남동
2613,연진회미술원,1100,운림50,운림동,운림동
2614,삼익세라믹,1155,지원45,학동, 동구 
2615,서남동행정복지센터,1050,문흥80,서석동,서석동
2616,진월대주아파트,3243,진월17,진월동, 남구 
2617,동강대후문,4161,마을788,두암1동, 북구 
2618,은혜학교,4097,첨단22,오룡동,오룡동
2619,한국수자원공사,2240,순환01(운천저수지),치평동, 서구 
2620,용주초교,4400,매월26,용봉동, 북구 
2621,공항역,5203,송정19,신촌동,신촌동
2622,구신한포토닉스,4602,봉선27,대촌동, 남구 
2623,기독병원,3173,금남55,양림동, 남구 
2624,대성사거리,5126,마을715(대촌),월산동, 남구 
2625,동부소방서,1118,진월07,대인동,대인동
2626,북구청,4554,518,중흥3동, 북구 
2627,마재대주아파트,2024,순환01(운천저수지),금호2동, 서구 
2628,4.19기념관,1006,용봉83,계림1동, 동구 
2629,대촌동행정복지센터,3008,대촌70,지석동,남구
2630,화정중,2299,송암73,화정2동, 서구 
2631,용봉중,4364,용전86,오치1동, 북구 
2632,수완모아엘가,5745,송정33,수완동, 광산구 
2633,모아2차아파트,3106,운림50,봉선1동, 남구 
2634,문화초교,4179,두암81(각화초교),두암2동, 북구 
2635,월곡시장,5316,진곡196,월곡1동, 광산구 
2636,신안사거리,4343,금남57,신안동, 북구 
2637,북구청,4554,봉선27,중흥3동, 북구 
2638,향토음식박물관,4488,첨단30,일곡동, 북구 
2639,풍향시장,4569,일곡28,풍향동, 북구 
2640,운리초교입구,2336,마을760,풍암동, 서구 
2641,대광여고,3209,일곡28,주월1동, 남구 
2642,운림중,1160,운림50,운림동,운림동
2643,운암우미아파트,4456,운림51,운암3동, 북구 
2644,청명아파트,4167,일곡28,두암1동, 북구 
2645,동강대,4415,송정19,우산동, 북구 
2646,동강대,4415,송정19,우산동, 광산구 
2647,경신여고,4435,마을777,운암2동, 북구 
2648,수완현진에버빌1차,5703,마을701,수완동, 광산구 
2649,광주교통방송,5393,봉선27,쌍암동,광산구
2650,월암,2143,첨단20,마륵동,마륵동
2651,광주종합버스터미널,2002,매월16,광천동, 서구 
2652,신안교,4338,수완49,신안동, 북구 
2653,중앙일보,5551,첨단20,장덕동,장덕동
2654,금호모아아파트,2022,매월16,금호2동, 서구 
2655,전남대사거리(동),4348,순환01(운천저수지),중흥2동, 북구 
2656,대촌한일베라체,3013,대촌70,지석동,남구
2657,북구청,4554,두암81(무등파크),중흥3동, 북구 
2658,전남대,4346,상무64,신안동, 북구 
2659,신안사거리,4343,송정98,신안동, 북구 
2660,문화예술회관,4441,용전85,운암1동, 북구 
2661,광주역,4333,진월07,신안동, 북구 
2662,봉선2동행정복지센터,3255,지원56,봉선2동, 남구 
2663,무등도서관,4175,문흥39,두암2동, 북구 
2664,성촌마을/전통문화관,1158,운림35,운림동,운림동
2665,학림교,3082,봉선37,방림1동, 남구 
2666,문화예술회관,4441,매월16,운암1동, 북구 
2667,서남동행정복지센터,1050,매월61(칠석),서석동,서석동
2668,산정초교,5715,선운101,산정동,산정동
2669,염주사거리(서),2306,매월61(세하),화정3동, 서구 
2670,전남대공과대학,4411,용봉83,용봉동, 북구 
2671,마재대주아파트,2023,송암72,금호2동, 서구 
2672,자연과학고,4367,용전86,오치1동, 북구 
2673,풍암우미아파트,2263,지원45,풍암동, 서구 
2674,향교,3143,수완12,서동,서동
2675,광산구노인복지회관,5289,문흥18,운남동, 광산구 
2676,용두주공,4084,마을788,용두동,용두동
2677,풍영정천1교,5302,봉선37,운남동, 광산구 
2678,광주역육교,4541,문흥18,중흥2동, 북구 
2679,동림푸른마을,4152,운림51,동림동, 북구 
2680,금남로4가역,1112,금호36,금남로5가,금남로5가
2681,자연과학고,4367,첨단23,오치1동, 북구 
2682,중흥아파트사거리,2403,마을760,상무1동, 서구 
2683,상무역,2224,송정19,치평동, 서구 
2684,서남하이츠(국제양궁장),3226,진월75,주월1동, 남구 
2685,광주지방경찰청입구,5659,마을720,소촌동,소촌동
2686,효동초교입구,4552,봉선27,중흥2동, 북구 
2687,금남로4가역,1111,1187,금남로5가,금남로5가
2688,양동시장역(남),2166,송정19,양동, 서구 
2689,하남삼성전자사거리(북),5516,마을700,오선동,오선동
2690,장수동,5545,일곡10,장수동,광산구
2691,건국동파출소,4001,용전85,본촌동,본촌동
2692,봉정,5618,선운101,도덕동,도덕동
2693,일가정양립지원본부,2234,지원45,치평동, 서구 
2694,한국농어촌공사,2074,송암72,상무1동, 서구 
2695,하남삼성전자,5562,마을700,오선동,오선동
2696,신가우미아파트,5183,송정29,신가동, 광산구 
2697,광주역(동),4529,금남55,중흥1동, 북구 
2698,시청,2232,송암68,치평동, 서구 
2699,광주남초교,1093,지원25,지원1동, 동구 
2700,흑석사거리(서),5580,첨단20,하남동, 광산구 
2701,대동마을,3285,수완03,행암동,행암동
2702,오치1동행정복지센터,4372,용전86,오치2동, 북구 
2703,동천우미린아파트,4155,문흥18,동천동, 서구 
2704,송하삼익아파트,3160,대촌70,송하동,송하동
2705,전남대병원/남광주시장,1147,운림51,학동, 동구 
2706,조선대해오름관,1177,419,서석동,서석동
2707,양림휴먼시아1차,3081,송정98,방림1동, 남구 
2708,신기교,3283,수완03,행암동,행암동
2709,현대자동차,2051,518,광천동, 서구 
2710,광주세무서,1134,수완12,호남동,동구
2711,광일고,5327,임곡290,임곡동, 광산구 
2712,소태역,1095,지원152(능주역),지원1동, 동구 
2713,국제고,4253,일곡38,삼각동, 북구 
2714,신가사거리,5182,송정29,신가동, 광산구 
2715,운암시장,4448,용전85,운암2동, 북구 
2716,선교,1086,지원152(도웅리),선교동,동구
2717,용전사거리(북),4104,용전85,용전동,용전동
2718,운남삼성아파트,5306,상무62(상무역행),운남동, 광산구 
2719,화정무등파크,2281,송암72,화정1동, 서구 
2720,도산역,5008,진월75,도산동, 광산구 
2721,평동역(서),5487,송정97,옥동,옥동
2722,광주여대,5273,상무62(상무역행),우산동, 북구 
2723,광주여대,5273,상무62(상무역행),우산동, 광산구 
2724,신가주공아파트,5185,일곡10,신가동, 광산구 
2725,용봉중,4365,첨단23,오치1동, 북구 
2726,서광주한전,2058,송정19,농성1동, 서구 
2727,노대제,3292,금남59,노대동,노대동
2728,북구보건소,4545,419,용봉동, 북구 
2729,전남대병원오거리,1045,첨단95,남동,남동
2730,봉선대화아파트,3214,일곡28,주월1동, 남구 
2731,경신여고,4434,봉선27,운암2동, 북구 
2732,서방시장(남),4421,문흥39,우산동, 북구 
2733,서방시장(남),4421,문흥39,우산동, 광산구 
2734,백운우체국,3093,운림50,백운2동, 남구 
2735,송하삼익아파트,3159,진월17,송하동,송하동
2736,상무지구입구,2081,송정19,상무2동, 서구 
2737,송암동,3157,대촌170,행암동,행암동
2738,살레시오고입구,4470,송정29,일곡동, 북구 
2739,염주맨션,2290,금남59,화정2동, 서구 
2740,임동한국아델리움1차,4505,일곡38,임동, 북구 
2741,목련마을6단지,5297,마을700,운남동, 광산구 
2742,산정중입구,5566,송정33,산정동,산정동
2743,김대중컨벤션센터(마륵)역,2131,송암73,마륵동,마륵동
2744,운림중,1160,수완12,운림동,운림동
2745,산수오거리,1027,수완03,산수1동, 동구 
2746,동구청,1044,수완49,광산동,광산동
2747,송정모아아파트,5151,첨단40,송정1동, 광산구 
2748,해태제과,4136,양산60,양산동, 북구 
2749,운천저수지,2089,지원45,상무2동, 서구 
2750,임동한국아델리움1차,4506,일곡38,임동, 북구 
2751,송정파출소(북),5208,송정19,신촌동,신촌동
2752,상무지구입구,2081,순환01(운천저수지),상무2동, 서구 
2753,전남대사거리(동),4349,순환01(시청행),신안동, 북구 
2754,성산맨션,4386,운림54,용봉동, 북구 
2755,조봉초교,3136,송정98,봉선2동, 남구 
2756,보건대입구,5172,송정29,신창동, 광산구 
2757,엔씨백화점,4539,임곡89,중흥1동, 북구 
2758,대광여고,3210,진월77,주월1동, 남구 
2759,상무중,2079,지원45,상무2동, 서구 
2760,전남대스포츠센터,4406,마을788,용봉동, 북구 
2761,상무대우아파트,2217,매월16,치평동, 서구 
2762,광산구청,5217,송정29,송정2동, 광산구 
