idx,i,dis_5159,dis_5745,dis_5445,dis_4475,dis_4406,dis_2002,dis_2232,dis_1130,dis_3236,time
1622,6468,17.70352939,11.30601364,8.023050209,8.186304126,11.5047236,12.8620561,13.45384595,14.74587105,17.59024282,18_20
1623,6470,18.01910837,19.76108683,21.06531602,17.80740484,14.40604842,14.18566323,15.28095775,11.19285824,9.268036383,18_20
1624,1028,12.85601312,10.52516598,10.38007926,6.033834663,2.690840573,4.724271586,7.007971113,1.602904048,5.134436331,18_20
1625,1029,13.1104176,10.51773515,10.20761327,5.695806302,2.454243623,4.864504128,7.175995046,2.091232408,5.646731469,18_20
1626,1084,14.2531093,15.33994535,16.5496316,13.38062895,10.00850396,9.671827451,10.8648243,6.769260905,4.830085718,18_20
1627,1087,15.15983565,15.91130012,16.93167763,13.47328611,10.06626692,10.09024226,11.46294456,6.870814666,5.479832197,18_20
1628,1089,14.02706723,14.40759761,15.34801476,11.8836404,8.481440529,8.5260504,9.988863014,5.273841586,4.119663478,18_20
1629,1692,12.10863274,9.729352886,9.666592491,5.524054769,2.113890966,3.923887264,6.216423694,1.342271092,4.878949664,18_20
1630,2038,9.386793039,7.324959712,7.933946806,5.234757125,2.734286508,1.270605916,3.480722945,2.644646525,4.25614845,18_20
1631,2043,9.434661605,7.078245789,7.568354403,4.829125578,2.477592284,1.116542688,3.423659849,2.890150159,4.672769328,18_20
1632,2124,6.429539289,8.9316605,11.259391,10.61902887,8.473730668,5.63341064,4.95136681,6.726470193,3.932098832,18_20
1633,2156,9.533975197,7.508241874,8.093778039,5.298390596,2.687803068,1.454736224,3.653618249,2.460491375,4.159464115,18_20
1634,2171,10.43875286,8.714090731,9.220965976,5.965294229,2.836737986,2.654267981,4.761624953,1.26938059,3.551902763,18_20
1635,2182,7.025864031,4.328465288,5.659010093,5.324580898,4.772712968,1.802732292,1.033700827,5.710942705,6.333948139,18_20
1636,2222,4.617539198,4.256585762,6.79468351,7.7041695,7.090334418,3.806924276,1.515460739,7.323129268,6.732367934,18_20
1637,2322,4.912712159,4.44856672,6.857887526,7.520617542,6.792505284,3.489385481,1.235534522,6.97420953,6.413690016,18_20
1638,2352,6.657579068,8.792599111,11.01815548,10.21755034,8.019745139,5.228586326,4.687390377,6.259529681,3.538577156,18_20
1639,2400,6.996782333,4.82866977,6.233815374,5.630883947,4.712085297,1.498951714,0.864131745,5.326505668,5.771739282,18_20
1640,2437,8.165099615,8.531049231,10.12265488,8.362831412,5.813212374,3.515457385,4.053025681,3.922735418,2.042578885,18_20
1641,3036,8.930577222,15.03922394,18.16893489,19.08781161,17.33328797,14.26140753,12.79333865,15.53918284,12.25982534,18_20
1642,3042,9.398926274,12.45793777,14.65701744,13.32508658,10.6054586,8.443455257,8.322534058,7.981930278,4.414470777,18_20
1643,3176,11.4484965,10.33748914,10.92721981,7.452029,4.10847098,4.279466305,6.189421337,0.898571184,2.769775566,18_20
1644,3200,10.2308096,8.779738513,9.430348496,6.338313914,3.255742835,2.720126945,4.696436093,1.365288759,3.139499033,18_20
1645,3231,10.35736693,11.73220313,13.33894299,11.07828283,8.036223303,6.578880773,7.270345545,5.113962863,1.657583943,18_20
1646,3310,7.729622651,10.9703679,13.33654667,12.4856061,10.06164664,7.507942201,7.02201688,7.82499288,4.43850708,18_20
1647,4019,17.27241767,11.35953357,8.422640832,5.620021103,8.287549393,10.59193509,11.90372228,11.4077501,14.66987885,18_20
1648,4049,16.60841457,10.67833846,7.744457923,5.051296998,7.861577295,10.037985,11.28827071,11.02726422,14.22465316,18_20
1649,4146,7.730171908,4.060349626,4.844291789,4.426203416,4.409431783,2.117276231,2.006130817,5.928299786,7.040906847,18_20
1650,4189,13.23803613,10.24545088,9.706959295,5.010320214,1.987171254,4.876000625,7.195451929,2.745451788,6.313202577,18_20
1651,4195,14.03693436,11.50766513,11.11981009,6.442397712,3.364984687,5.845139956,8.148981872,2.701063008,6.093950642,18_20
1652,4276,19.15778202,16.13589304,15.08443445,9.892848419,7.88448583,10.87627785,13.19751947,7.735041172,10.72105626,18_20
1653,4286,16.1111893,11.88456742,10.28871532,5.082077083,4.493499644,7.82931021,9.986083257,6.497688952,10.06710638,18_20
1654,4305,17.80097926,15.68551906,15.20877258,10.28015549,7.507198783,9.909718048,12.16038456,6.223116022,8.605326339,18_20
1655,4320,16.38817989,11.90665666,10.11576422,4.983290381,4.917025991,8.204624308,10.28951019,7.152193029,10.71432152,18_20
1656,4359,12.01131746,8.065335238,7.170645235,2.490052578,0.988668359,3.840755897,5.897204607,4.22613641,7.343839119,18_20
1657,4487,12.40540902,7.000068642,4.900780554,0.787790568,4.19436275,5.662094425,6.861837224,7.405373306,10.19378445,18_20
1658,4504,9.138995504,6.54908316,7.038911552,4.546913809,2.608183631,0.746360541,3.05135033,3.42926827,5.093079457,18_20
1659,4507,9.623866874,7.199983196,7.614735453,4.736951649,2.296868671,1.288270742,3.603305923,2.786588751,4.726984594,18_20
1660,4575,14.10936691,10.44062475,9.400335082,4.31402791,2.406013527,5.734984189,7.981702215,4.294170092,7.849597834,18_20
1661,4631,16.72812352,14.17299821,13.53207646,8.541243603,5.912068211,8.585462359,10.88709196,5.197679351,8.126664081,18_20
1662,4643,9.307619328,4.925637969,4.596350434,2.831167378,3.401831113,2.638719767,3.538522671,5.722009785,7.619788403,18_20
1663,4646,9.080320042,3.448047928,2.442079359,3.539534062,5.437041398,4.501633367,4.400907047,7.87800568,9.535496636,18_20
1664,5043,7.952737124,6.486331754,8.199780368,13.14924477,14.77105525,12.37244431,10.38592681,16.28343431,16.19452819,18_20
1665,5051,7.750917464,9.219572986,11.59920869,16.18429593,17.26230833,14.42631128,12.19031887,18.2083579,17.38970008,18_20
1666,5055,11.88888942,12.88908463,14.77808443,19.70727574,21.11670144,18.42956486,16.24405883,22.26509046,21.55540025,18_20
1667,5057,8.435075537,10.25959621,12.6488386,17.22871472,18.26525856,15.38963872,13.13468503,19.14289908,18.21626357,18_20
1668,5065,7.354653739,8.097481679,10.38355612,15.03656586,16.23115209,13.48610168,11.29570415,17.31657873,16.68866957,18_20
1669,5069,9.483063675,11.90258713,14.35528927,18.88017742,19.80804543,16.85477994,14.57006745,20.5439232,19.42010538,18_20
1670,5081,7.314454362,7.581735127,9.784512572,14.49197643,15.76816839,13.08690055,10.93113238,16.94261192,16.43143439,18_20
1671,5085,6.972995142,8.908508361,11.4621424,15.88720877,16.81414218,13.90106394,11.63624004,17.63853563,16.70622884,18_20
1672,5091,8.110922746,9.745285271,12.12251294,16.71125324,17.77454634,14.92154423,12.67684087,18.69117946,17.82280326,18_20
1673,5132,7.742520281,10.7708876,13.46906603,17.72685915,18.4233111,15.3749452,13.06685723,18.9842969,17.71905828,18_20
1674,5143,5.749891663,9.324705181,12.24387171,16.18726877,16.66555523,13.54553222,11.22656412,17.08432813,15.73579279,18_20
1675,5228,2.027978745,6.02966329,9.26183623,12.48181099,12.64110727,9.45956424,7.137886433,12.96524649,11.73411347,18_20
1676,5360,7.554624303,4.904434891,6.498150538,11.45490306,13.16385746,10.90081069,9.029674245,14.81486556,14.96225409,18_20
1677,5368,6.188041361,6.423099272,8.839000612,13.38092166,14.5393594,11.81290309,9.644004705,15.65913054,15.14405864,18_20
1678,5504,5.032077379,2.507962421,5.435837806,9.480636522,10.55606413,7.941498526,5.908316021,11.83863966,11.7583351,18_20
1679,5592,11.37912534,15.34545337,18.11113894,22.25690109,22.71749926,19.54444991,17.22322788,22.95053906,21.24438332,18_20
1680,5630,10.13678871,14.60718844,17.52607074,21.41760526,21.66707555,18.43437114,16.12207387,21.72382452,19.8683139,18_20
1681,5782,4.28085712,10.62184843,13.85619981,15.58557738,14.49466492,11.18225276,9.257772917,13.48591772,10.87735742,18_20
1682,5799,0.507588659,6.581037968,9.83045032,12.0039141,11.49030914,8.15991375,5.938581505,11.25475266,9.56166197,18_20
1683,5853,7.611361763,1.406399863,2.162775996,5.64367913,7.270675974,5.515365304,4.443275171,9.291579312,10.30634144,18_20
1684,5854,7.622578196,1.41423605,2.150804381,5.639550887,7.272119628,5.521878102,4.453314194,9.296574445,10.31477908,18_20
1685,5910,2.606292837,8.785820803,12.06700042,14.68386467,14.24551254,10.9120194,8.69344702,13.9030794,11.9170257,18_20
1686,6010,10.58252773,15.50314037,18.22109814,17.78419926,15.33446633,12.79847401,12.06377762,12.87102295,9.314969426,18_20
1687,6037,12.75285391,17.95470058,20.72579649,20.3060241,17.79706277,15.32388421,14.59594876,15.22940758,11.65957219,18_20
1688,6072,19.41754505,14.56537001,12.3535222,7.601557047,8.06604288,11.33226647,13.36267311,10.16621437,13.73528362,18_20
1689,6106,24.31323554,19.35644655,16.94108821,12.44025116,12.87494215,16.18296808,18.24951301,14.63115011,18.14868876,18_20
1690,6150,18.80452624,12.99284327,10.10111635,6.92391964,9.187160611,11.79426612,13.27647335,12.14659792,15.54962017,18_20
1691,6345,20.15274216,21.20936592,22.14339195,18.35892769,14.95826984,15.34882711,16.76069989,11.90631912,10.7583877,18_20
1692,6382,19.05658072,20.04193967,20.98259229,17.24222403,13.83616738,14.18225845,15.59505609,10.76114899,9.598207618,18_20
1693,6417,11.77859347,16.66429112,19.34372124,18.74609443,16.18985293,13.77369985,13.14368985,13.60033551,10.0303663,18_20
1694,6428,20.650289,21.43458881,22.22970815,18.2769672,14.89922418,15.50037229,17.01765313,11.9343126,11.07196465,18_20
1695,6449,11.97192503,17.8725185,20.90461029,21.30618893,19.19343187,16.35436112,15.18193258,16.99674303,13.50246092,18_20
1696,6462,11.51805329,16.38178985,19.05952691,18.47241471,15.92856204,13.49820269,12.86040582,13.35622989,9.786718465,18_20
1697,6618,20.00046754,20.94037366,21.82736676,17.9947612,14.5987962,15.05201775,16.50231971,11.56895698,10.51900718,18_20
1698,1025,12.85528377,10.64770895,10.56299413,6.264651532,2.904831888,4.792805753,7.057123896,1.470049906,4.957004062,18_20
1699,1035,13.35375385,11.01206216,10.79887168,6.328712915,3.06228691,5.232781793,7.516988924,1.980645711,5.419000668,18_20
1700,2098,6.592390037,8.901147943,11.17006746,10.42780589,8.241836636,5.43930554,4.846262945,6.469411508,3.691010427,18_20
1701,2135,4.321981915,9.170743573,12.10557898,12.77205748,11.21395281,8.017846047,6.469905885,9.906531824,7.220195644,18_20
1702,2208,5.91393736,3.454897826,5.461097902,6.217375234,6.004583547,3.000289144,1.025716549,6.861393345,7.059334567,18_20
1703,2210,4.52288101,4.907287376,7.43958065,8.107944954,7.229591992,3.891109191,1.767595957,7.16588329,6.280482106,18_20
1704,2221,4.576490742,4.271135124,6.823420629,7.74684848,7.130770656,3.845266845,1.556363507,7.353194993,6.743804363,18_20
1705,2438,8.116625323,8.467461394,10.06372917,8.325028901,5.794051022,3.467550995,3.989597521,3.938902892,2.105258527,18_20
1706,3025,7.66561856,12.88549069,15.76681269,15.94103465,13.88847186,10.99210243,9.857948183,11.89114686,8.545404034,18_20
1707,3169,8.583829076,11.06931471,13.16815836,11.80510639,9.152961319,6.909682899,6.842958859,6.686384124,3.191229149,18_20
1708,3180,9.167223933,8.472364286,9.581290712,7.161054644,4.375853383,2.705924322,4.103102044,2.517651921,2.356290653,18_20
1709,3250,9.01848335,8.020436789,9.065207059,6.680554689,4.008447815,2.186460317,3.711589904,2.57302305,2.879211398,18_20
1710,3263,10.68406787,11.49571312,12.8840115,10.32240087,7.188527226,6.033943334,7.015551565,4.176780701,1.004457375,18_20
1711,3302,8.647556931,8.047607358,9.287426576,7.153473437,4.56003998,2.464307735,3.635433601,2.999692598,2.593514789,18_20
1712,4005,12.33792496,6.337274489,3.571162723,2.613842917,5.977211365,6.781773084,7.43441657,9.109845137,11.62545374,18_20
1713,4015,13.36556919,7.003694487,3.737629068,4.907732812,8.288878552,8.888352246,9.188647513,11.41502008,13.8305941,18_20
1714,4024,12.47935111,6.074486541,2.793381334,5.24942988,8.504290646,8.66485736,8.684724767,11.51218742,13.68104826,18_20
1715,4027,10.732546,5.084860511,3.13093675,2.105416923,4.865003963,5.064241222,5.635169447,7.775251259,10.00772439,18_20
1716,4083,16.25053735,10.30332385,7.364937194,4.772937696,7.673159686,9.761851308,10.96833953,10.86209139,14.01618328,18_20
1717,4129,12.13445757,5.745622147,2.465191477,4.883373464,8.099675658,8.215398119,8.246007857,11.08579616,13.23301348,18_20
1718,4138,12.34216705,5.957944439,2.679728773,4.86047059,8.114825939,8.317091219,8.397824519,11.1291398,13.32519174,18_20
1719,4202,10.13988391,5.744359852,5.062816083,2.139793213,2.719905045,2.915697587,4.250354273,5.389691055,7.669625834,18_20
1720,4245,12.82858985,8.978560856,8.00073474,3.072712619,1.259220117,4.544570938,6.698539064,4.139883102,7.499850629,18_20
1721,4288,16.46632907,11.66034633,9.632723157,4.681706601,5.315403957,8.473969396,10.43665145,7.85395885,11.38382288,18_20
1722,4405,10.65243989,6.894997113,6.42384213,2.707015482,1.403176075,2.582070954,4.544327055,4.11023502,6.719939913,18_20
1723,4424,11.78684349,8.827726082,8.530989563,4.304074184,0.890865545,3.403537945,5.717673171,2.382397109,5.675455017,18_20
1724,4516,11.1304001,8.891123768,9.05553367,5.341847277,2.032687015,2.979319966,5.251612282,1.308767875,4.40067168,18_20
1725,4582,10.4320996,7.662573045,7.734200556,4.274073435,1.471484317,2.045385117,4.360993484,2.599909678,5.170309546,18_20
1726,4589,7.878250533,3.987933264,4.633545151,4.242335656,4.395139315,2.286741189,2.234575238,6.044235046,7.24750936,18_20
1727,4647,9.06861532,3.448131577,2.462291581,3.537354677,5.421741334,4.479635607,4.380237412,7.858317255,9.513401838,18_20
1728,5003,1.449441605,7.847943487,11.11103076,13.27747802,12.63904216,9.294430694,7.132513877,12.19454047,10.20852054,18_20
1729,5027,3.154828605,9.560698011,12.82289022,14.8522053,14.00402977,10.66152269,8.60373484,13.26701155,10.92455587,18_20
1730,5048,7.597132007,8.973204016,11.3514191,15.93683484,17.02435349,14.19812739,11.96716605,17.98674598,17.19445115,18_20
1731,5249,5.468414156,8.187448137,11.01483852,15.11540285,15.78024686,12.75253669,10.45281801,16.40545126,15.30635671,18_20
1732,5330,6.267333183,5.616999682,7.916874234,12.53691556,13.81889631,11.19786944,9.094062022,15.07850551,14.75303139,18_20
1733,5344,10.24603597,8.238888973,9.285930503,14.45427794,16.42361979,14.27270135,12.41219928,18.18419048,18.32151888,18_20
1734,5472,8.535114813,13.43012427,16.47400412,20.10526123,20.17195567,16.89971508,14.60326998,20.09245245,18.14164157,18_20
1735,5487,2.689408397,8.844728698,12.12491556,14.76486635,14.33713526,11.00446934,8.783394698,14.00026429,12.01469598,18_20
1736,5521,8.507194141,2.860081595,2.951694041,8.086642852,10.23940799,8.598486705,7.28350607,12.38580098,13.28130196,18_20
1737,5543,6.049563955,1.307859478,4.06057422,8.238999447,9.584524823,7.251499301,5.468714119,11.16419173,11.48236165,18_20
1738,5626,9.258220159,12.92611252,15.68695429,19.85067488,20.39069222,17.26022802,14.93943568,20.75158743,19.22560608,18_20
1739,5631,10.25893354,14.72501399,17.64016606,21.5379271,21.78968405,18.55707537,16.24477453,21.84579559,19.98702334,18_20
1740,5760,6.614024129,1.746673951,3.902305441,8.429849593,9.990829695,7.802928574,6.104616984,11.70519444,12.13186586,18_20
1741,5852,7.675567337,1.288570707,2.010774036,6.020832455,7.769253669,6.036188263,4.89937017,9.81614086,10.80343484,18_20
1742,5978,10.18778423,3.787805146,0.505163739,5.063935407,7.771480833,7.10894163,6.700895169,10.43694714,12.13353349,18_20
1743,6017,9.858041228,14.82874428,17.58019508,17.2698558,14.90155251,12.28084344,11.46337202,12.53383341,9.003159391,18_20
1744,6019,8.761149887,15.17384281,18.43812683,20.21919495,18.95348703,15.69405324,13.87199345,17.60963952,14.60886953,18_20
1745,6131,19.68961443,13.33167425,10.05600177,9.387916874,12.5004082,14.28369594,15.12433541,15.71136534,18.78549737,18_20
1746,6445,12.80241052,18.73225255,21.76940051,22.15822393,20.01807248,17.20117739,16.04490139,17.78066478,14.26928437,18_20
1747,1166,14.218497,12.9890561,13.21837249,9.02551854,5.662705679,6.93791645,8.976075169,3.027185389,4.742287023,18_20
1748,1170,11.00977317,9.430979991,9.896621067,6.429296533,3.140407727,3.370023262,5.442914949,0.586775816,3.35783622,18_20
1749,2150,4.214632529,8.876346591,11.78858081,12.42777579,10.88323721,7.678864537,6.126346829,9.616621623,6.994930893,18_20
1750,2151,6.388158818,8.263875884,10.47850512,9.757251213,7.664051889,4.773379317,4.149112464,6.091388036,3.652482017,18_20
1751,2157,9.662175517,7.38891197,7.851292207,4.953610163,2.389401898,1.406655925,3.692728511,2.58022817,4.495291994,18_20
1752,3041,9.486993008,12.39517705,14.5441685,13.12512901,10.37271041,8.265829069,8.214511478,7.719171522,4.14973639,18_20
1753,3062,7.556674047,11.40881143,13.93970126,13.37981109,11.05798065,8.390994198,7.692494187,8.885745719,5.503952196,18_20
1754,3083,12.17029235,11.27802203,11.86563337,8.255122611,4.862750712,5.225234437,7.086986261,1.64163581,2.860517995,18_20
1755,3096,10.21291869,9.429081045,10.32615233,7.408986016,4.300258182,3.480234609,5.130463085,1.701086358,2.0880497,18_20
1756,3233,11.19109691,12.54482569,14.07077361,11.59540314,8.44655295,7.255147143,8.072793836,5.377601264,2.2242452,18_20
1757,4021,12.94792861,6.898017354,4.010631129,2.926706608,6.336785002,7.340308131,8.050527863,9.51688928,12.13208334,18_20
1758,4081,15.3459339,9.685589406,7.041479337,3.476598374,6.168638731,8.428048842,9.810014071,9.339913765,12.53432093,18_20
1759,4226,14.46824811,10.1567168,8.65637906,3.432149999,3.052415449,6.291988797,8.365339543,5.661137364,9.149824635,18_20
1760,4231,13.07088673,9.214038719,8.194734221,3.207533564,1.465807064,4.775949421,6.940000768,4.214853436,7.620571463,18_20
1761,4301,17.05412445,11.80937593,9.417170145,4.990817219,6.472696306,9.405668763,11.179393,9.254341173,12.73091534,18_20
1762,4309,15.38197477,10.36163515,8.251529766,3.407309325,4.752775706,7.647082449,9.450862343,7.66178455,11.07591858,18_20
1763,4587,14.56564256,8.310449054,5.128540022,4.676162782,8.066775578,9.262123794,9.926544083,11.29100346,14.01975758,18_20
1764,4591,11.61947551,8.88558331,8.731559485,4.650848655,1.248616595,3.275943073,5.597560238,1.995553812,5.275462832,18_20
1765,5009,0.943354831,7.356755557,10.62948918,12.94521719,12.43587745,9.101462732,6.889562872,12.13349327,10.29893552,18_20
1766,5482,1.178307719,7.378871599,10.66214041,13.23699991,12.87859741,9.561574571,7.308964824,12.69450433,10.94348,18_20
1767,5484,5.41282343,10.88237628,14.07692767,17.27591852,17.11209186,13.80618778,11.53672343,16.90855083,14.93072403,18_20
1768,5490,3.558073427,9.389150291,12.64507344,15.55052421,15.26113335,11.94265443,9.690789928,15.0132595,13.06750868,18_20
1769,5500,7.655422878,2.519239731,3.612408509,8.556705242,10.45015964,8.526977363,6.995623494,12.38888731,13.02976326,18_20
1770,5538,7.54176318,2.99170755,4.271573455,9.223515144,11.06876348,9.050485355,7.418307201,12.93415334,13.44973116,18_20
1771,5544,5.017807684,3.215170482,6.013998499,10.19365456,11.28504655,8.639443538,6.56530736,12.52685157,12.34425957,18_20
1772,5646,5.601007545,2.336652416,5.034181522,9.297324409,10.55363377,8.072485094,6.132662365,11.98440915,12.06060308,18_20
1773,5744,6.428154233,0.054270623,3.264674595,6.929229283,8.230952956,6.014505075,4.438462552,9.910133572,10.46922754,18_20
1774,6177,20.82154571,14.4937646,11.22966732,10.18022744,13.149437,15.13716404,16.10088355,16.31704768,19.49725096,18_20
1775,6377,19.96051055,20.87844978,21.75697988,17.91621167,14.52109727,14.98525794,16.44250879,11.49516438,10.46321728,18_20
1776,6396,21.05768457,21.81418719,22.58345879,18.59174779,15.22194806,15.86903863,17.40298034,12.28022027,11.46653505,18_20
1777,6612,15.79304239,19.26358134,21.33227452,19.31329655,16.1690744,14.76767316,15.03483382,13.03383792,9.890097587,18_20
1778,6619,20.39122638,21.36184966,22.24955796,18.4057409,15.01183912,15.47501176,16.92240924,11.98841213,10.93552527,18_20
1779,1078,13.82476076,14.91627211,16.15418766,13.053194,9.695968036,9.274454973,10.43952353,6.454685101,4.404392707,18_20
1780,2071,7.091703914,5.302102339,6.718548354,5.858571394,4.633136629,1.301780767,1.069736504,4.961387212,5.276293159,18_20
1781,2125,3.549593048,6.351692771,9.161348481,9.952968059,8.799449056,5.468687029,3.597049905,8.183983257,6.453767173,18_20
1782,2188,7.786249242,5.447837277,6.483990389,5.165026066,3.919857749,0.681411268,1.671520313,4.572329104,5.3984447,18_20
1783,2202,7.986228002,5.242829736,6.102105572,4.752778576,3.738245923,0.833778284,1.85641211,4.722420775,5.781737856,18_20
1784,2439,7.380454527,7.752648333,9.493206355,8.137623737,5.884444427,3.166782181,3.295412505,4.441549617,2.891506923,18_20
1785,3346,9.041385641,11.35270919,13.36306327,11.80986614,9.060503553,6.972844296,7.061115774,6.473349569,2.925333954,18_20
1786,4263,15.69573311,12.99708153,12.3584772,7.406510876,4.729661655,7.472668116,9.785870671,4.28823761,7.48299574,18_20
1787,4473,12.87384656,7.49215496,5.341402718,0.983762549,4.231301379,5.970947459,7.272090966,7.468670319,10.37450865,18_20
1788,4581,12.75643568,7.268304054,5.030908725,1.123448923,4.482719183,6.049015615,7.246820006,7.710185848,10.5494015,18_20
1789,4592,14.55966161,10.26935545,8.773690479,3.5494468,3.110290209,6.367450882,8.452735615,5.666116651,9.166635336,18_20
1790,5016,4.844095718,11.24063868,14.49504673,16.34710838,15.29270686,11.9765782,10.03184001,14.28487927,11.64556911,18_20
1791,5026,3.655340115,10.05104139,13.30727979,15.24717868,14.31436653,10.97943839,8.966050957,13.47558445,11.02561977,18_20
1792,5058,7.297427498,7.035177703,9.143121876,13.90493583,15.26663798,12.65703945,10.54336783,16.53490731,16.14910899,18_20
1793,5076,12.09364124,12.97831279,14.81543227,19.77118426,21.22000539,18.55799919,16.38342699,22.4024591,21.72848757,18_20
1794,5079,8.511175931,6.779148834,8.287038012,13.31777233,15.04942394,12.73175825,10.78998283,16.6462085,16.6423933,18_20
1795,5227,5.049748666,8.554000351,11.51255516,15.39657939,15.86391962,12.74942073,10.43151563,16.30431805,15.01119825,18_20
1796,5787,3.716372857,9.832718326,13.01566406,14.50227861,13.32482506,10.02459838,8.154457602,12.287639,9.70934758,18_20
1797,6110,17.39921919,11.10885714,7.874244313,6.957512424,10.14119849,11.8306852,12.68592621,13.37183239,16.37470827,18_20
1798,6126,16.73781945,10.43828491,7.200596253,6.481044248,9.735207122,11.29420608,12.08446147,12.97465026,15.90724261,18_20
1799,6130,17.9167681,11.52247277,8.239221055,8.302909391,11.60347546,13.01046653,13.63084956,14.84468793,17.7163407,18_20
1800,6148,18.16266778,12.27774738,9.34297785,6.404929442,8.885279253,11.34101543,12.7299445,11.93313991,15.27031617,18_20
1801,6175,22.10397871,15.78461337,12.52283387,11.3114615,14.17666207,16.28947809,17.31986838,17.30276113,20.55046109,18_20
1802,6182,22.10796103,15.76149231,12.48845993,11.48817437,14.41738678,16.45187834,17.4225156,17.56568517,20.77862258,18_20
1803,6380,20.31621446,21.24631503,22.11829813,18.25926719,14.8670728,15.35055197,16.81075317,11.85105694,10.8310734,18_20
1804,6389,18.21641369,19.84636305,21.09626269,17.76059314,14.35355498,14.22005148,15.36589512,11.1541139,9.34001636,18_20
1805,6427,20.66023174,21.44798124,22.24433848,18.2926433,14.91474871,15.51438618,17.03066218,11.94924054,11.0841847,18_20
1806,6604,14.61965175,17.77732017,19.76364101,17.66534473,14.51683138,13.14919517,13.49209168,11.38527294,8.24523305,18_20
1807,2361,3.572486798,5.863952678,8.658093182,9.522421482,8.48610288,5.141928104,3.169490075,8.041152059,6.531038114,18_20
1808,3051,7.847131737,13.29915529,16.24040424,16.56473571,14.56819032,11.63384196,10.42593704,12.60630461,9.268984673,18_20
1809,4033,10.73084331,4.639850449,2.029518678,3.263929256,6.14418635,6.054489196,6.226816001,9.004484246,11.07067817,18_20
1810,4120,17.58015645,11.66053566,8.710899048,5.916080863,8.54354615,10.88276471,12.20740122,11.64692083,14.92879567,18_20
1811,4397,10.56779305,6.6357432,6.090615947,2.461024953,1.704007935,2.662793876,4.493208201,4.44247748,6.985496792,18_20
1812,4593,16.09946654,12.94278574,12.01285155,6.901088136,4.686646721,7.74825173,10.06759471,5.013324169,8.394983681,18_20
1813,4610,10.9651229,5.522824937,3.721296317,1.536405111,4.32373261,4.814293113,5.628210162,7.303641701,9.672351807,18_20
1814,5071,12.1677317,12.86656541,14.63691398,19.62355538,21.12440309,18.49948467,16.34232239,22.35648368,21.74072975,18_20
1815,5148,5.366065144,8.975209454,11.92436265,15.81919856,16.27420432,13.14967323,10.83036836,16.6865484,15.34732339,18_20
1816,5175,7.518080312,1.761740132,2.577301517,5.22933042,6.632851918,4.811279371,3.822955566,8.59143321,9.623975398,18_20
1817,5326,8.022171215,5.444578069,6.879497304,11.904805,13.68416694,11.45905983,9.600540379,15.37210528,15.5357133,18_20
1818,5334,6.276181172,4.473179981,6.681418099,11.33930824,12.73385667,10.23706755,8.225591223,14.14260298,14.04216633,18_20
1819,5480,2.209999029,8.494678141,11.77796143,14.2846603,13.79802557,10.46117863,8.25424948,13.43271182,11.44940345,18_20
1820,5571,4.832753928,2.732345741,5.689734782,9.695053103,10.71520973,8.052306612,5.981598228,11.93946749,11.7845479,18_20
1821,5690,1.884526846,4.585851434,7.835937461,10.27000575,10.14311803,6.915983886,4.597417564,10.40478339,9.336352733,18_20
1822,5705,6.258177229,0.629675849,3.576059923,7.567437271,8.914445886,6.651113974,4.970772923,10.55645585,11.00444365,18_20
1823,6081,17.7480814,12.72486993,10.46447509,5.793992232,6.721720362,9.851301817,11.76558146,9.224939546,12.76863655,18_20
1824,6256,13.4683002,7.06652879,3.784037938,5.522377654,8.887254104,9.359758524,9.537294721,11.99022748,14.33468649,18_20
1825,6343,18.88460997,20.3225243,21.46680808,17.9735285,14.56037632,14.60662661,15.84651349,11.39969768,9.81136718,18_20
1826,6379,20.34530668,21.29872824,22.18022275,18.33087009,14.93754297,15.40829207,16.86084991,11.91674791,10.87688364,18_20
1827,6408,19.35616883,20.58072755,21.61588028,17.97452126,14.56345871,14.78388751,16.11632111,11.45105081,10.09101607,18_20
1828,1012,12.26886168,9.72792822,9.562129313,5.30722683,1.91536498,4.015652087,6.325696278,1.649753084,5.185782406,18_20
1829,1103,12.84728072,12.48913498,13.22480128,9.662817928,6.262987728,6.488590351,8.177786104,3.054194223,2.959383891,18_20
1830,1110,10.78758155,8.835306385,9.185404328,5.707693847,2.482709339,2.818632066,5.015853359,1.146407143,3.913837997,18_20
1831,2093,6.3759619,8.462067862,10.71741007,10.02916437,7.922113905,5.045037666,4.394279363,6.294128764,3.733352939,18_20
1832,3014,8.813982845,14.57100047,17.58630886,18.0780664,16.11441662,13.1626737,11.89351245,14.13838947,10.76944684,18_20
1833,3023,7.243357233,11.60939574,14.28545973,14.03301016,11.84216141,9.05172358,8.147417934,9.780689591,6.445724529,18_20
1834,3071,8.227420908,14.035996,17.07518821,17.68168133,15.79878264,12.79458257,11.45592358,13.91629969,10.60592344,18_20
1835,3313,7.929449307,10.6115889,12.82063222,11.71485072,9.205585707,6.762301453,6.484992652,6.919985473,3.542603962,18_20
1836,4156,7.904799067,4.609534211,5.375204511,4.441091752,4.003140769,1.545160923,1.920544744,5.362764493,6.506186901,18_20
1837,4227,13.28987668,9.124511866,7.872580199,2.741388061,1.95578371,5.117806289,7.182779671,4.88268051,8.251676665,18_20
1838,4304,17.79376027,15.66709703,15.18489071,10.25324976,7.485513716,9.895672117,12.14793058,6.2143944,8.608733208,18_20
1839,4337,10.44621863,7.682192881,7.752992802,4.28464209,1.467004433,2.060499546,4.376777815,2.582081731,5.161962487,18_20
