,BUSSTOP_ID,BUSSTOP_NAME,NAME_E,LONGITUDE,LATITUDE,ARS_ID,NEXT_BUSSTOP
1773,4164,원동마을,Wondong maeul,126.90847841,35.03033222,6609,도곡온천단지입구
1774,4166,도곡온천단지입구,Dogok hot-spring town Entrance,126.90607718,35.027807,6611,도곡온천단지
1775,4170,도웅리2구,Dowoongri District 2,126.946238,35.05074,6616,도웅리1구
1776,3817,성덕교,Seongdeokgyo Bridge,126.82504804,35.19059782,5711,은빛마을
1777,678,산업인력공단,Human Resources Development Service,126.85671733,35.22852723,4038,한국광기술원
1778,917,상무쌍용금호아파트,Sangmu Ssangyong Kumho Apt.,126.84753766,35.15070102,2223,운천초교
1779,1584,동천우미린아파트,Dongcheon Woomi Lynn Apt,126.86928621,35.17187045,4155,동림교
1780,2001,장성남면농협,Jangseong Nammyeon  Agricultural Cooperative Federation,126.8111701,35.2417001,6212,분향
1781,1207,전남대사거리(동),Chonnam National University Sageori (East),126.905346,35.168528,4348,신안사거리
1782,1218,전자공고,Electronic Technical High School,126.84415,35.205441,5444,보훈병원
1783,434,정부광주지방합동청사입구,Gwangju Regional Government Complex Entrance,126.849622,35.221762,5425,폭스존
1784,2187,종합유통단지,Complex Distribution Center,126.85871389,35.11529167,2098,서부자동차매매단지
1785,292,중앙일보,Joongang Daily,126.804442,35.190535,5550,신성화학
1786,1167,장록,Jangnok,126.78051944,35.13406111,5483,꽃동네
1787,3600,구시청사거리,Former City Hall Sageori,126.91563889,35.16408333,4591,중흥1동주민센터
1788,3604,칠성마을사거리,Chilseong Village Sageori,126.863676,35.1670501,2326,동림호반5차
1789,831,수창초교후문,Soochang Elementary School Back Gate,126.90873496,35.15678567,4522,대인광장(서)
1790,947,일가정양립지원본부,work-family Balance Assisttance Center,126.841748,35.151778,2235,김대중컨벤션센터
1791,1542,염주사거리(서),Yeomju Sageori (West),126.87400594,35.14354122,2307,염주주공
1792,1818,창평초교,Changpyeong Elementary School,127.018787,35.239667,6191,창평훈련장
1793,918,첨단초교후문,Cheomdan Elementary School Back Gate,126.83927403,35.22075383,5422,쌍암공원
1794,3563,칠성삼거리,Chilseong Samgeori,126.6735296,35.15222441,5608,칠성
1795,1394,광주테크노파크후문,Gwangju Techno Park Back Gate,126.86306667,35.23059167,4123,한국광기술원
1796,1072,첨단라인8차아파트,Cheomdan Line 8th Apt.,126.83454281,35.21503771,5448,산월초교입구
1797,1368,충장사(남),Chungjangsa Shrine (South),126.98079722,35.16165833,4321,화암
1798,2237,탄금리,Tangeum-li,126.958675,35.26936111,6155,봉산지서
1799,3747,평동역(북),Pyeong-dong Station (North),126.76820708,35.12521596,5682,명화전자
1800,1407,평화맨션,Pyeonghwa Mansion Apt.,126.91775009,35.17275364,4557,말바우시장(서)
1801,1974,포충사,Pochungsa Shrine,126.8501707,35.08954571,3062,복수
1802,1016,풍암우미아파트,Pungam Woomi Apt.,126.88241149,35.12649546,2262,풍암금호아파트
1803,736,풍암한신아파트,Pungam Hanshin Apt.,126.87671781,35.12266358,2269,풍암한국아파트
1804,3551,일곡대림2차아파트,Ilgok Daelim 2nd Apt.,126.89914444,35.21023889,4578,유격훈련장
1805,517,학동무등파크,Hak-dong Mudeung Park Apt.,126.93157778,35.13265278,1163,삼익세라믹
1806,1541,학운초교,Hagun Elementary School,126.948146,35.133046,1165,성촌
1807,1448,한국알프스,ALPS Electric Korea,126.79893333,35.19678611,5575,하남공단체육공원
1808,139,향토음식박물관,Folk Food Exhibition Room,126.89631715,35.20223328,4488,일동중
1809,1593,호남대,Honam University,126.76855498,35.14954606,5266,샛터마을
1810,1527,화순영재교육원,Hwasun Education Center for Gifted,127.01455,35.031975,6333,용생
1811,1536,화순중(북),Hwasun Middle School,126.97970833,35.05699444,6406,화순제일중
1812,2220,화장뒷길,Hwajang Back Road,126.80417778,35.075925,3074,화장앞길
1813,1557,화정중흥파크,Hwajeong Jungheung Park Apt.,126.883617,35.155025,2284,신세계백화점
1814,529,문화예술회관,Culture & Art Center,126.88071389,35.17545278,4441,운암시장
1815,3336,수완자동차매매단지,Suwan Automobile Dealing Center,126.83341801,35.20735344,5106,신창동
1816,3883,송화마을5단지,Songhwa Village Apt. Complex 5,126.90620103,35.10641261,3274,조각배어린이공원
1817,3448,나주농협송현지점,Naju Nonghyup Songhyun Branch,126.72315,35.05078889,6052,나주동신대
1818,3179,한국생산기술연구원,Korea Institute of Industrial Technology,126.84818304,35.22702539,4132,한국전자통신연구원
1819,240,유창허니문,Yuchang Honeymoon Apt.,126.89896944,35.17732222,4403,용봉우미아파트
1820,3299,이동,Idong,126.85511389,35.10260833,3163,이동입구
1821,1476,일동중,Ildong Middle School,126.89408745,35.20351358,4483,향토음식박물관
1822,1149,임곡정수장,Imgok Purification Plant,126.74675,35.215125,5381,임곡교
1823,1159,임동한국아델리움1차,Im-dong Hankuk Adelium 1st Apt.,126.892267,35.16667,4506,무등경기장(남)
1824,1707,호가정,Hogajeong Pavilion,126.77279416,35.09139355,5030,동곡
1825,875,북광주수협,Bukgwangju Suhyup,126.90207988,35.16498465,4337,신안사거리
1826,2048,수촌,Suchon,126.816389,35.257854,6254,진원초교
1827,421,신동사거리,Sindong Sageori,126.78912817,35.13386496,5165,도산역
1828,3562,칠성삼거리,Chilseong Samgeori,126.67347758,35.15229736,5607,마암
1829,1467,전대동창회관,Chonnam University Alumni Hall,126.9143977,35.16613786,4559,중흥삼거리(남)
1830,1809,해평리,Haepyeong-li,126.967221,35.222339,6091,고서사거리
1831,1674,호가정,Hogajeong Pavilion,126.77254808,35.0913345,5029,창교
1832,3289,유덕2교차로,Yudeok 2 Intersection,126.847641,35.166031,2208,유덕동주민센터
1833,157,용봉현대1차아파트,Yongbong Hyundai 1st Apt.,126.88904281,35.17714738,4396,비엔날레전시관입구
1834,847,우산시영2단지(동),Usan Siyeong Apt. Complex 2 (East),126.80249215,35.15881929,5283,우산리버힐아파트
1835,3048,전남방직,Chonbang Textile,126.894107,35.160606,4508,임동오거리
1836,1219,정광고입구,Jeonggwang High School Entrance,126.79283056,35.15242778,5262,가천아파트
1837,3584,제일화학,Jeil Chemical,126.8029,35.18864167,5649,백제화학
1838,1275,경제고용진흥원,Gwangju Economy & Imployment Promotion Agency,126.81498333,35.20886389,5116,한국단자공업
1839,134,중흥2동행정복지센터,Jungheung 2(i)-dong Welfare Center,126.90793333,35.16975,4546,동부교육청
1840,995,지산입구,Jisan Entrance,126.88928428,35.23349385,4108,지산초교
1841,3434,진원동초교,Jinwon Dong Elementary School,126.86378889,35.25930556,6262,학산
1842,3473,원유동,Wonyudong,126.95584167,35.24246667,6087,장산
1843,1338,첨단1동행정복지센터,Cheomdan 1(il)-dong Welfare Center,126.84173,35.219598,5410,첨단사거리
1844,1109,월산마을입구,Wolsan Village Entrance,126.89070325,35.14363757,3249,월산마을
1845,1360,체육고.폴리텍대학,Physical Education High School.Korea Polytechnic,126.88100748,35.18272076,4462,광주박물관
1846,1378,코카콜라,Coca-Cola,126.87940833,35.19780278,4119,롯데칠성
1847,1399,평동역(동),Pyeong-dong Station (East),126.76878231,35.12481125,5486,월전
1848,192,까치고개,Kkachi Pass,126.90194263,35.13918976,3189,대성사거리
1849,3760,라정시내버스,Rajeong Transportation Company,126.7590527,35.13964388,5669,영천
1850,589,보강,Bogang,126.65871639,35.21267678,6226,보강입구
1851,1292,비아중흥아파트,Bia Jungheung Apt.,126.819596,35.219618,5100,비아119안전센터(서)
1852,3565,삼도동행정복지센터,Samdo-dong Administration Welfare Center,126.69909005,35.16273874,5620,봉정
1853,719,상무지구입구,Sangmu District Entrance,126.85069827,35.14751827,2081,운천저수지
1854,2975,사직공원앞,Sajik Park Front,126.91387,35.144134,3139,양림교
1855,1477,일동중,Ildong Middle School,126.89435585,35.20420761,4482,일동초교
1856,1157,임동한국아델리움2차,Im-dong Hankuk Adelium 2nd Apt.,126.887561,35.164202,4503,보훈회관
1857,441,장성마산,Jangseong Masan,126.791125,35.26311111,6215,녹진
1858,1205,전남대사거리(서),Chonnam National University Sageori (West),126.90223956,35.16903581,4350,신안사거리
1859,3790,절골입구(북),Jeolgol Entrance (North),126.82903246,35.11087764,2333,매월동(동)
1860,1155,제2광천교,Gwangcheongyo 2 Bridge,126.88456829,35.16997689,4509,경신여고
1861,1284,중흥1동행정복지센터,Jungheung 1(il)-dong Welfare Center,126.91449444,35.16129444,4536,대인광장(동)
1862,1311,지산유원지,Jisan Recreation Area,126.94495556,35.15031667,1070,신양파크호텔
1863,2551,진원동초교,Jinwon Dong Elementary School,126.86372778,35.25933333,6263,초동
1864,1125,유창아파트,Yuchang Apt.,126.89703889,35.17711111,4402,신안교입구
1865,138,일곡사거리,Ilgok Sageori,126.898249,35.203498,4475,국제고
1866,2306,임정,Imjeong,126.86864155,35.10190783,3171,광곡입구
1867,158,신촌 윗길(4수원지),Sinchon Upper Road (Reservoir 4),126.958051,35.185809,4297,분토(북구)
1868,1486,쌍촌현대아파트,Ssangchon Hyundai Apt.,126.86655852,35.15791593,2072,모아제일아파트
1869,3207,양산초교,Yangsan Elementary School,126.87103362,35.20621554,4063,신흥택시
1870,2949,양지초교,Yangji Elementary School,126.87904646,35.20824504,4069,양산택지사거리
1871,1838,연동리,Yeondong-li,126.95863889,35.264425,6146,봉산지서
1872,967,염주사거리(동),Yeomju Sageori (East),126.876126,35.142866,2304,화정남초교
1873,988,옥산,Oksan,126.674362,35.191183,5072,학동(본량)
1874,2066,외등,Oedeung,126.75329722,35.18406667,5369,내등
1875,735,용봉우미아파트,Yongbong Woomi Apt.,126.90082472,35.17765613,4393,삼원맨션
1876,953,연동 서길,Yeondong West Road,126.77246111,35.20448889,5360,벽파정
1877,969,염주주공,Yeomju Jugong Apt.,126.87604444,35.13998611,2309,염주체육관
1878,983,오치주공,Ochi Jugong Apt.,126.902988,35.187258,4373,북부경찰서
1879,1765,용두입구,Yongdu Entrance,126.82165454,35.09963894,2141,봉학
1880,2794,용산교(동구),Yongsangyo Bridge (Dong-gu),126.93136389,35.12075556,1103,가야농원
1881,3202,용전사거리(북),Yongjeon Sageori (North),126.893648,35.236854,4103,대진운수
1882,21,건강협회,Association of Health Promotion,126.88804607,35.14841271,2052,월산4동
1883,99,광주일고.광주고용센터,Gwangju Jeil High School/Gwangju Employment Center,126.90769722,35.15506944,4513,금남로5가역
1884,1175,장원초교(서),Jangwon Elementary School (West),126.93587778,35.15579722,1036,산수무등파크
1885,1208,전대치과병원,Chonnam National University hospital,126.902325,35.17175278,4412,전대친환경농업연구소
1886,1269,죽곡(북),Jukgok (North),126.953083,35.204069,4319,죽곡(남)
1887,2121,중방,Jungbang,126.735609,35.152797,5147,동명고입구
1888,1763,중촌,Jungchon,126.82295,35.11015,2140,서창치안센터
1889,133,중흥2동행정복지센터,Jungheung 2(i)-dong Welfare Center,126.90750556,35.16993611,4547,북구보건소
1890,2937,북구차량등록민원실,Buk-gu Vehicle Registration Office,126.91226245,35.17258771,4550,북구청
1891,3211,지산마을,Jisan Village,126.896772,35.231785,4106,용전사거리(남)
1892,3042,지산중,Jisan Middle School,126.88138142,35.21628086,4109,양산호반2차
1893,3297,임암,Imam,126.87341244,35.09923955,3168,광곡입구
1894,1165,장등동,Jangdeung-dong,126.933688,35.200203,4311,도선사
1895,896,신창중,Sinchang Middle School,126.83763985,35.19359783,5112,신창초교
1896,2333,행정,HaengJeong ,126.821575,35.003253,6032,다도초교
1897,1474,엔씨백화점,NC Department Store,126.90779589,35.16171258,4539,광주역
1898,2710,호남삼육고,Honam Samyook High School,126.89476111,35.13015,3248,대광여고
1899,1977,향등,Hyangdeung,126.87767532,35.08986817,3072,송암동
1900,1491,서광주세무서,Seogwangju District Tax Office,126.86077778,35.15095833,2091,운천(호남대입구)역
1901,1515,화순광업소,Hwasun Mining Office,127.070025,35.03342778,6331,넘은골
1902,1526,화순역,Hwasun Station,126.96225833,35.052375,6390,계소리1구
1903,2113,화순주유소,Hwasun Gas Station,126.98381944,35.06129167,6404,화순공공도서관입구
1904,2219,화장앞길,Hwajang Front Road,126.80365833,35.07402778,3076,지동
1905,2117,황산,Hwangsan,126.71741111,35.178075,5090,본량초교
1906,273,다지2구,Daji District 2,127.00373056,35.04302778,6342,한보요업
1907,1139,월산사거리,Wolsan Sageori,126.903628,35.146799,3201,대성사거리
1908,1634,대봉삼거리,Daebong Samgeori,126.65997644,35.13893888,5597,대봉
1909,2012,수동,Sudong,126.95283333,35.01676111,6297,백암
1910,1538,화순터미널,Hwasun Terminal,126.98313333,35.05568889,6411,만연빌딩
1911,952,연동 동길,Yeondong East Road,126.77818889,35.20775278,5535,연동삼거리
1912,1556,화정중흥파크,Hwajeong Jungheung Park Apt.,126.88317701,35.15533289,2283,서구보건소
1913,2058,연양리1구,Yeonyangli District 1,126.96286111,35.04193611,6361,벽라교
1914,1572,CBS방송국,CBS (Christian Broadcasting System),126.858826,35.140561,2013,상무중
1915,54,염주맨션,Yeomju Mansion Apt.,126.88068821,35.14339094,2290,염주사거리(동)
1916,2186,서부자동차매매단지,Seobu Automobile Dealing Center,126.856196,35.11423,2124,대동고
1917,1243,염주체육관,Yeomju Sports Center,126.87738363,35.13818157,2310,럭키아파트
1918,960,양산호수공원,Yangsan Lake Park,126.87370469,35.20490891,4080,신흥택시
1919,982,오치주공,Ochi Jugong Apt.,126.903262,35.187117,4374,용봉중
1920,1435,한국광기술원,Korea Photonics Technology Institute,126.85843611,35.23295833,4128,산업인력공단사거리
1921,2203,육묘장,Nursery Farm,126.815797,35.070304,3051,하촌
1922,2076,임곡동행정복지센터,Imgok-dong Welfare Center,126.744779,35.219187,5377,광일고
1923,2781,임동오거리,Im-dong Ogeori,126.898076,35.159795,4500,전남방직
1924,887,신운,Shinun,127.02198611,35.0257,6324,신운
1925,2880,신창용수마을,SinChang Yong Su Town,126.84410404,35.19857973,5190,전자공고
1926,905,가톨릭대평생교육원,Cathlic University Lifelong Education Institute,126.87074225,35.1491016,2083,서광주우체국
1927,2734,안청,Ancheong,126.805575,35.21673889,5531,도천교
1928,2289,양지,Yangji,126.94058889,35.25384722,6142,와우리
1929,2054,역청공장,Bitumen Factory,126.9474,35.03268889,6360,서태리1구
1930,2059,연양리2구,Yeonyangli District 2,126.96261944,35.03903611,6363,연양리1구
1931,820,영광통사거리,Yeonggwangtong Sageori,126.79519722,35.14051667,5168,송정시장
1932,1007,용봉초교,Yongbong Elementary School,126.89975364,35.16999663,4345,신안교
1933,964,연화공장,Yeonhwa Factory,126.96083611,35.03484444,6366,주도리입구
1934,2288,와우리,Wauri,126.93424167,35.25310278,6148,신평
1935,1006,용봉중,Yongbong Middle School,126.90934128,35.18713743,4365,오치주공
1936,1626,용성자동차학원,Yongseong Driving Academy,126.65900334,35.15001681,5603,상무자동차학원
1937,389,용호(광산구),Yongho (Gwangsan-gu),126.679641,35.182703,5075,수성
1938,227,내등,Naedeung,126.76171944,35.18902778,5330,외등
1939,1185,전남공고,Jeonnam Technical High School ,126.84560239,35.19439183,5197,보건대후문
1940,2086,종산,Jongsan ,126.73844167,35.23846667,5384,월봉서원입구
1941,1625,마암,Maam,126.66345346,35.15046301,5606,용성자동차학원
1942,1721,불암,Buram,126.83640536,35.11061214,2116,매월동(북)
1943,1499,첨단호반3차아파트,Cheomdan Hoban 3rd Apt.,126.84899072,35.21128777,5459,첨단롯데마트
1944,861,신동아아파트,Shindongah Apt.,126.83172778,35.22170833,5399,동원촌
1945,963,대촌마을입구,Daechon Village Entrance,126.85774847,35.23701643,4024,한국광기술원
1946,109,광주종합버스터미널,U.square Gwangju Bus Terminal,126.87969568,35.16177,2001,기아차중문
1947,494,모아제일아파트,Moa Jeil Apt.,126.861353,35.158269,2065,상무호반3차
1948,1987,계소리1구,Gyesori District 1,126.95871944,35.05162222,6335,화순역
1949,1566,흑석,Heukseok,126.75085556,35.19586667,5086,산수보건소
1950,2267,용산교(북구),Yongsangyo Bridge (Buk-gu),126.8906901,35.244427,4086,삼소동입구
1951,1894,신평,Shinpyeong,126.93044167,35.25182222,6140,와우리
1952,872,신안교입구,Sinangyo Bridge Entrance,126.89575,35.17463611,4388,전대사대부중후문
1953,3463,농업기술원,Agricultural Research and Extension Services,126.82981111,35.02317778,6038,팔마아파트
1954,1422,구 하남북초교,Former Hanam Buk Elementary School,126.79489722,35.21340833,5496,진성
1955,882,신양파크호텔,Shinyang Park Hotel,126.94237778,35.15299167,1066,산수무등파크
1956,951,연계삼거리,Yeongye Samgeori,126.735736,35.226003,5358,임동교
1957,1651,학동마을,Hakdong Village,126.705378,35.112764,5492,대덕마을
1958,1917,충장사(북),Chungjangsa Shrine (North),126.98018611,35.16200556,4324,화암
1959,3659,수완동공원,Suwan-dong Park,126.82581632,35.20072072,5749,수완지구(종점)
1960,3666,수완중흥S-클래스 1차,Suwan Jungheung S-Class 1st Apt.,126.818138,35.181352,5727,광주농수산물유통센터(북)
1961,4160,화남마을,Hwanam maeul,126.9044801,35.044694,6605,원화리
1962,4163,원동마을,Wondong maeul,126.908522,35.030506,6608,원화리
1963,4165,도곡온천단지입구,Dogok hot-spring town Entrance,126.90609654,35.02761141,6610,원동마을
1964,4169,계소리2구,Gyesori District 2,126.951152,35.05098,6614,도웅리2구
1965,3750,명화전자,Myeonghwa Electronics,126.76722911,35.13023084,5681,평동역(동)
1966,3758,삼광실업,Samkwang Industrial,126.76746468,35.13701565,5665,지죽동
1967,3769,소촌라인2차아파트,Sochon Line 2nd Apt.,126.801413,35.15151,5692,소촌남계길
1968,3774,매월동(동),Maewol-dong (East),126.845636,35.11233266,2329,대동고
1969,3782,월인,Wolin,126.89766284,35.2733517,6425,원천리
1970,3801,명진고,Myeongjin High School,126.82935068,35.18526091,5712,수완아름공원
1971,3804,대리교통광장(남),Daeri Traffic plaza(South),126.9725004,35.05256939,6432,화순제일중
1972,3807,수완우미린2차,Suwan Woomi Lynn 2nd Apt.,126.82012603,35.2003738,5701,수완현진에버빌1차
1973,3810,성덕마을,Seongdeok Village,126.81656542,35.19069245,5704,수완현진에버빌1차
1974,3816,성덕교,Seongdeokgyo Bridge,126.82523104,35.19085846,5710,성덕마을
1975,3832,수완영무예다음,Suwan Youngmu Yedaum Apt.,126.81881356,35.19515616,5755,수완현진에버빌1차
1976,3837,화천기공,Hwacheon Machine Tool,126.8060571,35.19685393,5760,호남샤니
1977,633,화순부영아파트,Hwasun Booyoung Apt.,126.99230833,35.05895833,6385,화순미륭아파트
1978,3347,화순공공도서관입구,Hwasun Pubic Library,126.98260833,35.06279167,6393,화순주유소
1979,2114,화순중(북),Hwasun Middle School,126.97976111,35.05695556,6405,화순시장
1980,1545,화정역,Hwajeong Station,126.87766436,35.1523247,2296,잿등
1981,3050,흑석사거리(동),Heukseok Sageori (East),126.810953,35.180088,5578,흑석사거리(남)
1982,59,광산구청,Gwangsan-gu Office ,126.79384349,35.14098729,5153,광주송정역
1983,1757,풍암대주아파트,Pungam Daeju Apt.,126.86335604,35.1193759,2257,풍암사거리(동)
1984,1227,문화근린공원,Munhwa Neighborhood Park,126.91874167,35.18252222,4243,문흥중앙초교
1985,1096,월봉서원입구,Wolbongseowon Confucian Academy Entrance,126.73810556,35.23632222,5375,종산
1986,1810,고서사거리,Goseo 4-Way Junc,126.97335556,35.22232778,6070,고서중
1987,2997,동천동행정복지센터,Dongcheon-dong  Administration Welfare Center,126.86357778,35.17006944,4144,칠성마을사거리
1988,3027,장등마을,Jangdeung Village,126.92970556,35.21511111,4312,장동마을
1989,3494,명화리,Myeonghwa-ri,126.71169167,35.12355556,5469,월곡마을
1990,2359,초동,Chodong,126.862924,35.251526,6269,월정
1991,2877,농협운천지점,Nonghyup Uncheon Branch,126.84807076,35.14873039,2213,상무라인대주
1992,2780,요한병원,St. John of God Hospital,126.901252,35.159414,4526,임동농협
1993,2343,장성월곡,Jangseong Wolgok,126.81540278,35.24114167,6218,남면사무소
1994,3842,효덕초교,Hyodeok Elementary School,126.89690755,35.11229782,3270,효덕동주민센터
1995,3786,비아119안전센터(북),Bia Fire House (North),126.82327337,35.22102396,5687,비아119안전센터(서)
1996,3751,서진산업,Seojin Industrial,126.76240367,35.13020176,5679,명화전자
1997,3770,소촌라인2차아파트,Sochon Line 2nd Apt.,126.801206,35.151646,5691,광주지방경찰청
1998,3787,구신한포토닉스,Former Shinhan Photonics,126.85686773,35.22386181,4601,산업인력공단사거리
1999,3795,고령친화종합체험관,Senior Technology Complex,126.89523071,35.09744858,3265,빛고을노인건강타운
2000,3799,조각배어린이공원,Jogakbae Children's Park,126.90279357,35.10283119,3267,송화마을4단지
2001,3802,명진고,Myeongjin High School,126.82915949,35.18502955,5713,신가주공아파트
2002,3808,수완현진에버빌1차,Suwan Hyunjin Evervill 1st Apt.,126.82316947,35.19487223,5702,수완우미린2차
2003,3811,성덕마을,Seongdeok Village,126.81655691,35.19096654,5705,수완새한포유
2004,1517,화순교(남),Hwasungyo(Bridge),126.98938611,35.05961389,6618,
2005,1537,화순중(남),Hwasun Middle School,126.97900556,35.05562778,6407,화순터미널
2006,1561,광주학생독립운동기념관,Gwangju Student Independence Movement Memorial Hall,126.86463056,35.14484722,2077,치평중
2007,749,금호도개공아파트,Kumho Dogaegong Apt.,126.861737,35.132779,2017,서구문화센터
2008,131,구암,Guam,126.8976635,35.10381671,3232,광주대후문
2009,312,장등동,Jangdeung-dong,126.933692,35.200286,4310,
2010,1434,학운초교,Hagun Elementary School,126.947922,35.13311,1166,동산마을입구
2011,361,동림삼익아파트,Dongnim Samik Apt.,126.86422778,35.17756111,4148,동림교
2012,734,상전,Sangjeon,126.79987778,35.13824722,5154,송정모아아파트
2013,114,광천치안센터,Gwangcheon Security Center,126.8836,35.164336,2003,광천터미널
2014,125,상무지구입구,Sangmu District Entrance,126.85090488,35.1479861,2228,농협운천지점
2015,137,일곡사거리,Ilgok Sageori,126.898557,35.203616,4474,일곡초교
2016,152,금남로4가역,Geumnamno 4(sa)-ga Station,126.91349741,35.15123889,1111,금남로공원
2017,183,기아차정문,Kia Motors Main Gate,126.87709167,35.16459722,2187,광천터미널
2018,202,남광주사거리,Namgwangju Sageori,126.92362778,35.13824722,1139,학동시장
2019,220,첨단2동행정복지센터,Cheomdan 2(i)-dong Welfare Center,126.8430525,35.21415768,5446,첨단사거리
2020,237,녹진,Nokjin,126.78814444,35.26243333,6197,덕성
2021,241,유창허니문,Yuchang Honeymoon Apt.,126.89885556,35.17741667,4404,유창허니문입구
2022,248,농소,Nongso,127.02951667,35.02626111,6309,찰동
2023,260,비엔날레전시관입구,Biennale Exhibition Hall Entrance,126.89025134,35.18120132,4383,비엔날레전시관
2024,104,광주테크노파크,Gwangju Techno Park,126.86091667,35.22831111,4130,산업인력공단
2025,279,송정대덕아파트,Songjeong Daedeok Apt.,126.79777978,35.13548683,5157,송정시장
2026,1033,광주자동화설비공업고,Gwangju Automatic Equipment Technical High School,126.813582,35.15241,5276,광산우산주공
2027,1047,목련마을,Mongryeon Village,126.82114685,35.17946692,5295,목련마을6단지
2028,1058,살레시오고입구,Salessio High School Entrance,126.90015162,35.21509104,4469,유격훈련장
2029,1073,원광대한방병원,Wonkwang University Medical Center,126.88506389,35.12913611,2252,염주체육관
2030,1095,월드컵경기장,World Cup Stadium,126.87401667,35.13586082,2253,금호모아아파트
2031,1110,용호(북구),Yongho (Buk-gu),126.94492327,35.21048975,4303,중소기업진흥공단호남연수원
2032,1210,전남대,Chonnam National University,126.90382222,35.17009722,4346,신안사거리
2033,2173,기곡,Gigok ,126.74245756,35.12612747,5463,용강입구
2034,1822,대덕,Daedeok,127.03813889,35.24990556,6103,운암리1구
2035,1940,남평교,Nampyeonggyo(Bridge),126.838496,35.0506901,6009,남평농협
2036,2998,비엔날레전시관,Biennale Exhibition Hall,126.89045009,35.1822329,4381,비엔날레전시관
2037,1789,월성,Wolseong,126.80243889,35.06935556,3047,지동
2038,2966,한국수자원공사,Korea Water Resources Corporation,126.84868595,35.1522614,2239,지적공사
2039,1865,한재초교,Hanjae Elementary School,126.890509,35.278046,6129,대전파출소(서)
2040,1828,해평리,Haepyeong-li,126.967025,35.22249167,6092,보촌1구
2041,1482,현대아파트,Hyundai Apt.,126.91751389,35.17905833,4249,문화중
2042,609,본량파출소,Bollyang Police Box,126.73055,35.18126389,5052,본량삼거리
2043,1177,장원초교(동),Jangwon Elementary School (East),126.9367,35.15615,1034,산수시장
2044,613,봉선1동행정복지센터,Bongseon 1(il)-dong Welfare Center,126.91083333,35.13008611,3109,봉선라인광장
2045,687,전남고입구,Jeonnam High School Entrance,126.844473,35.144835,2146,김대중컨벤션센터(마륵)역
2046,648,북성,Bukseong,126.71196667,35.17648056,5057,가마
2047,1196,전남여고,Chonnam Girls' High School,126.92014377,35.15069224,1128,동구청
2048,781,우영아파트,Uyeong Apt,126.92641944,35.12923611,3090,빛고을복지회관
2049,1231,조선대,Chosun University,126.92621925,35.14444618,1048,살레시오여고
2050,2355,주남,Junam,126.93952596,35.1024826,1090,녹동
2051,1903,주평,Jupyeong,126.95597778,35.23098056,6089,석곡파출소
2052,1603,중방,Jungbang,126.73588889,35.15289167,5148,운평
2053,1282,중외마을,Jungoe Village,126.89553266,35.18746504,4212,용봉쌍용아파트
2054,1312,지산초교,Jisan Elementary School,126.88539482,35.22938297,4111,지산입구
2055,1326,진원면사무소,Jinwonmyeon Office,126.833826,35.2726601,6264,중앙교회
2056,1186,진흥고,Jinheung High School,126.841975,35.194885,5201,진흥고
2057,2773,천교,Cheongyo Bridge,126.906487,35.152471,4528,양동시장
2058,1501,첨단라인아파트,Cheomdan Line Apt.,126.83877988,35.21760184,5449,첨단사거리
2059,2605,첨단삼성전자,Cheomdan Samsung Electronics,126.85276944,35.22570278,4116,폭스존
2060,3186,첨단우리은행,Cheomdan Woori Bank,126.84514722,35.21754167,5457,농산물품질관리원
2061,582,첨단초교후문,Cheomdan Elementary School Back Gate,126.839813,35.2211101,5423,월계중
2062,1371,충장치안센터,Chungjang Police Patrol & Services Center,126.91375078,35.14863304,1136,국립아시아문화전당
2063,1377,5.18민주화운동기록관,5.18 Archives,126.916271,35.149429,1137,국립아시아문화전당
2064,3343,신야촌입구,Sinyachon Entrance,126.819533,35.125157,5212,신야촌
2065,1229,신용두,Sinyongdu,126.87572163,35.21457292,4054,거진
2066,601,광주기아챔피언스필드정문,Gwangju-Kia Champions Field  Main Gate,126.886153,35.166404,4492,임동한국아델리움2차
2067,3593,용산마을,Yongsan Village,126.886063,35.244251,4588,용산교(북구)
2068,3597,무등교회,Mudeung Church,126.847364,35.128086,2324,서광주역
2069,3610,세하동,Seha-dong,126.83247864,35.11965233,,
2070,3622,광주지방경찰청입구,Gwangju Metropolitan Police Agency Entrance,126.800523,35.157262,5659,우산시영2단지(서)
2071,2078,원임곡,Wonimgok,126.74086944,35.22056389,5344,광일고
2072,2163,월곡마을,Wolgok Village,126.70773572,35.12439649,5479,명동삼거리
2073,1328,찰동,Chaldong,127.03441389,35.02795833,6326,동면
2074,1650,복굴,Bokgul,126.699052,35.110945,5137,학동마을
2075,391,대인광장(북),Daein Plaza (North),126.91223727,35.15670292,4516,중흥시장
2076,1025,상수도광산사업소,Gwangsan Waterworks Office,126.81002748,35.15638625,5268,광산우산주공
2077,1546,화정역,Hwajeong Station,126.87793056,35.15203611,2282,서석고
2078,2733,연동리,Yeondong-li,126.95861389,35.26448333,6145,죽림
2079,4243,효천지구,Hyocheon District,126.880619,35.098493,6623,효천초교
2080,970,염주주공,Yeomju Jugong Apt.,126.87637692,35.13990132,2308,염주사거리(서)
2081,4244,효천지구,Hyocheon District,126.880465,35.098708,6624,송암동
2082,2063,옥산,Oksan,126.674291,35.191131,5073,수성
2083,3566,양림마을,Yangnim Village,126.69615833,35.16053333,5621,삼도동주민센터
