,route,id,weekday,route_congestion,id_congestion,weekday_congestion
5513,첨단09,4521,0,0.7431586239974419,0.016312849162011173,0.48623778995692346
5514,매월61(칠석),1050,2,0.06909323456526953,0.05541899441340782,0.8655934637086173
5515,첨단40,5201,5,0.09374084041674438,0.009329608938547486,0.5360689222804216
5516,운림50,2232,0,0.2093048042846865,0.1877094972067039,0.48623778995692346
5517,수완03,5702,0,0.9269365024381144,0.0493854748603352,0.48623778995692346
5518,문흥18,5306,6,0.7325534919662127,0.10826815642458101,0.0
5519,송암72,2205,1,0.27237602920408216,0.030726256983240222,0.8892147147450804
5520,진월07,4369,3,0.9999999999999999,0.03798882681564246,0.9594919813133251
5521,상무63,4461,0,0.033494097897625835,0.06055865921787709,0.48623778995692346
5522,매월16,4157,5,0.31210530523062163,0.012067039106145252,0.5360689222804216
5523,419,1004,6,0.0880385834954302,0.08893854748603353,0.0
5524,봉선27,4188,4,0.6712142609715153,0.0705586592178771,1.0
5525,송암74,2023,3,0.2286231980601668,0.0529608938547486,0.9594919813133251
5526,진월07,4551,0,0.9999999999999999,0.04005586592178771,0.48623778995692346
5527,첨단09,1113,0,0.7431586239974419,0.1388268156424581,0.48623778995692346
5528,운림54,1101,2,0.5250872658477443,0.001005586592178771,0.8655934637086173
5529,진월07,4253,0,0.9999999999999999,0.011229050279329609,0.48623778995692346
5530,봉선37,5658,3,0.6160036238642116,0.008770949720670392,0.9594919813133251
5531,좌석02,2004,2,0.3378187534972954,0.09296089385474861,0.8655934637086173
5532,매월61(칠석),2297,2,0.06909323456526953,0.04631284916201117,0.8655934637086173
5533,지원45,2024,3,0.5008926430227291,0.02988826815642458,0.9594919813133251
5534,대촌70,3091,1,0.035892243331823385,0.07709497206703911,0.8892147147450804
5535,일곡38,2211,1,0.3309707159796424,0.002569832402234637,0.8892147147450804
5536,첨단20,5094,3,0.3153294785365984,0.000893854748603352,0.9594919813133251
5537,운림35,4414,0,0.14639345572757068,0.03279329608938547,0.48623778995692346
5538,수완49,4149,4,0.11593700871326175,0.07793296089385475,1.0
5539,좌석02,2003,4,0.3378187534972954,0.3326815642458101,1.0
5540,용전86,4576,0,0.03887660209438034,0.005418994413407822,0.48623778995692346
5541,첨단20,5102,4,0.3153294785365984,0.0029608938547486035,1.0
5542,송정29,5008,2,0.5279383943084014,0.04268156424581006,0.8655934637086173
5543,송정93,5221,5,0.0029577127021769827,0.006536312849162011,0.5360689222804216
5544,봉선27,4556,5,0.6712142609715153,0.03357541899441341,0.5360689222804216
5545,지원25,1108,6,0.27773188734045673,0.034972067039106144,0.0
5546,문흥80,4359,6,0.07378294119214475,0.0035195530726256983,0.0
5547,송암72,2243,1,0.27237602920408216,0.03837988826815642,0.8892147147450804
5548,첨단20,2254,2,0.3153294785365984,0.1570949720670391,0.8655934637086173
5549,진월07,3210,3,0.9999999999999999,0.06960893854748604,0.9594919813133251
