,route,id,weekday,route_congestion,id_congestion,weekday_congestion
47356,양산60,4108,2,0.1306067399347513,0.0036201022146507664,0.900638323497531
47357,용전84,4112,6,0.0700238759181293,0.015119250425894378,0.0
47358,518,4271,6,0.13314013888129475,0.002661839863713799,0.0
47359,용봉83,4343,3,0.19282993420453096,0.1362862010221465,1.0000000000000002
47360,대촌270,2144,0,0.00749084148941987,0.004578364565587734,0.8433096471155006
47361,대촌71,3077,1,0.002588076621648714,0.00042589437819420784,0.89824962864828
47362,진곡196,5013,5,0.24925729491315363,0.010114991482112437,0.38278333132602677
47363,첨단22,5443,2,0.20467676381066943,0.06612010221465077,0.900638323497531
47364,228(구151화순사평),2001,0,0.13044270690943555,0.4061967632027257,0.8433096471155006
47365,1187,1014,6,0.10040643738494906,0.04663543441226576,0.0
47366,일곡38,4520,0,0.3940437785918676,0.0081984667802385,0.8433096471155006
47367,송암68,5804,2,0.3177137441449323,0.004258943781942078,0.900638323497531
47368,선운101,5144,0,0.1620281772285709,0.0006388415672913118,0.8433096471155006
47369,양산60,4438,6,0.1306067399347513,0.05994463373083475,0.0
47370,송정96,5217,2,0.011354730530191192,0.11435264054514481,0.900638323497531
47371,마을799,4657,0,0.028140776787504332,0.0070272572402044296,0.8433096471155006
47372,충효188,4627,1,0.0,0.0,0.89824962864828
47373,대촌170,3063,1,0.053092022527202146,0.006281942078364565,0.89824962864828
47374,매월61(세하),1123,6,0.1021196712049137,0.08294293015332198,0.0
47375,일곡38,4474,6,0.3940437785918676,0.125,0.0
47376,진월77,2014,3,0.08533362494760056,0.14906303236797275,1.0000000000000002
47377,용전184,4421,1,0.044926823044817474,0.3559412265758092,0.89824962864828
47378,매월61(칠석),2153,1,0.10778792352415843,0.003939522998296422,0.89824962864828
47379,송정19,4377,0,0.3027320611660926,0.502874787052811,0.8433096471155006
47380,송암47,3272,1,0.35587876136839997,0.0034071550255536627,0.89824962864828
47381,마을715(대촌),1051,5,0.1067854994805621,0.013202725724020443,0.38278333132602677
47382,송정19,2132,2,0.3027320611660926,0.008091993185689948,0.900638323497531
47383,충효187,1020,2,0.03169482566934587,0.11169080068143102,0.900638323497531
47384,송정296,5008,5,0.03298886398017023,0.2912052810902896,0.38278333132602677
47385,봉선76,3274,0,0.033954836240363065,0.018632879045996593,0.8433096471155006
47386,용전184,4407,0,0.044926823044817474,0.12563884156729133,0.8433096471155006
47387,용전84,4011,3,0.0700238759181293,0.005749574105621806,1.0000000000000002
47388,지원45,3142,3,0.6124810906373594,0.010008517887563885,1.0000000000000002
47389,송정197,6225,4,0.008383910182805696,0.00010647359454855196,0.896357742181541
47390,일곡38,4535,0,0.3940437785918676,0.0005323679727427599,0.8433096471155006
47391,송암68,3166,2,0.3177137441449323,0.037691652470187395,0.900638323497531
47392,송정197,6241,3,0.008383910182805696,0.00010647359454855196,1.0000000000000002
47393,대촌170,6008,5,0.053092022527202146,0.002874787052810903,0.38278333132602677
47394,송정100,5256,2,0.0041555033079993435,0.01309625212947189,0.900638323497531
47395,임곡91,5533,2,0.0031348533727012596,0.016077512776831344,0.900638323497531
47396,첨단40,5410,2,0.17863196456886654,0.07399914821124362,0.900638323497531
47397,첨단94,5409,0,0.03164014799424062,0.0008517887563884157,0.8433096471155006
47398,문흥80,4561,5,0.09087429602493302,0.13490204429301533,0.38278333132602677
47399,운림50,2079,5,0.3311644522208249,0.15108603066439524,0.38278333132602677
47400,대촌270,2224,4,0.00749084148941987,0.04919080068143101,0.896357742181541
47401,첨단192,4433,2,0.013705870559717136,0.19058773424190803,0.900638323497531
47402,문흥39,2188,0,0.3791714509632384,0.0010647359454855196,0.8433096471155006
47403,임곡290,5273,2,0.01075327610403339,0.6557708688245315,0.900638323497531
47404,마을788,4576,1,0.16638416534528952,0.020868824531516183,0.89824962864828
47405,송정19,2131,0,0.3027320611660926,0.03630749574105622,0.8433096471155006
47406,1187,1114,5,0.10040643738494906,0.1362862010221465,0.38278333132602677
47407,대촌71,3226,2,0.002588076621648714,0.18941652470187395,0.900638323497531
47408,228(화순전대병원),1003,4,0.03369967375653854,0.24850936967632029,0.896357742181541
47409,지원152(능주역),6301,5,0.10631162629631656,0.00021294718909710395,0.38278333132602677
47410,문흥80,4242,2,0.09087429602493302,0.05323679727427598,0.900638323497531
47411,지원25,2194,6,0.32190569923633516,0.027576660988074958,0.0
47412,운림35,4311,2,0.29115861993548037,0.008943781942078365,0.900638323497531
47413,518,4653,6,0.13314013888129475,0.004045996592844974,0.0
47414,금남58,1128,1,0.17917874131991907,0.05206558773424191,0.89824962864828
47415,매월16,2188,6,0.3612189476370132,0.0010647359454855196,0.0
47416,매월61(칠석),2025,1,0.10778792352415843,0.15640971039182283,0.89824962864828
47417,첨단40,5318,5,0.17863196456886654,0.13117546848381603,0.38278333132602677
47418,금남57,4114,4,0.3554231140758562,0.01192504258943782,0.896357742181541
47419,임곡89,4354,4,0.0198844478466109,0.02225298126064736,0.896357742181541
47420,매월26,4464,6,0.6061749321085534,0.004152470187393526,0.0
47421,용봉83,4442,3,0.19282993420453096,0.03364565587734242,1.0000000000000002
47422,228(화순전대병원),4509,0,0.03369967375653854,0.049936115843270866,0.8433096471155006
47423,첨단95,3238,5,0.4376947892175625,0.012989778534923339,0.38278333132602677
47424,마을701,5317,3,0.011992636739752495,0.11893100511073254,1.0000000000000002
47425,매월61(세하),2012,4,0.1021196712049137,0.03140971039182283,0.896357742181541
47426,용봉83,4425,1,0.19282993420453096,0.27416950596252126,0.89824962864828
47427,대촌70,3033,2,0.08469571873803926,0.0,0.900638323497531
47428,첨단193,5656,5,0.01109956804636667,0.035668654173764906,0.38278333132602677
47429,지원45,3142,0,0.6124810906373594,0.010008517887563885,0.8433096471155006
47430,송정296,5074,0,0.03298886398017023,0.00436541737649063,0.8433096471155006
47431,송암72,5190,3,0.4570142344214191,0.024914821124361157,1.0000000000000002
47432,금남55,3252,4,0.23110430677820912,0.0048977853492333905,0.896357742181541
47433,양산60,4010,1,0.1306067399347513,0.008304940374787052,0.89824962864828
47434,진월17,3161,6,0.7121402664625367,0.007346678023850085,0.0
47435,지원15,1094,0,0.3003080175697596,0.006281942078364565,0.8433096471155006
47436,송정19,4386,4,0.3027320611660926,0.04940374787052811,0.896357742181541
47437,용봉83,4564,4,0.19282993420453096,0.012989778534923339,0.896357742181541
47438,마을701,5709,2,0.011992636739752495,0.1137137989778535,0.900638323497531
47439,1187-1,1016,5,0.008110521807279423,0.015971039182282792,0.38278333132602677
47440,송정93,5221,2,0.008839557475349483,0.051000851788756386,0.900638323497531
47441,봉선27,5171,2,0.8348551952904296,0.009582623509369677,0.900638323497531
47442,진월177,3242,0,0.027812710736872803,0.2136925042589438,0.8433096471155006
