,id,route,dong_name,dist
4373,4253,419,삼각동, 북구 
4374,2292,진월77,화정2동, 서구 
4375,2322,지원25,치평동, 서구 
4376,1054,운림35,지산1동, 동구 
4377,3250,송암31,월산4동, 남구 
4378,4159,운림35,두암1동, 북구 
4379,2065,금호46,상무1동, 서구 
4380,2241,첨단22,치평동, 서구 
4381,5658,마을720,우산동, 북구 
4382,5658,마을720,우산동, 광산구 
4383,4443,상무63,운암2동, 북구 
4384,3260,금남55,진월동, 남구 
4385,4153,문흥39,동천동, 서구 
4386,3081,순환01(시청행),방림1동, 남구 
4387,4161,운림35,두암1동, 북구 
4388,2084,진월77,상무2동, 서구 
4389,5454,일곡10,첨단1동, 광산구 
4390,3236,대촌170,진월동, 남구 
4391,1164,운림54,학동, 동구 
4392,4350,수완49,신안동, 북구 
4393,5687,첨단20,비아동, 광산구 
4394,4251,금남57,삼각동, 북구 
4395,4469,금남57,일곡동, 북구 
4396,4452,첨단95,양산동, 북구 
4397,3225,순환01(시청행),주월2동, 남구 
4398,1010,419,계림1동, 동구 
4399,5804,첨단94,하남동, 광산구 
4400,1141,봉선37,학동, 동구 
4401,5170,송암72,신창동, 광산구 
4402,4240,송정19,문흥1동, 북구 
4403,4569,송암74,풍향동, 북구 
4404,4386,지원15,용봉동, 북구 
4405,4161,금남55,두암1동, 북구 
4406,4614,첨단22,신용동, 북구 
4407,5804,첨단20,하남동, 광산구 
4408,5281,송정33,우산동, 북구 
4409,5281,송정33,우산동, 광산구 
4410,2077,금호36,상무2동, 서구 
4411,4254,419,삼각동, 북구 
4412,3107,지원56,봉선1동, 남구 
4413,3252,금남55,진월동, 남구 
4414,2297,송암73,화정2동, 서구 
4415,4119,첨단193,양산동, 북구 
4416,2290,마을763,화정2동, 서구 
4417,2010,금호36,금호1동, 서구 
4418,2231,순환01(시청행),치평동, 서구 
4419,2260,금남59,금호2동, 서구 
4420,4171,518,두암2동, 북구 
4421,2216,순환01(운천저수지),치평동, 서구 
4422,4568,지원15,풍향동, 북구 
4423,4453,양산60,운암3동, 북구 
4424,2241,운림50,치평동, 서구 
4425,2447,금남59,화정4동, 서구 
4426,1148,좌석02,학동, 동구 
4427,4069,마을788,양산동, 북구 
4428,5010,송암73,도산동, 광산구 
4429,4334,용봉83,신안동, 북구 
4430,4201,문흥53,매곡동, 북구 
4431,4374,문흥53,오치2동, 북구 
4432,5401,운림51,첨단1동, 광산구 
4433,4436,금남58,운암2동, 북구 
4434,2083,금호36,상무2동, 서구 
4435,5303,임곡89,운남동, 광산구 
4436,1016,송암74,동명동, 동구 
4437,3085,지원56,방림2동, 남구 
4438,5008,송정29,도산동, 광산구 
4439,3209,진월78,주월1동, 남구 
4440,2170,진월177,양동, 서구 
4441,4556,두암81(각화초교),중흥3동, 북구 
4442,4175,두암181,두암2동, 북구 
4443,2233,금호46,치평동, 서구 
4444,3186,매월06,월산5동, 남구 
4445,2003,일곡38,광천동, 서구 
4446,4057,용전85,양산동, 북구 
4447,4345,문흥18,신안동, 북구 
4448,4415,문흥39,우산동, 북구 
4449,4415,문흥39,우산동, 광산구 
4450,2181,228(화순전대병원),광천동, 서구 
4451,4433,마을777(우치공원),운암3동, 북구 
4452,4443,첨단95,운암2동, 북구 
4453,5164,선운101,송정2동, 광산구 
4454,4333,임곡89,신안동, 북구 
4455,5580,첨단92,하남동, 광산구 
4456,2017,송암74,금호1동, 서구 
4457,4451,금남58,운암2동, 북구 
4458,4143,상무62,동천동, 서구 
4459,5398,마을700,비아동, 광산구 
4460,4067,용전85,양산동, 북구 
4461,4240,문흥53,문흥1동, 북구 
4462,4236,진월17,문흥1동, 북구 
4463,4373,첨단23,오치2동, 북구 
4464,5292,마을700,운남동, 광산구 
4465,2274,지원25,농성1동, 서구 
4466,5274,임곡290,우산동, 북구 
4467,5274,임곡290,우산동, 광산구 
4468,2232,지원45,치평동, 서구 
4469,3227,진월77,진월동, 남구 
4470,2076,진월77,상무2동, 서구 
4471,2038,마을760,농성1동, 서구 
4472,4236,송정19,문흥1동, 북구 
4473,2356,518,치평동, 서구 
4474,3104,지원25,백운2동, 남구 
4475,5158,송정98,송정2동, 광산구 
4476,4174,518,두암2동, 북구 
4477,4170,두암181,두암2동, 북구 
4478,5420,첨단92,첨단1동, 광산구 
4479,5178,봉선37,운남동, 광산구 
4480,5002,임곡90,도산동, 광산구 
4481,2027,송암73,금호2동, 서구 
4482,5721,송암72,수완동, 광산구 
4483,3095,수완12,백운2동, 남구 
4484,1038,충효187,산수2동, 동구 
4485,4532,금남57,중흥1동, 북구 
4486,4149,임곡89,동천동, 서구 
4487,2003,용전84,광천동, 서구 
4488,5178,문흥18,운남동, 광산구 
4489,3215,진월77,주월1동, 남구 
4490,4381,상무64,용봉동, 북구 
4491,5217,마을701,송정2동, 광산구 
4492,4658,마을777(우치공원),용봉동, 북구 
4493,5005,지원45,도산동, 광산구 
4494,4490,첨단95,임동, 북구 
4495,4431,문흥18,운암3동, 북구 
4496,2251,지원45,풍암동, 서구 
4497,4385,419,용봉동, 북구 
4498,3188,진월77,월산5동, 남구 
4499,2002,마을777,광천동, 서구 
4500,2246,지원45,풍암동, 서구 
4501,5707,수완49,수완동, 광산구 
4502,2221,상무63,치평동, 서구 
4503,4361,일곡28,오치1동, 북구 
4504,2070,대촌69,상무1동, 서구 
4505,4566,석곡87,풍향동, 북구 
4506,5273,마을701,우산동, 북구 
4507,5273,마을701,우산동, 광산구 
4508,4590,일곡38,중흥1동, 북구 
4509,1107,지원152(능주역),지원1동, 동구 
4510,2055,1187,농성2동, 서구 
4511,4493,518,임동, 북구 
4512,4664,마을777,운암1동, 북구 
4513,3243,진월177,진월동, 남구 
4514,2173,진월177,양동, 서구 
4515,2062,상무63,상무1동, 서구 
4516,1167,수완49,학동, 동구 
4517,3181,운림50,월산5동, 남구 
4518,4376,419,용봉동, 북구 
4519,2265,송암47,풍암동, 서구 
4520,5008,송정197,도산동, 광산구 
4521,2253,송암74,풍암동, 서구 
4522,3104,송암73,백운2동, 남구 
4523,4450,봉선37,운암2동, 북구 
4524,5322,수완12,월곡2동, 광산구 
4525,1167,봉선76,학동, 동구 
4526,2356,일곡38,치평동, 서구 
4527,5313,문흥18,월곡1동, 광산구 
4528,2228,매월16,치평동, 서구 
4529,3244,진월75,진월동, 남구 
4530,2257,송암47,풍암동, 서구 
4531,5171,송정29,신창동, 광산구 
4532,4453,첨단95,운암3동, 북구 
4533,5406,수완03,첨단1동, 광산구 
4534,2270,매월26,화정1동, 서구 
4535,2045,봉선37,농성1동, 서구 
4536,1151,지원152(능주역),학동, 동구 
4537,1010,문흥39,계림1동, 동구 
4538,5290,금호46,월곡1동, 광산구 
4539,5768,송암68,우산동, 북구 
4540,5768,송암68,우산동, 광산구 
4541,1070,두암81(각화초교),지산2동, 동구 
4542,2084,금호36,상무2동, 서구 
4543,4031,첨단193,양산동, 북구 
4544,5126,대촌70,월산동, 남구 
4545,2059,금호36,농성2동, 서구 
4546,4430,임곡89,동천동, 서구 
4547,4150,첨단09,동천동, 서구 
4548,2227,상무63,치평동, 서구 
4549,2090,매월61(세하),상무2동, 서구 
4550,4466,일곡28,일곡동, 북구 
4551,3223,진월77,주월2동, 남구 
4552,4057,용전84,양산동, 북구 
4553,4597,상무64,용봉동, 북구 
4554,3107,봉선76,봉선1동, 남구 
4555,1004,419,계림1동, 동구 
4556,1146,지원152(도웅리),학동, 동구 
4557,4198,마을777(우치공원),매곡동, 북구 
4558,3209,대촌170,주월1동, 남구 
4559,4468,진월07,일곡동, 북구 
4560,5164,진월75,송정2동, 광산구 
4561,2296,지원56,화정1동, 서구 
4562,5401,첨단193,첨단1동, 광산구 
4563,2323,지원25,치평동, 서구 
4564,2043,용전84,양3동, 서구 
4565,5289,송정29,운남동, 광산구 
4566,4043,첨단22,대촌동, 남구 
4567,5176,수완12,신창동, 광산구 
4568,1007,매월06,계림1동, 동구 
4569,4229,문흥53,문흥1동, 북구 
4570,2083,매월16,상무2동, 서구 
4571,4142,수완49,동림동, 북구 
4572,4658,마을777,용봉동, 북구 
4573,4667,용전84,임동, 북구 
4574,4412,금남57,용봉동, 북구 
4575,3212,대촌70,주월1동, 남구 
4576,1094,지원25,지원1동, 동구 
4577,1164,운림50,학동, 동구 
4578,4152,첨단192,동림동, 북구 
4579,5006,송정29,도산동, 광산구 
4580,2036,임곡89,농성1동, 서구 
4581,4564,석곡87,풍향동, 북구 
4582,4443,용전84,운암2동, 북구 
4583,4538,지원152(도웅리),중흥1동, 북구 
4584,1093,228(화순전대병원),지원1동, 동구 
4585,2013,송암72,금호1동, 서구 
4586,1026,충효187,산수1동, 동구 
4587,1153,봉선76,학동, 동구 
4588,4478,용전184,삼각동, 북구 
4589,3190,매월06,월산동, 남구 
4590,2241,일곡38,치평동, 서구 
4591,2148,대촌69,서창동, 서구 
4592,5449,문흥39,첨단1동, 광산구 
4593,4136,용전84,양산동, 북구 
4594,5727,마을700,신가동, 광산구 
4595,5006,송정19,도산동, 광산구 
4596,2150,매월61(칠석),서창동, 서구 
4597,3185,지원56,월산5동, 남구 
4598,4140,수완49,동천동, 서구 
4599,5173,운림51,신창동, 광산구 
4600,5701,문흥39,수완동, 광산구 
4601,5152,첨단40,송정1동, 광산구 
4602,5169,첨단40,운남동, 광산구 
4603,2163,매월61(세하),월산동, 남구 
4604,3261,봉선76,진월동, 남구 
4605,4231,문흥39,문흥1동, 북구 
4606,4489,일곡38,임동, 북구 
4607,5015,마을700,도산동, 광산구 
4608,2217,지원45,치평동, 서구 
4609,5169,마을720,운남동, 광산구 
4610,5177,매월16,신창동, 광산구 
4611,4376,마을777(우치공원),용봉동, 북구 
4612,2037,송암31,농성1동, 서구 
4613,4343,지원56,신안동, 북구 
4614,2009,매월61(칠석),금호1동, 서구 
4615,4479,용전184,삼각동, 북구 
4616,1156,지원52,학동, 동구 
4617,3243,진월75,진월동, 남구 
4618,3148,송암47,진월동, 남구 
4619,2246,금남59,풍암동, 서구 
4620,2051,마을763,광천동, 서구 
4621,4535,일곡38,계림1동, 동구 
4622,2071,상무64,상무1동, 서구 
4623,4386,운림35,용봉동, 북구 
4624,5009,선운101,도산동, 광산구 
4625,4375,419,오치2동, 북구 
4626,2010,매월61(세하),금호1동, 서구 
4627,5015,송정19,도산동, 광산구 
4628,1055,문흥80,지산1동, 동구 
4629,4024,운림51,대촌동, 남구 
4630,3278,봉선76,진월동, 남구 
4631,4386,마을788,용봉동, 북구 
4632,5012,첨단40,도산동, 광산구 
4633,4150,임곡89,동천동, 서구 
4634,2002,마을763,광천동, 서구 
4635,3280,운림50,주월1동, 남구 
4636,4470,일곡28,일곡동, 북구 
4637,3180,운림50,월산5동, 남구 
4638,1107,봉선76,지원1동, 동구 
4639,4543,419,중흥2동, 북구 
4640,3240,진월77,진월동, 남구 
4641,2014,진월77,금호1동, 서구 
4642,5318,마을701,월곡2동, 광산구 
4643,5301,마을700,운남동, 광산구 
4644,5802,첨단94,하남동, 광산구 
4645,5157,송정96,송정2동, 광산구 
4646,4335,유덕65,신안동, 북구 
4647,5189,첨단94,신창동, 광산구 
4648,2305,마을763,화정3동, 서구 
4649,5580,첨단94,하남동, 광산구 
4650,4474,일곡10,일곡동, 북구 
4651,2318,진월75,금호1동, 서구 
4652,1150,운림50,학동, 동구 
4653,5005,송정33,도산동, 광산구 
4654,4416,518,우산동, 북구 
4655,4416,518,우산동, 광산구 
4656,4259,용전184,삼각동, 북구 
4657,5193,첨단94,신가동, 광산구 
4658,5012,선운101,도산동, 광산구 
4659,4448,마을777(우치공원),운암2동, 북구 
4660,4387,상무64,용봉동, 북구 
4661,4569,충효187,풍향동, 북구 
4662,4026,마을788,양산동, 북구 
4663,4174,충효187,두암2동, 북구 
4664,3251,운림50,백운2동, 남구 
4665,4253,첨단23,삼각동, 북구 
4666,5177,수완12,신창동, 광산구 
4667,3301,송암47,주월2동, 남구 
4668,1020,일곡28,산수1동, 동구 
4669,5169,문흥18,운남동, 광산구 
4670,2036,마을763,농성1동, 서구 
4671,2262,금남59,풍암동, 서구 
4672,2224,마을799,치평동, 서구 
4673,4450,228(화순전대병원),운암2동, 북구 
4674,3216,대촌170,주월1동, 남구 
4675,1010,석곡87,계림1동, 동구 
4676,2231,순환01(운천저수지),치평동, 서구 
4677,3115,지원56,봉선2동, 남구 
4678,1155,지원25,학동, 동구 
4679,4079,첨단193,양산동, 북구 
4680,5215,진월75,우산동, 북구 
4681,5215,진월75,우산동, 광산구 
4682,2226,운림50,치평동, 서구 
4683,5171,수완12,신창동, 광산구 
4684,4480,마을777(우치공원),일곡동, 북구 
4685,5282,선운101,우산동, 북구 
4686,5282,선운101,우산동, 광산구 
4687,5171,매월16,신창동, 광산구 
4688,4164,문흥39,우산동, 북구 
4689,4164,문흥39,우산동, 광산구 
4690,2002,마을760,광천동, 서구 
4691,4198,일곡38,매곡동, 북구 
4692,2357,지원25,치평동, 서구 
4693,5190,송암72,신창동, 광산구 
4694,3115,봉선27,봉선2동, 남구 
4695,1002,석곡87,계림1동, 동구 
4696,4356,일곡28,오치1동, 북구 
4697,3185,송암31,월산5동, 남구 
4698,2346,송암74,풍암동, 서구 
4699,4434,수완49,운암2동, 북구 
4700,1148,지원15,학동, 동구 
4701,4398,상무64,용봉동, 북구 
4702,2001,대촌69,광천동, 서구 
4703,1153,지원56,학동, 동구 
4704,3180,진월77,월산5동, 남구 
4705,5454,임곡91,첨단1동, 광산구 
4706,1039,두암81(각화초교),산수2동, 동구 
4707,3211,대촌71,주월2동, 남구 
4708,4118,첨단193,양산동, 북구 
4709,4393,용봉83,용봉동, 북구 
4710,5291,임곡89,운남동, 광산구 
4711,4501,518,임동, 북구 
4712,2314,마을763,화정4동, 서구 
4713,2002,송암31,광천동, 서구 
4714,5392,매월16,첨단1동, 광산구 
4715,4509,228(화순전대병원),임동, 북구 
4716,4413,상무64,용봉동, 북구 
4717,2170,용전84,양동, 서구 
4718,5294,임곡89,운남동, 광산구 
4719,4374,마을788,오치2동, 북구 
4720,5170,매월16,신창동, 광산구 
4721,5290,마을720,월곡1동, 광산구 
4722,2257,마을760,풍암동, 서구 
4723,2213,상무62,치평동, 서구 
4724,3220,진월75,주월1동, 남구 
4725,3091,대촌70,백운2동, 남구 
4726,4171,진월17,두암2동, 북구 
4727,4432,마을777,운암3동, 북구 
4728,5312,상무62,월곡1동, 광산구 
4729,2017,매월16,금호1동, 서구 
4730,3252,봉선76,진월동, 남구 
4731,2268,금남59,풍암동, 서구 
4732,1139,수완12,학동, 동구 
4733,2088,대촌270,상무2동, 서구 
4734,5005,송암73,도산동, 광산구 
4735,1023,금남55,산수1동, 동구 
4736,2340,송암74,풍암동, 서구 
4737,2293,송암31,화정2동, 서구 
4738,2062,금호46,상무1동, 서구 
4739,4119,첨단30,양산동, 북구 
4740,4342,지원152(도웅리),신안동, 북구 
4741,4553,금남55,중흥3동, 북구 
4742,5738,일곡10,신창동, 광산구 
4743,3216,진월177,주월1동, 남구 
4744,1027,문흥80,산수1동, 동구 
4745,2002,송암68,광천동, 서구 
4746,5159,송정93,송정2동, 광산구 
4747,4509,송암47,임동, 북구 
4748,4033,마을788,신용동, 북구 
4749,5014,마을701,도산동, 광산구 
4750,4163,운림35,두암1동, 북구 
4751,4433,마을777,운암3동, 북구 
4752,3253,봉선76,진월동, 남구 
4753,1101,운림35,지원1동, 동구 
4754,2262,진월78,풍암동, 서구 
4755,4572,운림54,매곡동, 북구 
4756,2304,마을763,화정3동, 서구 
4757,2037,대촌69,농성1동, 서구 
4758,2014,금호46,금호1동, 서구 
4759,4162,운림35,두암1동, 북구 
4760,1057,1187,지산1동, 동구 
4761,4556,518,중흥3동, 북구 
4762,5170,수완12,신창동, 광산구 
4763,2019,매월16,금호1동, 서구 
4764,3135,봉선76,봉선2동, 남구 
4765,2044,유덕65,양3동, 서구 
4766,5155,송암73,송정1동, 광산구 
4767,5852,송암72,수완동, 광산구 
4768,5735,수완49,수완동, 광산구 
4769,3240,송암31,진월동, 남구 
4770,1164,수완49,학동, 동구 
4771,3252,금남59,진월동, 남구 
4772,1151,지원52,학동, 동구 
4773,4440,228(화순전대병원),운암2동, 북구 
4774,5731,송암72,수완동, 광산구 
4775,3240,진월07,진월동, 남구 
4776,5317,마을701,월곡2동, 광산구 
4777,4255,마을777(우치공원),삼각동, 북구 
4778,4080,첨단193,양산동, 북구 
4779,2238,금호46,치평동, 서구 
4780,5171,봉선27,신창동, 광산구 
4781,5002,송암73,도산동, 광산구 
4782,1037,두암81(무등파크),산수2동, 동구 
4783,4078,용전84,양산동, 북구 
4784,3240,진월177,진월동, 남구 
4785,4364,운림35,오치1동, 북구 
4786,2025,매월61(세하),금호2동, 서구 
4787,5401,매월16,첨단1동, 광산구 
4788,2181,유덕65,광천동, 서구 
4789,1149,첨단09,학동, 동구 
4790,2224,지원25,치평동, 서구 
4791,5707,마을701,수완동, 광산구 
4792,5110,첨단94,신창동, 광산구 
4793,3228,진월78,진월동, 남구 
4794,4428,마을777(우치공원),운암1동, 북구 
4795,4197,마을777(우치공원),매곡동, 북구 
4796,2064,상무63,상무1동, 서구 
4797,4333,수완49,신안동, 북구 
4798,2069,마을799,상무1동, 서구 
4799,2233,마을799,치평동, 서구 
4800,5273,임곡290,우산동, 북구 
4801,5273,임곡290,우산동, 광산구 
4802,4027,첨단30,양산동, 북구 
4803,2040,1187,농성1동, 서구 
4804,5033,송정296,동림동, 북구 
4805,4580,용전86,일곡동, 북구 
4806,4199,상무63,매곡동, 북구 
4807,3127,봉선76,봉선2동, 남구 
4808,2055,매월61(세하),농성2동, 서구 
4809,2237,순환01(운천저수지),치평동, 서구 
4810,2009,매월61(세하),금호1동, 서구 
4811,5182,수완49,신가동, 광산구 
4812,4438,임곡89,운암2동, 북구 
4813,2253,마을763,풍암동, 서구 
4814,5800,마을701,송정2동, 광산구 
4815,2140,대촌69,서창동, 서구 
4816,2240,일곡38,치평동, 서구 
4817,4199,문흥53,매곡동, 북구 
4818,2026,송암72,금호2동, 서구 
4819,4253,용전86,삼각동, 북구 
4820,4464,금남57,일곡동, 북구 
4821,5580,임곡89,하남동, 광산구 
4822,4149,상무62(상무역행),동천동, 서구 
4823,4143,수완49,동천동, 서구 
4824,3241,대촌170,진월동, 남구 
4825,4583,용봉83,용봉동, 북구 
4826,1029,운림35,풍향동, 북구 
4827,4663,마을777(우치공원),용봉동, 북구 
4828,4346,마을777(우치공원),신안동, 북구 
4829,5010,마을700,도산동, 광산구 
4830,4422,지원15,풍향동, 북구 
4831,5300,상무62(상무역행),운남동, 광산구 
4832,5094,임곡91,비아동, 광산구 
4833,4062,용전85,양산동, 북구 
4834,5731,수완49,수완동, 광산구 
4835,1151,첨단09,학동, 동구 
4836,5854,첨단40,신창동, 광산구 
4837,5012,지원45,도산동, 광산구 
4838,2307,첨단20,화정4동, 서구 
4839,2074,대촌69,상무1동, 서구 
4840,3248,진월78,주월1동, 남구 
4841,4354,228(화순전대병원),신안동, 북구 
4842,4174,두암181,두암2동, 북구 
4843,4199,송정29,매곡동, 북구 
4844,5306,금호46,운남동, 광산구 
4845,2163,매월61(칠석),월산동, 남구 
4846,2065,임곡89,상무1동, 서구 
4847,4503,매월16,임동, 북구 
4848,2202,첨단30,광천동, 서구 
4849,2046,임곡89,농성1동, 서구 
4850,5165,임곡90,송정2동, 광산구 
4851,2267,진월78,풍암동, 서구 
4852,4447,용봉83,운암2동, 북구 
4853,2049,1187,농성1동, 서구 
4854,4262,419,삼각동, 북구 
4855,5215,송암73,우산동, 북구 
4856,5215,송암73,우산동, 광산구 
4857,5344,임곡90,임곡동, 광산구 
4858,5701,송암72,수완동, 광산구 
4859,5735,송암72,수완동, 광산구 
4860,2166,지원56,양동, 서구 
4861,4446,수완49,운암2동, 북구 
4862,2090,진월77,상무2동, 서구 
4863,1150,운림54,학동, 동구 
4864,4487,419,일곡동, 북구 
4865,4336,임곡89,임동, 북구 
4866,5010,송정19,도산동, 광산구 
4867,4339,송암72,신안동, 북구 
4868,3091,순환01(시청행),백운2동, 남구 
4869,5293,첨단40,운남동, 광산구 
4870,3241,진월177,진월동, 남구 
4871,4541,금남55,중흥2동, 북구 
4872,4441,마을777(우치공원),운암1동, 북구 
4873,4555,419,우산동, 북구 
4874,4555,419,우산동, 광산구 
4875,5434,첨단92,첨단2동, 광산구 
4876,2258,진월78,풍암동, 서구 
4877,4574,금남57,양산동, 북구 
4878,4462,첨단95,운암3동, 북구 
4879,5299,첨단94,운남동, 광산구 
4880,5164,송정296,송정2동, 광산구 
4881,4483,첨단193,삼각동, 북구 
4882,5630,송정97,삼도동, 광산구 
4883,4495,1187,임동, 북구 
4884,1149,228(구151화순사평),학동, 동구 
4885,1094,228(화순전대병원),지원1동, 동구 
4886,4235,용전86,문흥1동, 북구 
4887,4233,운림35,문흥1동, 북구 
4888,2069,임곡89,상무1동, 서구 
4889,2021,매월06,금호2동, 서구 
4890,4460,첨단192,운암1동, 북구 
4891,4011,용전84,양산동, 북구 
4892,4386,송정19,용봉동, 북구 
4893,4338,마을777(우치공원),신안동, 북구 
4894,5006,송정93,도산동, 광산구 
4895,4134,송정33,양산동, 북구 
4896,5216,송암73,우산동, 북구 
4897,5216,송암73,우산동, 광산구 
4898,2241,마을799,치평동, 서구 
4899,3095,대촌170,백운2동, 남구 
4900,4533,518,중흥1동, 북구 
4901,2264,진월78,풍암동, 서구 
4902,3263,금남55,진월동, 남구 
4903,5192,첨단94,신가동, 광산구 
4904,2064,상무62,상무1동, 서구 
4905,5158,송정33,송정2동, 광산구 
4906,4531,지원152(능주역),중흥1동, 북구 
4907,5699,마을701,수완동, 광산구 
4908,4136,송정33,양산동, 북구 
4909,4450,양산60,운암2동, 북구 
4910,5404,봉선27,첨단1동, 광산구 
4911,2075,대촌69,상무2동, 서구 
4912,4351,용봉83,신안동, 북구 
4913,4454,용전85,매곡동, 북구 
4914,5405,첨단09,첨단1동, 광산구 
4915,2269,진월78,풍암동, 서구 
4916,5171,운림51,신창동, 광산구 
4917,2043,유덕65,양3동, 서구 
4918,5344,임곡89,임곡동, 광산구 
4919,2260,매월26,금호2동, 서구 
4920,4584,상무64,용봉동, 북구 
4921,4564,두암181,풍향동, 북구 
4922,4202,상무63,매곡동, 북구 
4923,3217,금남55,주월1동, 남구 
4924,2030,마을760,금호2동, 서구 
4925,2265,진월78,풍암동, 서구 
4926,5164,송정197,송정2동, 광산구 
4927,4464,매월26,일곡동, 북구 
4928,5184,첨단94,신가동, 광산구 
4929,5290,일곡10,월곡1동, 광산구 
4930,1068,두암81(각화초교),지산2동, 동구 
4931,5011,송정100,도산동, 광산구 
4932,4350,용봉83,신안동, 북구 
4933,2295,마을763,화정2동, 서구 
4934,3243,진월78,진월동, 남구 
4935,4537,지원152(도웅리),중흥1동, 북구 
4936,5005,송정100,도산동, 광산구 
4937,2163,송암31,월산동, 남구 
4938,5871,송암72,수완동, 광산구 
4939,2249,송암72,풍암동, 서구 
4940,5871,수완49,수완동, 광산구 
4941,4437,임곡89,운암2동, 북구 
4942,1151,228(화순전대병원),학동, 동구 
4943,4387,금남57,용봉동, 북구 
4944,4442,마을777(우치공원),운암2동, 북구 
4945,4147,첨단30,동림동, 북구 
4946,5159,송정100,송정2동, 광산구 
4947,5014,송정96,도산동, 광산구 
4948,2037,마을763,농성1동, 서구 
4949,5002,송정19,도산동, 광산구 
4950,2245,송암47,금호2동, 서구 
4951,2241,518,치평동, 서구 
4952,4240,문흥80,문흥1동, 북구 
4953,2260,대촌270,금호2동, 서구 
4954,2181,1187,광천동, 서구 
4955,2032,대촌270,금호2동, 서구 
4956,4488,419,일곡동, 북구 
4957,3148,진월77,진월동, 남구 
4958,4234,송정19,문흥1동, 북구 
4959,2033,송암31,농성1동, 서구 
4960,4433,첨단192,운암3동, 북구 
4961,2088,순환01(시청행),상무2동, 서구 
4962,2288,마을763,화정2동, 서구 
4963,4145,상무62(상무역행),동천동, 서구 
4964,2164,유덕65,농성1동, 서구 
4965,2026,매월61(세하),금호2동, 서구 
4966,5280,임곡290,우산동, 북구 
4967,5280,임곡290,우산동, 광산구 
4968,5185,첨단94,신가동, 광산구 
4969,4253,마을777,삼각동, 북구 
4970,4447,송암72,운암2동, 북구 
4971,4452,용전85,양산동, 북구 
4972,2012,금호46,금호1동, 서구 
4973,4234,문흥80,문흥1동, 북구 
4974,5964,수완12,하남동, 광산구 
4975,2015,송암73,금호2동, 서구 
4976,1693,마을715(대촌),계림2동, 동구 
4977,2222,지원25,치평동, 서구 
4978,4446,상무64,운암2동, 북구 
4979,4466,첨단193,일곡동, 북구 
4980,5316,마을701,월곡1동, 광산구 
4981,2263,진월78,풍암동, 서구 
4982,5274,마을701,우산동, 북구 
4983,5274,마을701,우산동, 광산구 
4984,5414,임곡91,비아동, 광산구 
4985,2082,매월16,상무2동, 서구 
4986,3212,마을715(대촌),주월1동, 남구 
4987,4200,문흥53,매곡동, 북구 
4988,5152,선운101,송정1동, 광산구 
4989,2254,마을763,풍암동, 서구 
4990,5003,선운101,도산동, 광산구 
4991,2260,매월06,금호2동, 서구 
4992,5414,첨단94,비아동, 광산구 
4993,2202,228(화순전대병원),광천동, 서구 
4994,4336,금남58,임동, 북구 
4995,4428,첨단192,운암1동, 북구 
4996,2202,지원25,광천동, 서구 
4997,4201,상무63,매곡동, 북구 
4998,2260,진월77,금호2동, 서구 
4999,2034,마을763,농성1동, 서구 
5000,4558,순환01(시청행),중흥3동, 북구 
5001,5008,송정99,도산동, 광산구 
5002,4034,첨단23,양산동, 북구 
5003,4664,마을777(우치공원),운암1동, 북구 
5004,5879,문흥18,하남동, 광산구 
5005,5422,첨단94,첨단1동, 광산구 
5006,5102,첨단94,비아동, 광산구 
5007,3181,진월77,월산5동, 남구 
5008,5181,수완49,신가동, 광산구 
5009,4192,두암81(각화초교),두암3동, 북구 
5010,1149,지원152(능주역),학동, 동구 
5011,1140,금남55,학동, 동구 
5012,2081,대촌69,상무2동, 서구 
5013,5196,운림51,신창동, 광산구 
5014,1069,금호36,지산2동, 동구 
5015,2409,마을760,금호1동, 서구 
5016,4610,양산60,일곡동, 북구 
5017,2256,진월78,풍암동, 서구 
5018,5410,첨단40,첨단1동, 광산구 
5019,4445,양산60,운암2동, 북구 
5020,4459,첨단192,운암3동, 북구 
5021,1150,지원152(도웅리),학동, 동구 
5022,5216,첨단20,우산동, 북구 
5023,5216,첨단20,우산동, 광산구 
5024,5298,첨단94,운남동, 광산구 
5025,2014,대촌270,금호1동, 서구 
5026,5094,첨단192,비아동, 광산구 
5027,3131,봉선76,봉선2동, 남구 
5028,5396,첨단20,비아동, 광산구 
5029,2046,유덕65,농성1동, 서구 
5030,1168,운림50,학동, 동구 
5031,1152,지원15,학동, 동구 
5032,1094,지원52,지원1동, 동구 
5033,5190,매월16,신창동, 광산구 
5034,5308,수완49,신가동, 광산구 
5035,1153,운림50,학동, 동구 
5036,1108,봉선76,지원1동, 동구 
5037,3109,봉선76,봉선1동, 남구 
5038,4146,228(화순전대병원),동림동, 북구 
5039,1067,두암81(무등파크),산수2동, 동구 
5040,5169,상무62(상무역행),운남동, 광산구 
5041,1150,지원52,학동, 동구 
5042,3190,대촌170,월산동, 남구 
5043,4184,마을788,두암3동, 북구 
5044,1152,지원45,학동, 동구 
5045,5299,임곡89,운남동, 광산구 
5046,4427,마을777(우치공원),운암1동, 북구 
5047,4415,석곡87,우산동, 북구 
5048,4415,석곡87,우산동, 광산구 
5049,2014,송암72,금호1동, 서구 
5050,4261,용전184,일곡동, 북구 
5051,4581,지원15,일곡동, 북구 
5052,1051,마을715(대촌),동명동, 동구 
5053,1101,운림50,지원1동, 동구 
5054,4386,용전184,용봉동, 북구 
5055,5349,임곡89,임곡동, 광산구 
