정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명
GUB2608710,군산간호대기숙사,1,,,35.97133255,126.7608261,2021-09-16 5:01,2608710,35020,군산시
GUB2608720,척동,1,,,35.91899872,126.7609177,2021-09-16 5:01,2608720,35020,군산시
GUB2608730,척동,1,,,35.91881561,126.7611008,2021-09-16 5:01,2608730,35020,군산시
GUB2608740,거척,1,,,36.00406647,126.7610169,2021-09-16 5:01,2608740,35020,군산시
GUB2608750,우동마을,1,,,35.93465042,126.7618637,2021-09-16 5:01,2608750,35020,군산시
GUB2608760,우동2길,1,,,35.93481827,126.7619629,2021-09-16 5:01,2608760,35020,군산시
GUB2608770,동안마을입구,1,,,35.96328354,126.7630234,2021-09-16 5:01,2608770,35020,군산시
GUB2608790,동안마을,1,,,35.96733475,126.7640762,2021-09-16 5:01,2608790,35020,군산시
GUB2608800,혜령,1,,,35.9939003,126.7641449,2021-09-16 5:01,2608800,35020,군산시
GUB2608810,양수장,1,,,35.92008591,126.7646332,2021-09-16 5:01,2608810,35020,군산시
GUB2608820,달려,1,,,35.97031784,126.7646942,2021-09-16 5:01,2608820,35020,군산시
GUB2608830,철새조망대,1,,,36.02016449,126.7649078,2021-09-16 5:01,2608830,35020,군산시
GUB2608840,철새조망대,1,,,36.02046585,126.7647781,2021-09-16 5:01,2608840,35020,군산시
GUB2608850,달려,1,,,35.97026825,126.7649078,2021-09-16 5:01,2608850,35020,군산시
GUB2608860,양수장,1,,,35.91993332,126.7647476,2021-09-16 5:01,2608860,35020,군산시
GUB2608870,남내마을,1,,,35.93915176,126.7654114,2021-09-16 5:01,2608870,35020,군산시
GUB2608880,남내마을,1,,,35.93916702,126.7650528,2021-09-16 5:01,2608880,35020,군산시
GUB2608890,원학당마을,1,,,35.91288376,126.7652206,2021-09-16 5:01,2608890,35020,군산시
GUB2608900,원학당마을,1,,,35.91274643,126.7653961,2021-09-16 5:01,2608900,35020,군산시
GUB2608910,대위마을,1,,,35.92781448,126.7655106,2021-09-16 5:01,2608910,35020,군산시
GUB2608920,호덕교차로,1,,,35.98554993,126.7656937,2021-09-16 5:01,2608920,35020,군산시
GUB2608930,대위,1,,,35.92805099,126.7658691,2021-09-16 5:01,2608930,35020,군산시
GUB2608940,표산,1,,,35.93214798,126.766243,2021-09-16 5:01,2608940,35020,군산시
GUB2608950,호덕교차로,1,,,35.98608398,126.7662888,2021-09-16 5:01,2608950,35020,군산시
GUB2608960,표산,1,,,35.93216705,126.7663879,2021-09-16 5:01,2608960,35020,군산시
GUB2608970,개정파출소,1,,,35.962883,126.7669449,2021-09-16 5:01,2608970,35020,군산시
GUB2608980,율북마을,1,,,35.96466446,126.7676773,2021-09-16 5:01,2608980,35020,군산시
GUB2608990,율북마을,1,,,35.9646492,126.7678909,2021-09-16 5:01,2608990,35020,군산시
GUB2609000,동정마을,1,,,35.9655838,126.7749023,2021-09-16 5:01,2609000,35020,군산시
GUB2609010,신기촌,1,,,35.90195084,126.7680664,2021-09-16 5:01,2609010,35020,군산시
GUB2609020,신기촌,1,,,35.90171814,126.7681122,2021-09-16 5:01,2609020,35020,군산시
GUB2609030,접산,1,,,35.94926834,126.7680817,2021-09-16 5:01,2609030,35020,군산시
GUB2609040,망동,1,,,35.94008255,126.7681656,2021-09-16 5:01,2609040,35020,군산시
GUB2609050,망동,1,,,35.94021988,126.76828,2021-09-16 5:01,2609050,35020,군산시
KJB693,유동사거리,,,Yu-dong Sageori,35.15891389,126.9064389,2021-09-16 5:01,4527,24,광주광역시
KJB694,목련마을6단지,,,Mongryeon Village Apt. Complex 6,35.17756667,126.8174028,2021-09-16 5:01,5296,24,광주광역시
KJB695,하남삼성전자,,,Hanam Samsung Electronics,35.20220278,126.8079361,2021-09-16 5:01,5562,24,광주광역시
KJB696,하남삼성전자,,,Hanam Samsung Electronics,35.20240556,126.8067222,2021-09-16 5:01,5563,24,광주광역시
KJB697,상촌(임곡),,,Sangchon (Imgok),35.231178,126.73101,2021-09-16 5:01,5346,24,광주광역시
KJB698,삼영특수강,,,Samyeong Specialty Steel,35.20885556,126.8103444,2021-09-16 5:01,5518,24,광주광역시
KJB699,삼우아파트,,,Samwoo Apt.,35.16595833,126.8704611,2021-09-16 5:01,2194,24,광주광역시
KJB700,삼우아파트,,,Samwoo Apt.,35.16610556,126.8706056,2021-09-16 5:01,2193,24,광주광역시
KJB701,삼익세라믹,,,Samik Ceramic Apt.,35.13059722,126.9293806,2021-09-16 5:01,1156,24,광주광역시
KJB702,삼익세라믹,,,Samik Ceramic Apt.,35.13054167,126.9292056,2021-09-16 5:01,1155,24,광주광역시
KJB703,양산타운,,,Yangsan Town Apt.,35.211978,126.872863,2021-09-16 5:01,4066,24,광주광역시
KJB704,양산타운,,,Yangsan Town Apt.,35.21148611,126.8731222,2021-09-16 5:01,4065,24,광주광역시
KJB705,봉선삼익아파트(북),,,Bongseon Samik Apt. (North),35.12570014,126.9131612,2021-09-16 5:01,3127,24,광주광역시
KJB706,봉선삼익아파트(남),,,Bongseon Samik Apt. (South),35.123705,126.912451,2021-09-16 5:01,3126,24,광주광역시
KJB707,봉선삼익아파트(남),,,Bongseon Samik Apt. (South),35.1244,126.912211,2021-09-16 5:01,3125,24,광주광역시
KJB708,원삼각마을삼일아파트,,,Wonsamgak Village Samil Apt.,35.19813333,126.9036611,2021-09-16 5:01,4259,24,광주광역시
KJB709,삼정초교,,,Samjeong Elementary School,35.16684444,126.9372111,2021-09-16 5:01,4192,24,광주광역시
KJB710,삼정초교,,,Samjeong Elementary School,35.16598333,126.9370361,2021-09-16 5:01,4191,24,광주광역시
KJB711,서태마을입구,,,Setaemaeul Entrance,35.23715556,126.8214361,2021-09-16 5:01,6201,24,광주광역시
KJB712,일곡삼호아파트,,,Ilgok Samho Apt.,35.21361944,126.8978694,2021-09-16 5:01,4581,24,광주광역시
KJB713,일곡삼호아파트,,,Ilgok Samho Apt.,35.21347778,126.8977417,2021-09-16 5:01,4580,24,광주광역시
KJB714,삼화교,,,Samhwagyo Bridge,35.22278611,126.736725,2021-09-16 5:01,5343,24,광주광역시
KJB715,상공회의소,,,Chamber of Commerce & industry,35.15119722,126.8863361,2021-09-16 5:01,2056,24,광주광역시
KJB716,상공회의소,,,Chamber of Commerce & industry,35.15151389,126.8857417,2021-09-16 5:01,2057,24,광주광역시
KJB717,농성SK뷰,,,Nongseong SK View,35.15368611,126.8866278,2021-09-16 5:01,2045,24,광주광역시
KJB718,상림,,,Sanglim,35.270961,126.862452,2021-09-16 5:01,6253,24,광주광역시
KJB719,상무지구입구,,,Sangmu District Entrance,35.14755556,126.85065,2021-09-16 5:01,2081,24,광주광역시
KJB720,상무1동행정복지센터,,,Sangmu 1(il)-dong Adminisration Welfare Center,35.15288333,126.8695444,2021-09-16 5:01,2066,24,광주광역시
KJB721,상무1동행정복지센터,,,Sangmu 1(il)-dong Administration Welfare Center,35.15269444,126.8693611,2021-09-16 5:01,2271,24,광주광역시
KJB722,상무지구,,,Sangmu District,35.156496,126.838633,2021-09-16 5:01,2227,24,광주광역시
KJB725,상무병원,,,Sangmoo Hospital,35.15251389,126.8550444,2021-09-16 5:01,2220,24,광주광역시
KJB726,상무병원,,,Sangmoo Hospital,35.15248333,126.8547556,2021-09-16 5:01,2067,24,광주광역시
KJB729,상무역,,,Sangmu Station,35.14606389,126.8476139,2021-09-16 5:01,2117,24,광주광역시
KJB730,상무역,,,Sangmu Station,35.14637222,126.8476667,2021-09-16 5:01,2224,24,광주광역시
KJB731,상무중,,,Sangmu Middle School,35.14508611,126.8572639,2021-09-16 5:01,2079,24,광주광역시
KJB732,상무중,,,Sangmu Middle School,35.14430833,126.8584167,2021-09-16 5:01,2080,24,광주광역시
KJB733,금호초교,,,Kumho Elementary School,35.143161,126.857511,2021-09-16 5:01,2076,24,광주광역시
KJB734,상전,,,Sangjeon,35.13824722,126.7998778,2021-09-16 5:01,5154,24,광주광역시
KJB735,용봉우미아파트,,,Yongbong Woomi Apt.,35.17765833,126.9007389,2021-09-16 5:01,4393,24,광주광역시
KJB736,풍암한신아파트,,,Pungam Hanshin Apt.,35.12268333,126.8766722,2021-09-16 5:01,2269,24,광주광역시
KJB737,풍암한신아파트,,,Pungam Hanshin Apt.,35.12276667,126.8767917,2021-09-16 5:01,2268,24,광주광역시
KJB738,샛터코아,,,Saetteo Core Building,35.18606111,126.9208556,2021-09-16 5:01,4241,24,광주광역시
KJB740,서광주우체국,,,Seogwangju Post Office,35.146158,126.872469,2021-09-16 5:01,2302,24,광주광역시
KJB741,서광주우체국,,,Seogwangju Post Office,35.146397,126.872599,2021-09-16 5:01,2301,24,광주광역시
KJB742,서광주역,,,Seogwangju Station,35.12587222,126.8469806,2021-09-16 5:01,2118,24,광주광역시
KJB743,서광주역종점,,,Seogwangju Station,35.125968,126.846707,2021-09-16 5:01,,24,광주광역시
KJB744,서광주한전,,,Seogwangju KEPCO,35.150875,126.8928111,2021-09-16 5:01,2058,24,광주광역시
KJB745,돌고개역(서),,,Dolgogae Station (West),35.15165278,126.89465,2021-09-16 5:01,2042,24,광주광역시
KJB746,서구문화센터,,,Seo-gu Culture Center,35.131587,126.859667,2021-09-16 5:01,2032,24,광주광역시
KJB747,금호도개공아파트,,,Kumho Dogaegong Apt.,35.13246944,126.8615611,2021-09-16 5:01,2018,24,광주광역시
KJB748,서구문화센터,,,Seo-gu Culture Center,35.131391,126.85938,2021-09-16 5:01,2031,24,광주광역시
KJB749,금호도개공아파트,,,Kumho Dogaegong Apt.,35.132779,126.861737,2021-09-16 5:01,2017,24,광주광역시
KJB750,서구청,,,Seo-gu Office,35.151529,126.889771,2021-09-16 5:01,2050,24,광주광역시
KJB751,서구청,,,Seo-gu Office,35.151892,126.888923,2021-09-16 5:01,2059,24,광주광역시
KJB752,서남하이츠(국제양궁장),,,International Archery Field,35.13167222,126.8906333,2021-09-16 5:01,3226,24,광주광역시
KJB753,서남하이츠(국제양궁장),,,International Archery Field,35.13186111,126.8905861,2021-09-16 5:01,3225,24,광주광역시
KJB754,응암공원,,,Eungam Park,35.21616111,126.8343778,2021-09-16 5:01,5406,24,광주광역시
KJB755,응암공원,,,Eungam Park,35.21667222,126.8346056,2021-09-16 5:01,5442,24,광주광역시
KJB757,서방사거리,,,Seobang Sageori,35.16503889,126.9186917,2021-09-16 5:01,4565,24,광주광역시
KJB758,서방사거리,,,Seobang Sageori,35.16497222,126.9180417,2021-09-16 5:01,4420,24,광주광역시
KJB759,서방시장(서),,,Seobang Market (West),35.16713889,126.9182556,2021-09-16 5:01,4423,24,광주광역시
KJB760,서방시장(북),,,Seobang Market (North),35.16725833,126.9194917,2021-09-16 5:01,4422,24,광주광역시
KJB761,서방시장(남),,,Seobang Market (South),35.16632222,126.9194472,2021-09-16 5:01,4421,24,광주광역시
KJB762,서방시장(남),,,Seobang Market (South),35.16641111,126.9197139,2021-09-16 5:01,4566,24,광주광역시
KJB763,서광주전화국,,,KT Seogwangju District Office,35.15332222,126.8945222,2021-09-16 5:01,2047,24,광주광역시
KJB764,서광주전화국,,,KT Seogwangju District Office,35.153437,126.894222,2021-09-16 5:01,2046,24,광주광역시
KJB765,서산초교,,,Seosan Elementary School,35.18805556,126.9053778,2021-09-16 5:01,4371,24,광주광역시
KJB766,서산초교,,,Seosan Elementary School,35.18860278,126.9052417,2021-09-16 5:01,4370,24,광주광역시
KJB768,서석고,,,Seoseok High School,35.15256389,126.8808972,2021-09-16 5:01,2272,24,광주광역시
KJB769,서석고,,,Seoseok High School,35.15279167,126.8805472,2021-09-16 5:01,2289,24,광주광역시
KJB771,서창농협,,,Seochang Nonghyup,35.13248333,126.8584778,2021-09-16 5:01,2019,24,광주광역시
KJB772,서창농협,,,Seochang Nonghyup,35.13228333,126.8583722,2021-09-16 5:01,2020,24,광주광역시
KJB775,서창입구,,,Seochang Entrance,35.13985278,126.8330333,2021-09-16 5:01,2134,24,광주광역시
KJB776,서창입구,,,Seochang Entrance,35.14013056,126.8330111,2021-09-16 5:01,2133,24,광주광역시
KJB2153,송학,,,Songhak,35.10836944,126.6851972,2021-09-16 5:01,6025,24,광주광역시
KJB2156,광산구유스호스텔,,,Gwangsan-gu Youth Hostel,35.11649444,126.6846556,2021-09-16 5:01,5121,24,광주광역시
KJB2162,명동삼거리,,,Myeongdong Samgeori,35.12135556,126.7157583,2021-09-16 5:01,5046,24,광주광역시
KJB2163,월곡마을,,,Wolgok Village,35.12438333,126.707725,2021-09-16 5:01,5479,24,광주광역시
KJB2164,연동,,,Yeondong,35.12374444,126.7000889,2021-09-16 5:01,5472,24,광주광역시
KJB2165,회룡(광산구),,,Hoeryong (Gwangsan-gu),35.1239,126.6957417,2021-09-16 5:01,5645,24,광주광역시
KJB2166,도야,,,Doya,35.12569722,126.6892111,2021-09-16 5:01,5653,24,광주광역시
KJB2167,신광(삼도),,,Singwang (Samdo),35.12768056,126.6844278,2021-09-16 5:01,5654,24,광주광역시
KJB2168,대산,,,Daesan,35.128925,126.6814056,2021-09-16 5:01,5630,24,광주광역시
KJB2169,대산삼거리,,,Daesan Samgeori,35.12870556,126.6800861,2021-09-16 5:01,5631,24,광주광역시
KJB2170,명화동,,,Myeonghwa-dong,35.12280833,126.7216333,2021-09-16 5:01,5468,24,광주광역시
KJB2171,축산시험장,,,Livestock Experiment Station,35.12386667,126.7353083,2021-09-16 5:01,5485,24,광주광역시
KJB2172,용강입구,,,Yonggang Entrance,35.12449444,126.7372556,2021-09-16 5:01,5476,24,광주광역시
KJB2173,기곡,,,Gigok,35.12614722,126.7424361,2021-09-16 5:01,5463,24,광주광역시
KJB2174,용곡입구,,,Yonggok Entrance,35.12636389,126.7448222,2021-09-16 5:01,5478,24,광주광역시
KJB2175,평동초교,,,Pyeongdong Elementary School,35.12615556,126.7559611,2021-09-16 5:01,5491,24,광주광역시
KJB2176,옥동,,,Ok-dong,35.12543056,126.7584722,2021-09-16 5:01,5474,24,광주광역시
KJB2177,평동우체국,,,Pyeong-dong Post Office,35.12455278,126.7614083,2021-09-16 5:01,5489,24,광주광역시
KJB2180,마산(서창),,,Masan (Seochang),35.12758056,126.8312194,2021-09-16 5:01,2106,24,광주광역시
KJB2181,동하,,,Dongha,35.12163611,126.8329667,2021-09-16 5:01,2103,24,광주광역시
KJB2182,서창동주민센터,,,Seochang-dong Community Service Center,35.11430833,126.8296417,2021-09-16 5:01,2128,24,광주광역시
KJB2183,불암,,,Buram,35.11065833,126.8364556,2021-09-16 5:01,2115,24,광주광역시
KJB2185,매월동(북),,,Maewol-dong (North),35.11276389,126.8443778,2021-09-16 5:01,2110,24,광주광역시
KJB2186,서부자동차매매단지,,,Seobu Automobile Dealing Center,35.11423,126.856196,2021-09-16 5:01,2124,24,광주광역시
KJB2187,종합유통단지,,,Complex Distribution Center,35.11529167,126.8587139,2021-09-16 5:01,2098,24,광주광역시
KJB2188,서부농수산물도매시장,,,Seobu Agricultural & Marine Products Market,35.117269,126.857789,2021-09-16 5:01,2122,24,광주광역시
KJB2190,절골입구(서),,,Jeolgol Entrance (West),35.11065833,126.8287639,2021-09-16 5:01,2148,24,광주광역시
KJB2191,중촌,,,Jungchon,35.11008333,126.8229722,2021-09-16 5:01,2150,24,광주광역시
KJB2192,서창치안센터,,,Seochang Police Patrol & Services Center,35.10745278,126.8209667,2021-09-16 5:01,2135,24,광주광역시
KJB2193,용두입구,,,Yongdu Entrance,35.099533,126.821765,2021-09-16 5:01,2142,24,광주광역시
KJB2195,학동(서창),,,Hak-dong (Seochang),35.09755,126.8241333,2021-09-16 5:01,2153,24,광주광역시
KJB2196,개동,,,Gaedong,35.091675,126.8266361,2021-09-16 5:01,3001,24,광주광역시
KJB2197,대촌한일베라체,,,Daechon Hanil Verace Apt.,35.08203723,126.8313754,2021-09-16 5:01,3012,24,광주광역시
KJB2198,지석사거리,,,Jiseok Sageori,35.08113889,126.8334944,2021-09-16 5:01,3060,24,광주광역시
KJB2200,대촌미곡처리장,,,Daechon Rice Processing Complex,35.07672778,126.8271389,2021-09-16 5:01,3011,24,광주광역시
KJB2201,대지동상촌,,,Daejidong-sangchon,35.07394722,126.8225917,2021-09-16 5:01,3025,24,광주광역시
KJB2202,대지동하촌,,,Daejidong-hachon,35.07326111,126.8185722,2021-09-16 5:01,3067,24,광주광역시
KJB2203,육묘장,,,Nursery Farm,35.07037222,126.81595,2021-09-16 5:01,3051,24,광주광역시
KJB2206,무학초교,,,Muhak Elementary School,35.06626944,126.8057028,2021-09-16 5:01,3019,24,광주광역시
KJB2207,학촌,,,Hakchon,35.064699,126.802898,2021-09-16 5:01,3071,24,광주광역시
KJB2209,도덕,,,Dodeok,35.05960833,126.8051611,2021-09-16 5:01,3014,24,광주광역시
KJB2211,구소,,,Guso,35.05322222,126.8118444,2021-09-16 5:01,3004,24,광주광역시
KJB2213,양촌(대촌),,,Yangchon(Daechon),35.06156944,126.7938167,2021-09-16 5:01,3044,24,광주광역시
KJB2214,유촌,,,Yuchon,35.05995833,126.7901167,2021-09-16 5:01,3050,24,광주광역시
KJB2215,승촌주택단지,,,Seungchon Housing Area,35.05794722,126.7865778,2021-09-16 5:01,3036,24,광주광역시
KJB2216,승촌,,,Seungchon,35.05631667,126.7840472,2021-09-16 5:01,3034,24,광주광역시
KJB2217,월성,,,Wolseong,35.06936944,126.8024,2021-09-16 5:01,3048,24,광주광역시
KJB2218,지동,,,Jidong,35.07188056,126.8040472,2021-09-16 5:01,3058,24,광주광역시
KJB2219,화장앞길,,,Hwajang Front Road,35.07402778,126.8036583,2021-09-16 5:01,3076,24,광주광역시
KJB2220,화장뒷길,,,Hwajang Back Road,35.075925,126.8041778,2021-09-16 5:01,3074,24,광주광역시
KJB2221,농막,,,Nongmak,35.08259167,126.8075889,2021-09-16 5:01,3005,24,광주광역시
KJB2222,시산,,,Sisan,35.08595278,126.8077694,2021-09-16 5:01,3038,24,광주광역시
KJB2223,석정,,,Seokjeong,35.08749444,126.8090528,2021-09-16 5:01,3030,24,광주광역시
KJB2225,구룡(대촌),,,Guryong (Daechon),35.09471944,126.8135361,2021-09-16 5:01,2095,24,광주광역시
KJB2226,신용,,,Sinyong,35.096775,126.8159694,2021-09-16 5:01,2108,24,광주광역시
KJB2227,봉학,,,Bonghak,35.098607,126.818895,2021-09-16 5:01,2114,24,광주광역시
KJB2229,연동(담양),,,Yeondong,35.22503056,126.9917194,2021-09-16 5:01,6086,24,광주광역시
KJB2230,산덕,,,Sangdeok,35.22864167,126.9973861,2021-09-16 5:01,6083,24,광주광역시
KJB2231,보평리,,,Bopyeong-li,35.23355278,127.0116528,2021-09-16 5:01,6185,24,광주광역시
KJB2232,창평고입구,,,Changpyeong High School Entrance,35.2376,127.0145361,2021-09-16 5:01,6190,24,광주광역시
KJB2233,창평훈련장,,,Changpyeong Army Training Center,35.24159722,127.0227306,2021-09-16 5:01,6194,24,광주광역시
KJB2235,신갈,,,Shingal,35.24520278,127.0250944,2021-09-16 5:01,6106,24,광주광역시
KJB2236,대덕,,,Daedeok,35.249875,127.0382,2021-09-16 5:01,6104,24,광주광역시
KJB2237,탄금리,,,Tangeum-li,35.26936111,126.958675,2021-09-16 5:01,6155,24,광주광역시
KJB2243,삼지리,,,Samji-li,35.26902222,126.9401,2021-09-16 5:01,6136,24,광주광역시
KJB2244,황금리,,,Hwanggeum-li,35.27189444,126.9375917,2021-09-16 5:01,6184,24,광주광역시
KJB2245,정중리,,,Jeongjung-li,35.27758056,126.9360944,2021-09-16 5:01,6180,24,광주광역시
KJB2246,개동리,,,Gaedong-li,35.28116111,126.9368361,2021-09-16 5:01,6157,24,광주광역시
KJB2247,남산마을입구,,,Namsanmaeul Entrance,35.28428333,126.9372028,2021-09-16 5:01,6164,24,광주광역시
KJB2248,만화동,,,Manhwadong,35.29076111,126.935875,2021-09-16 5:01,6170,24,광주광역시
KJB2249,나산리,,,Nasanli,35.29384722,126.9349361,2021-09-16 5:01,6168,24,광주광역시
KJB2250,하촌1길,,,Hachon 1-gil,35.29768333,126.9341889,2021-09-16 5:01,6161,24,광주광역시
KJB2251,농협판매장,,,Agricultural Cooperative Product Market,35.30075833,126.9323333,2021-09-16 5:01,6166,24,광주광역시
KJB2253,고성리,,,Goseong-li,35.29493333,126.9237667,2021-09-16 5:01,6160,24,광주광역시
KJB2254,월성(담양),,,Wolseong(Damyang),35.29331111,126.9209806,2021-09-16 5:01,6178,24,광주광역시
KJB2256,성산리,,,Seongsan-li,35.28895833,126.9139417,2021-09-16 5:01,6116,24,광주광역시
KJB2257,행정리,,,HaengJeong-li,35.28760833,126.9089,2021-09-16 5:01,6132,24,광주광역시
KJB2258,갑향리,,,Gaphyang-li,35.28613333,126.9022694,2021-09-16 5:01,6108,24,광주광역시
KJB2259,병풍리,,,Byeongpung-1i,35.28481667,126.8979889,2021-09-16 5:01,6114,24,광주광역시
